year	month	day	hour	minute	second	OOA1	OOA2	SO4	NH4	NO3	Correction factor
2005	4	7	9	0	0	0.284495	0.482452	0.305066	0.212758	0.361299	2
2005	4	7	9	10	0	0.360142	0.468625	0.225165	0.292799	0.380809	2
2005	4	7	9	20	0	0.677655	0.356273	0.26032	0.250499	0.358	2
2005	4	7	9	30	0	0.39682	0.359901	0.361058	0.300169	0.279993	2
2005	4	7	9	40	0	nan	nan	nan	nan	nan	1
2005	4	7	9	50	0	nan	nan	nan	nan	nan	1
2005	4	7	10	0	0	nan	nan	nan	nan	nan	1
2005	4	7	10	10	0	nan	nan	nan	nan	nan	1
2005	4	7	10	20	0	nan	nan	nan	nan	nan	1
2005	4	7	10	30	0	nan	nan	nan	nan	nan	1
2005	4	7	10	40	0	nan	nan	nan	nan	nan	1
2005	4	7	10	50	0	nan	nan	nan	nan	nan	1
2005	4	7	11	0	0	nan	nan	nan	nan	nan	1
2005	4	7	11	10	0	nan	nan	nan	nan	nan	1
2005	4	7	11	20	0	nan	nan	nan	nan	nan	1
2005	4	7	11	30	0	nan	nan	nan	nan	nan	1
2005	4	7	11	40	0	nan	nan	nan	nan	nan	1
2005	4	7	11	50	0	nan	nan	nan	nan	nan	1
2005	4	7	12	0	0	nan	nan	nan	nan	nan	1
2005	4	7	12	10	0	nan	nan	nan	nan	nan	1
2005	4	7	12	20	0	nan	nan	nan	nan	nan	1
2005	4	7	12	30	0	nan	nan	nan	nan	nan	1
2005	4	7	12	40	0	nan	nan	nan	nan	nan	1
2005	4	7	12	50	0	nan	nan	nan	nan	nan	1
2005	4	7	13	0	0	nan	nan	nan	nan	nan	1
2005	4	7	13	10	0	nan	nan	nan	nan	nan	1
2005	4	7	13	20	0	nan	nan	nan	nan	nan	1
2005	4	7	13	30	0	nan	nan	nan	nan	nan	1
2005	4	7	13	40	0	nan	nan	nan	nan	nan	1
2005	4	7	13	50	0	nan	nan	nan	nan	nan	1
2005	4	7	14	0	0	nan	nan	nan	nan	nan	1
2005	4	7	14	10	0	nan	nan	nan	nan	nan	1
2005	4	7	14	20	0	nan	nan	nan	nan	nan	1
2005	4	7	14	30	0	1.74227	0.248758	1.4452	0.332406	3.19149	1
2005	4	7	14	40	0	1.67092	1.30317	1.31249	0.849777	2.18845	1
2005	4	7	14	50	0	1.35631	1.60899	1.31967	1.18008	2.99557	1
2005	4	7	15	0	0	1.711	1.29844	1.04473	1.18029	2.45701	1
2005	4	7	15	10	0	1.63472	1.34577	1.52514	1.04704	2.1865	1
2005	4	7	15	20	0	2.07537	1.22961	1.276	1.00603	1.76155	1
2005	4	7	15	30	0	1.8721	1.38934	1.05878	1.03084	1.77108	1
2005	4	7	15	40	0	1.80193	1.39224	1.55864	1.18362	1.59353	1
2005	4	7	15	50	0	2.31295	1.19647	1.27801	0.949049	1.62278	1
2005	4	7	16	0	0	2.4713	1.32169	1.48166	1.01706	1.36983	1
2005	4	7	16	10	0	1.99462	1.65217	1.40333	1.12448	1.32217	1
2005	4	7	16	20	0	2.28219	1.40184	1.39732	0.90071	1.25296	1
2005	4	7	16	30	0	2.47704	1.24907	1.51083	0.906286	1.17215	1
2005	4	7	16	40	0	2.39034	1.23756	1.49578	0.909405	1.14076	1
2005	4	7	16	50	0	1.94441	1.40723	1.26209	0.867921	1.2992	1
2005	4	7	17	0	0	2.11117	1.54481	1.4704	0.945736	1.10189	1
2005	4	7	17	10	0	2.22162	1.48217	1.25805	0.985474	1.4031	1
2005	4	7	17	20	0	2.16894	1.4418	1.39474	0.909147	1.18966	1
2005	4	7	17	30	0	1.99263	1.56847	1.6495	0.892561	1.22581	1
2005	4	7	17	40	0	1.76137	1.56898	1.2383	0.878655	1.1762	1
2005	4	7	17	50	0	2.10712	1.16123	1.21664	0.884742	1.35638	1
2005	4	7	18	0	0	1.9454	1.1864	1.09207	0.890804	1.12822	1
2005	4	7	18	10	0	1.81066	1.46879	1.04914	0.969395	1.43826	1
2005	4	7	18	20	0	1.97638	1.11495	1.14241	0.811459	1.5482	1
2005	4	7	18	30	0	2.02483	1.1217	1.14793	0.689718	1.33614	1
2005	4	7	18	40	0	2.05938	1.28605	1.1742	0.847541	1.43969	1
2005	4	7	18	50	0	1.86956	1.26199	1.0977	0.793444	1.37806	1
2005	4	7	19	0	0	2.07972	1.13863	1.15713	0.792871	1.31939	1
2005	4	7	19	10	0	2.03358	1.26723	1.09576	0.79367	1.37963	1
2005	4	7	19	20	0	1.97715	1.38245	1.07151	0.719742	1.40854	1
2005	4	7	19	30	0	2.04113	1.22348	1.1847	0.70052	1.66741	1
2005	4	7	19	40	0	2.21601	1.38639	1.07747	0.74223	1.49734	1
2005	4	7	19	50	0	2.12808	1.40038	1.00179	0.919514	1.18983	1
2005	4	7	20	0	0	1.99446	1.36002	1.00253	0.716104	1.45909	1
2005	4	7	20	10	0	1.89125	1.54824	1.2172	0.867857	1.35251	1
2005	4	7	20	20	0	1.97334	1.66582	1.00581	0.779035	1.55208	1
2005	4	7	20	30	0	2.02558	1.7834	1.18488	0.908814	2.0712	1
2005	4	7	20	40	0	1.98042	1.71412	1.19186	0.942966	1.72723	1
2005	4	7	20	50	0	2.36827	1.37643	0.811342	0.998005	2.00521	1
2005	4	7	21	0	0	2.334	1.5997	1.07127	0.916629	1.72418	1
2005	4	7	21	10	0	2.1671	1.6817	1.13747	0.978021	2.11664	1
2005	4	7	21	20	0	2.40257	1.57341	1.23564	0.967687	1.96203	1
2005	4	7	21	30	0	2.19942	1.5635	1.03367	0.878066	1.93274	1
2005	4	7	21	40	0	1.99004	1.74655	0.977871	1.09951	1.71299	1
2005	4	7	21	50	0	2.23064	1.48536	0.989235	0.919504	1.60284	1
2005	4	7	22	0	0	2.13778	1.61802	0.835805	0.979417	1.42213	1
2005	4	7	22	10	0	2.00005	1.57701	1.05749	0.77598	1.69002	1
2005	4	7	22	20	0	2.18221	1.51067	1.23543	0.844368	1.53057	1
2005	4	7	22	30	0	1.90886	1.7193	1.25968	0.899077	1.33956	1
2005	4	7	22	40	0	1.8763	1.73094	0.921612	0.770686	1.27616	1
2005	4	7	22	50	0	1.9215	1.75884	0.973894	0.785953	1.38259	1
2005	4	7	23	0	0	2.10559	1.63571	0.944403	0.862575	1.45538	1
2005	4	7	23	10	0	1.86241	1.84768	1.04351	0.838	1.35713	1
2005	4	7	23	20	0	1.79117	1.95637	1.00877	0.86744	2.08604	1
2005	4	7	23	30	0	1.51437	1.99617	1.04334	0.757091	1.54866	1
2005	4	7	23	40	0	1.77535	1.74024	0.916917	0.78222	1.46993	1
2005	4	7	23	50	0	1.65397	1.91659	0.900241	0.779462	1.12765	1
2005	4	8	0	0	0	2.00106	1.7332	1.1902	0.908053	1.4976	1
2005	4	8	0	10	0	1.75739	1.97309	0.948974	0.832616	1.366	1
2005	4	8	0	20	0	1.81007	1.82025	0.942356	0.846183	1.11872	1
2005	4	8	0	30	0	1.98792	1.65556	0.855845	0.704657	1.08163	1
2005	4	8	0	40	0	1.76704	1.85979	1.01515	0.833049	1.52734	1
2005	4	8	0	50	0	1.74632	2.09621	1.2373	0.740386	1.50757	1
2005	4	8	1	0	0	1.94184	1.70501	0.982653	0.669419	1.35798	1
2005	4	8	1	10	0	1.81069	1.9508	0.858177	0.645948	1.25161	1
2005	4	8	1	20	0	1.69579	1.78986	0.945119	0.690102	1.10394	1
2005	4	8	1	30	0	1.88844	1.7414	0.746195	0.5385	0.968762	1
2005	4	8	1	40	0	1.69058	1.76756	0.809952	0.64189	0.973462	1
2005	4	8	1	50	0	1.94746	1.57705	0.795141	0.659005	0.889766	1
2005	4	8	2	0	0	2.09486	1.76123	0.881451	0.67133	1.11648	1
2005	4	8	2	10	0	1.61066	1.97351	0.887566	0.709629	1.01827	1
2005	4	8	2	20	0	1.87318	1.74366	0.81646	0.642391	1.31481	1
2005	4	8	2	30	0	1.72065	1.8877	1.01127	0.63519	1.23299	1
2005	4	8	2	40	0	1.6757	1.90238	0.945608	0.630444	1.10802	1
2005	4	8	2	50	0	1.71157	1.84599	0.880288	0.608333	1.05921	1
2005	4	8	3	0	0	2.00942	1.70737	0.979587	0.593232	0.890947	1
2005	4	8	3	10	0	1.7203	1.99341	0.718489	0.610499	0.945122	1
2005	4	8	3	20	0	1.79267	1.64622	1.10666	0.612402	1.00044	1
2005	4	8	3	30	0	1.45383	1.92372	0.695671	0.584361	0.929106	1
2005	4	8	3	40	0	2.19757	1.54387	0.877707	0.428399	0.779079	1
2005	4	8	3	50	0	1.62013	1.98268	0.837573	0.577195	0.632412	1
2005	4	8	4	0	0	1.94306	1.69551	0.991562	0.49783	0.757336	1
2005	4	8	4	10	0	1.85524	1.59327	0.793231	0.520622	0.745003	1
2005	4	8	4	20	0	1.85834	1.74267	0.810474	0.461812	0.651358	1
2005	4	8	4	30	0	1.92921	1.54424	0.853264	0.531914	0.786669	1
2005	4	8	4	40	0	1.72356	1.77007	1.03028	0.447336	0.56733	1
2005	4	8	4	50	0	1.71077	1.51735	0.860112	0.48388	0.510879	1
2005	4	8	5	0	0	1.55017	1.63966	0.810162	0.443807	0.470477	1
2005	4	8	5	10	0	1.49353	1.28734	0.739705	0.302131	0.397235	1
2005	4	8	5	20	0	0.933307	0.852546	0.350625	0.158113	0.279519	1
2005	4	8	5	30	0	1.04049	1.08438	0.491828	0.182503	0.29595	1
2005	4	8	5	40	0	1.08175	1.013	0.344237	0.204161	0.171907	1
2005	4	8	5	50	0	0.921809	0.986389	0.482644	0.148377	0.193348	1
2005	4	8	6	0	0	0.807022	1.12309	0.35749	0.123137	0.307249	1
2005	4	8	6	10	0	1.20415	0.996155	0.360063	0.173348	0.253131	1
2005	4	8	6	20	0	1.04418	1.04729	0.433336	0.188054	0.225427	1
2005	4	8	6	30	0	0.969607	1.07371	0.377496	0.247069	0.320909	1
2005	4	8	6	40	0	0.988895	1.16661	0.390912	0.184589	0.295514	1
2005	4	8	6	50	0	0.888567	1.38768	0.409914	0.242449	0.271484	1
2005	4	8	7	0	0	1.03657	1.07132	0.461213	0.301862	0.351667	1
2005	4	8	7	10	0	0.894526	1.02261	0.378936	0.212618	0.324542	1
2005	4	8	7	20	0	0.820384	1.3139	0.836238	0.284514	0.41298	1
2005	4	8	7	30	0	1.04228	1.08862	0.405205	0.398911	0.645881	1
2005	4	8	7	40	0	1.10111	1.07197	0.582156	0.483558	0.825205	1
2005	4	8	7	50	0	nan	nan	nan	nan	nan	1
2005	4	8	8	0	0	1.19033	1.1615	0.616198	0.553919	1.19314	1
2005	4	8	8	10	0	1.21181	1.12994	0.785964	0.566737	1.36077	1
2005	4	8	8	20	0	0.970715	1.3779	0.747211	0.667117	1.36904	1
2005	4	8	8	30	0	1.20917	1.23602	0.931065	0.826051	1.74926	1
2005	4	8	8	40	0	1.09751	1.17004	0.854255	0.688943	1.48727	1
2005	4	8	8	50	0	0.972999	1.29566	0.969342	0.775251	1.91838	1
2005	4	8	9	0	0	1.2989	0.993843	1.00005	0.793209	1.65163	1
2005	4	8	9	10	0	0.957742	1.04491	0.687455	0.783338	1.36921	1
2005	4	8	9	20	0	0.942904	1.06648	0.931376	0.661036	1.78039	1
2005	4	8	9	30	0	0.96242	1.03784	0.975451	0.709653	1.49221	1
2005	4	8	9	40	0	0.955135	1.04242	0.855398	0.669737	1.31885	1
2005	4	8	9	50	0	0.929392	0.923118	1.02634	0.702341	1.45562	1
2005	4	8	10	0	0	0.995204	0.93319	0.794885	0.80374	1.60859	1
2005	4	8	10	10	0	0.840366	0.880284	0.728438	0.714592	1.5865	1
2005	4	8	10	20	0	0.909781	0.804413	0.823168	0.576608	1.50617	1
2005	4	8	10	30	0	0.754592	0.936458	0.768953	0.674865	1.33455	1
2005	4	8	10	40	0	0.793957	0.875943	0.711535	0.611442	1.32923	1
2005	4	8	10	50	0	0.794434	0.861526	0.901907	0.660671	1.40956	1
2005	4	8	11	0	0	1.00598	0.739859	0.768806	0.815771	1.44621	1
2005	4	8	11	10	0	0.928818	0.798956	0.663435	0.716662	1.37052	1
2005	4	8	11	20	0	0.884544	0.696261	0.869233	0.604004	1.42441	1
2005	4	8	11	30	0	0.746571	0.733886	0.670619	0.627799	0.919559	1
2005	4	8	11	40	0	0.661034	0.788085	0.593926	0.572114	1.11726	1
2005	4	8	11	50	0	0.779805	0.689418	0.699826	0.461938	0.84653	1
2005	4	8	12	0	0	0.884672	0.73891	0.629452	0.501618	0.913883	1
2005	4	8	12	10	0	0.620624	0.718145	0.675503	0.349597	0.574426	1
2005	4	8	12	20	0	0.553325	0.785803	0.722203	0.391364	0.555549	1
2005	4	8	12	30	0	0.53231	0.678755	0.69874	0.425025	0.523146	1
2005	4	8	12	40	0	0.436181	0.615643	0.681109	0.362852	0.335005	1
2005	4	8	12	50	0	0.489347	0.579646	0.728173	0.247094	0.350405	1
2005	4	8	13	0	0	0.557193	0.469265	0.523443	0.348595	0.396354	1
2005	4	8	13	10	0	0.32029	0.583267	0.520133	0.232136	0.279384	1
2005	4	8	13	20	0	0.776872	0.251256	0.440261	0.263426	0.27	1
2005	4	8	13	30	0	0.407143	0.456542	0.498919	0.242885	0.291287	1
2005	4	8	13	40	0	0.460491	0.416739	0.373791	0.199996	0.578094	1
2005	4	8	13	50	0	0.518724	0.445908	0.513946	0.229797	0.212639	1
2005	4	8	14	0	0	0.443947	0.46579	0.447809	0.262353	0.212601	1
2005	4	8	14	10	0	0.366632	0.454238	0.362451	0.187475	0.258551	1
2005	4	8	14	20	0	0.394801	0.425545	0.410631	0.198517	0.245272	1
2005	4	8	14	30	0	0.463217	0.476977	0.44713	0.205128	0.139657	1
2005	4	8	14	40	0	0.34227	0.455112	0.433534	0.232614	0.13669	1
2005	4	8	14	50	0	0.418503	0.518545	0.426305	0.157534	0.104358	1
2005	4	8	15	0	0	0.449167	0.361297	0.304748	0.119813	0.101827	1
2005	4	8	15	10	0	0.39482	0.434268	0.422978	0.135338	0.10371	1
2005	4	8	15	20	0	0.305664	0.583393	0.419995	0.171834	0.0819208	1
2005	4	8	15	30	0	0.443056	0.405536	0.286784	0.15088	0.108228	1
2005	4	8	15	40	0	0.438606	0.431361	0.43614	0.127182	0.0966134	1
2005	4	8	15	50	0	0.348643	0.368872	0.344991	0.138469	0.0747431	1
2005	4	8	16	0	0	0.428055	0.316326	0.31422	0.156296	0.0618536	1
2005	4	8	16	10	0	0.378734	0.295818	0.297648	0.140082	0.0482014	1
2005	4	8	16	20	0	0.461005	0.313737	0.306928	0.163814	0.0754033	1
2005	4	8	16	30	0	0.507132	0.271334	0.400807	0.136639	0.0431792	1
2005	4	8	16	40	0	0.40448	0.344359	0.315461	0.194473	0.0659471	1
2005	4	8	16	50	0	0.475483	0.297973	0.411202	0.204957	0.055297	1
2005	4	8	17	0	0	0.364619	0.431736	0.406725	0.184199	0.0623134	1
2005	4	8	17	10	0	0.397953	0.442194	0.59397	0.203332	0.048739	1
2005	4	8	17	20	0	0.341267	0.449571	0.569777	0.202246	0.0863595	1
2005	4	8	17	30	0	0.357791	0.464651	0.428798	0.180572	0.05805	1
2005	4	8	17	40	0	0.414482	0.349176	0.507178	0.202811	0.0782444	1
2005	4	8	17	50	0	0.478819	0.384217	0.618245	0.178691	0.0543124	1
2005	4	8	18	0	0	0.449483	0.31657	0.687584	0.256339	0.0513754	1
2005	4	8	18	10	0	0.367231	0.494866	0.63888	0.262612	0.0571923	1
2005	4	8	18	20	0	0.373044	0.510011	0.782849	0.25649	0.0622674	1
2005	4	8	18	30	0	0.427629	0.445904	0.594434	0.22013	0.0897189	1
2005	4	8	18	40	0	0.43092	0.529765	0.544988	0.236184	0.0653498	1
2005	4	8	18	50	0	0.405055	0.450175	0.615762	0.206431	0.0734916	1
2005	4	8	19	0	0	0.457877	0.42903	0.432429	0.132544	0.0826644	1
2005	4	8	19	10	0	0.42285	0.36098	0.544998	0.201683	0.0893546	1
2005	4	8	19	20	0	0.406468	0.403586	0.715508	0.209167	0.0556169	1
2005	4	8	19	30	0	0.402256	0.408696	0.431446	0.145187	0.0639222	1
2005	4	8	19	40	0	0.499532	0.369238	0.378374	0.18087	0.081487	1
2005	4	8	19	50	0	0.423203	0.399792	0.501779	0.243783	0.0706208	1
2005	4	8	20	0	0	0.522058	0.348943	0.533724	0.184135	0.0777928	1
2005	4	8	20	10	0	0.461289	0.315852	0.529074	0.22694	0.117521	1
2005	4	8	20	20	0	0.309572	0.431126	0.555746	0.180219	0.306825	1
2005	4	8	20	30	0	0.218817	0.627789	0.583535	0.250689	0.179913	1
2005	4	8	20	40	0	0.577212	0.427524	0.586301	0.316316	0.287345	1
2005	4	8	20	50	0	0.552494	0.420013	0.65733	0.335264	0.320283	1
2005	4	8	21	0	0	0.57295	0.417285	0.755216	0.378912	0.289281	1
2005	4	8	21	10	0	0.631896	0.423879	0.914266	0.332292	0.549992	1
2005	4	8	21	20	0	0.624117	0.476409	0.875631	0.436201	0.314853	1
2005	4	8	21	30	0	0.513358	0.610021	0.694132	0.397748	0.294972	1
2005	4	8	21	40	0	0.719199	0.417361	0.643831	0.463608	0.432897	1
2005	4	8	21	50	0	0.474038	0.595215	0.729454	0.34216	0.341253	1
2005	4	8	22	0	0	0.49323	0.640499	0.641373	0.316469	0.381102	1
2005	4	8	22	10	0	0.606494	0.613629	0.617275	0.35014	0.329151	1
2005	4	8	22	20	0	0.419508	0.794815	0.587005	0.320491	0.319685	1
2005	4	8	22	30	0	0.348305	0.981022	0.681356	0.287037	0.348307	1
2005	4	8	22	40	0	0.552358	0.75145	0.91769	0.375574	0.321576	1
2005	4	8	22	50	0	0.443994	0.939822	0.67908	0.413682	0.346293	1
2005	4	8	23	0	0	0.437367	0.823471	0.602328	0.426715	0.452885	1
2005	4	8	23	10	0	0.405331	0.969793	0.807467	0.361322	0.444282	1
2005	4	8	23	20	0	0.579885	0.74108	0.566957	0.41179	0.400405	1
2005	4	8	23	30	0	0.367844	0.953167	0.658819	0.447661	0.310694	1
2005	4	8	23	40	0	0.545455	0.692514	0.550571	0.336421	0.385543	1
2005	4	8	23	50	0	0.432528	0.907027	0.597502	0.380292	0.580326	1
2005	4	9	0	0	0	0.639597	0.756676	0.777679	0.459179	0.535749	1
2005	4	9	0	10	0	0.477203	0.936876	0.828309	0.350861	0.392438	1
2005	4	9	0	20	0	0.408109	1.0095	0.927503	0.411294	0.509647	1
2005	4	9	0	30	0	0.464881	0.981743	0.683552	0.455125	0.626999	1
2005	4	9	0	40	0	0.429942	1.03687	0.67697	0.364201	0.808817	1
2005	4	9	0	50	0	0.412021	1.17882	0.70374	0.360804	0.588965	1
2005	4	9	1	0	0	0.517959	0.95627	0.805446	0.434405	0.69732	1
2005	4	9	1	10	0	0.457943	1.12677	0.64878	0.397573	0.409433	1
2005	4	9	1	20	0	0.535254	1.0345	0.763879	0.360257	0.420345	1
2005	4	9	1	30	0	0.471192	1.06539	0.765108	0.449473	0.674262	1
2005	4	9	1	40	0	0.472257	0.988718	0.6522	0.452856	0.666118	1
2005	4	9	1	50	0	0.531257	1.07465	0.670537	0.471063	0.743308	1
2005	4	9	2	0	0	0.568358	0.959843	0.668273	0.444016	0.720298	1
2005	4	9	2	10	0	0.384113	0.97815	0.545695	0.432259	0.633813	1
2005	4	9	2	20	0	0.377819	1.00264	0.623252	0.377871	0.510246	1
2005	4	9	2	30	0	0.454334	0.940522	0.676797	0.518279	0.791483	1
2005	4	9	2	40	0	0.32266	1.04481	0.709265	0.377461	0.650431	1
2005	4	9	2	50	0	0.459894	0.937367	0.526372	0.337954	0.733211	1
2005	4	9	3	0	0	0.561694	0.812298	0.736135	0.505537	0.504801	1
2005	4	9	3	10	0	0.325886	1.04441	0.554378	0.48739	0.663938	1
2005	4	9	3	20	0	0.398546	0.983426	0.718428	0.475805	0.509222	1
2005	4	9	3	30	0	0.57554	0.855096	0.746634	0.3213	0.457316	1
2005	4	9	3	40	0	0.433259	0.951921	0.614704	0.352434	0.473521	1
2005	4	9	3	50	0	0.357229	1.04084	0.474409	0.376051	0.451258	1
2005	4	9	4	0	0	0.509691	1.02498	0.591297	0.350552	0.473605	1
2005	4	9	4	10	0	0.445679	1.10153	0.499178	0.4341	0.38211	1
2005	4	9	4	20	0	0.581541	1.00819	0.534858	0.349161	0.449626	1
2005	4	9	4	30	0	0.492924	1.12281	0.652164	0.302607	0.459565	1
2005	4	9	4	40	0	0.38489	1.28412	0.661956	0.252574	0.370156	1
2005	4	9	4	50	0	0.362829	1.27488	0.546692	0.338227	0.444856	1
2005	4	9	5	0	0	0.431636	1.32781	0.757299	0.299729	0.336551	1
2005	4	9	5	10	0	0.394587	1.23061	0.643681	0.283095	0.375052	1
2005	4	9	5	20	0	0.378306	1.3616	0.504571	0.286252	0.454795	1
2005	4	9	5	30	0	0.513292	1.20453	0.646731	0.332048	0.591485	1
2005	4	9	5	40	0	0.301831	1.35301	0.527479	0.308905	0.566565	1
2005	4	9	5	50	0	0.464499	1.28551	0.757368	0.378283	0.685643	1
2005	4	9	6	0	0	0.397032	1.34947	0.607951	0.452645	0.499971	1
2005	4	9	6	10	0	0.531129	1.31057	0.52219	0.408766	0.573451	1
2005	4	9	6	20	0	0.407644	1.36618	0.540619	0.358591	0.704027	1
2005	4	9	6	30	0	0.616142	1.25833	0.534997	0.482952	0.528643	1
2005	4	9	6	40	0	0.52297	1.42899	0.586064	0.376105	0.653959	1
2005	4	9	6	50	0	0.523045	1.28144	0.53576	0.350761	0.768484	1
2005	4	9	7	0	0	0.568065	1.32913	0.567523	0.578261	0.896281	1
2005	4	9	7	10	0	0.527197	1.45012	0.469224	0.391418	0.837785	1
2005	4	9	7	20	0	0.485806	1.43391	0.767595	0.387956	1.09127	1
2005	4	9	7	30	0	0.641575	1.38118	0.509964	0.50623	0.832657	1
2005	4	9	7	40	0	0.415237	1.55944	0.730792	0.553623	0.797909	1
2005	4	9	7	50	0	0.680262	1.26401	0.789096	0.549415	0.920272	1
2005	4	9	8	0	0	0.664674	1.23254	0.69958	0.64887	1.35423	1
2005	4	9	8	10	0	0.645504	1.39205	0.66311	0.512825	1.02737	1
2005	4	9	8	20	0	0.716989	1.26651	0.557852	0.488415	0.776896	1
2005	4	9	8	30	0	0.769216	0.971417	0.547535	0.473	0.781744	1
2005	4	9	8	40	0	0.547102	1.22997	0.714821	0.481306	0.780757	1
2005	4	9	8	50	0	0.529397	1.14402	0.465133	0.393317	0.776324	1
2005	4	9	9	0	0	0.762057	1.01094	0.563062	0.387263	0.601465	1
2005	4	9	9	10	0	0.629472	1.16274	0.685835	0.410214	1.04032	1
2005	4	9	9	20	0	0.700329	1.14571	0.546078	0.349228	0.837985	1
2005	4	9	9	30	0	0.65412	0.961053	0.677128	0.475467	0.511595	1
2005	4	9	9	40	0	0.630622	1.04179	0.694335	0.430987	0.631442	1
2005	4	9	9	50	0	0.705685	1.10913	0.701204	0.523102	0.674048	1
2005	4	9	10	0	0	0.844537	1.0321	0.736712	0.469446	0.754201	1
2005	4	9	10	10	0	0.879651	0.962062	0.797194	0.483785	0.561902	1
2005	4	9	10	20	0	0.691568	1.08098	0.708608	0.450454	0.750729	1
2005	4	9	10	30	0	0.740001	1.18654	0.890178	0.48587	0.592743	1
2005	4	9	10	40	0	0.947503	0.959272	0.717488	0.671379	0.569812	1
2005	4	9	10	50	0	0.654389	1.38118	0.942182	0.413954	0.598347	1
2005	4	9	11	0	0	0.953463	1.03151	0.740088	0.559369	0.589747	1
2005	4	9	11	10	0	0.909421	1.27023	0.657101	0.418898	0.641656	1
2005	4	9	11	20	0	0.80963	1.30241	0.997408	0.473975	0.570025	1
2005	4	9	11	30	0	0.976455	1.13689	0.673867	0.446761	0.480132	1
2005	4	9	11	40	0	0.701997	1.41133	1.12796	0.402075	0.695164	1
2005	4	9	11	50	0	0.844373	1.29428	0.910036	0.50512	0.612926	1
2005	4	9	12	0	0	1.00466	1.31938	0.785455	0.376916	0.482709	1
2005	4	9	12	10	0	0.899932	1.25212	0.794036	0.458161	0.578683	1
2005	4	9	12	20	0	0.768257	1.40551	0.898766	0.409259	0.756688	1
2005	4	9	12	30	0	1.08081	1.43603	1.00421	0.434711	0.589498	1
2005	4	9	12	40	0	0.86442	1.56599	0.924022	0.522212	0.728758	1
2005	4	9	12	50	0	0.831893	1.56016	0.897507	0.464515	0.908213	1
2005	4	9	13	0	0	1.01661	1.53459	0.846925	0.511449	1.02848	1
2005	4	9	13	10	0	1.0727	1.4869	0.847654	0.568522	0.602827	1
2005	4	9	13	20	0	1.22039	1.13505	0.848534	0.622726	0.895045	1
2005	4	9	13	30	0	1.1929	1.14351	0.609551	0.458558	0.648468	1
2005	4	9	13	40	0	1.17834	0.937974	0.945096	0.588327	0.887917	1
2005	4	9	13	50	0	1.08251	0.873287	0.874393	0.626917	0.875018	1
2005	4	9	14	0	0	0.922048	1.13066	0.910694	0.681822	0.799365	1
2005	4	9	14	10	0	0.975157	1.02914	0.9194	0.494056	0.903665	1
2005	4	9	14	20	0	1.34849	0.79312	0.974285	0.569158	0.749376	1
2005	4	9	14	30	0	1.40254	0.66382	0.779258	0.574388	0.855853	1
2005	4	9	14	40	0	1.27192	0.909172	0.715037	0.63605	0.726013	1
2005	4	9	14	50	0	1.04258	0.848577	0.756258	0.626364	0.770346	1
2005	4	9	15	0	0	1.00487	0.981988	0.739478	0.506955	0.777314	1
2005	4	9	15	10	0	0.862733	1.12409	0.743807	0.513902	0.646227	1
2005	4	9	15	20	0	1.03277	0.963159	0.67749	0.420647	0.515417	1
2005	4	9	15	30	0	1.02754	0.764628	0.809674	0.534939	0.534434	1
2005	4	9	15	40	0	1.02095	0.685963	0.68773	0.475453	0.380729	1
2005	4	9	15	50	0	1.01292	0.708668	0.803482	0.365207	0.321373	1
2005	4	9	16	0	0	1.09005	0.621104	0.700551	0.484904	0.378178	1
2005	4	9	16	10	0	0.837006	0.85035	0.652684	0.425352	0.309736	1
2005	4	9	16	20	0	0.790529	0.726709	0.658053	0.424028	0.492071	1
2005	4	9	16	30	0	0.928053	0.6715	0.955721	0.500238	0.301811	1
2005	4	9	16	40	0	0.982525	0.673002	0.965088	0.523594	0.332685	1
2005	4	9	16	50	0	0.907983	0.707811	1.02976	0.601698	0.362145	1
2005	4	9	17	0	0	0.756306	0.775219	0.703307	0.420044	0.230889	1
2005	4	9	17	10	0	0.710348	0.891297	0.861068	0.364961	0.204263	1
2005	4	9	17	20	0	0.519261	0.997347	0.735013	0.38967	0.207787	1
2005	4	9	17	30	0	0.589227	0.873472	0.862863	0.361735	0.195035	1
2005	4	9	17	40	0	0.76564	0.737232	0.852062	0.331132	0.147751	1
2005	4	9	17	50	0	0.645111	0.828933	0.981498	0.361883	0.109502	1
2005	4	9	18	0	0	0.770992	0.808366	0.742804	0.290637	0.12234	1
2005	4	9	18	10	0	0.64335	0.797053	1.0459	0.411136	0.167956	1
2005	4	9	18	20	0	0.664598	0.95602	0.860995	0.425308	0.217262	1
2005	4	9	18	30	0	0.629451	0.96108	0.739148	0.417275	0.141062	1
2005	4	9	18	40	0	0.721836	0.721349	0.959085	0.456504	0.123938	1
2005	4	9	18	50	0	0.846926	0.591025	0.966452	0.409546	0.135102	1
2005	4	9	19	0	0	0.810292	0.733858	0.745151	0.395391	0.151907	1
2005	4	9	19	10	0	1.10288	0.652655	0.822123	0.404332	0.115206	1
2005	4	9	19	20	0	0.760894	0.812733	0.89643	0.343446	0.109386	1
2005	4	9	19	30	0	0.797243	0.828892	1.00161	0.413441	0.146143	1
2005	4	9	19	40	0	0.816762	0.82474	1.03108	0.317598	0.157637	1
2005	4	9	19	50	0	0.803286	0.985816	0.982575	0.31673	0.195573	1
2005	4	9	20	0	0	0.609115	0.965683	0.969153	0.431359	0.180736	1
2005	4	9	20	10	0	0.82631	0.891963	0.687007	0.439994	0.160741	1
