month	day	hour	minute	Doy (LT)	82Fac	OOA1	OOA2	91Fac
7	18	23	0	200.9583333333	0.177632	0.202744	0.0138726	0.095823
7	18	23	10	200.9652777778	0.139649	0.195546	0.0497953	0.064273
7	18	23	20	200.9722222222	0.100118	0.181449	0.107213	0.0701915
7	18	23	30	200.9791666667	0.150607	3.19E-08	1.46E-08	0.977494
7	18	23	40	200.9861111111	0.0996809	0.207423	0.0582767	0.0923948
7	18	23	50	200.9930555556	0.0913438	0.191125	0.0148884	0.189938
7	19	0	0	201	0.0844559	0.196892	0.0496575	0.144545
7	19	0	10	201.0069444444	0.0840979	0.262502	0.0161934	0.185802
7	19	0	20	201.0138888889	0.110773	0.21237	0.0259536	0.135452
7	19	0	30	201.0208333333	0.0847621	0.22846	0.0296457	0.104326
7	19	0	40	201.0277777778	0.0881242	0.252905	0.0159023	0.210597
7	19	0	50	201.0347222222	0.111064	0.177537	1.43E-07	0.305314
7	19	1	0	201.0416666667	0.0948017	0.202203	0.0246991	0.324708
7	19	1	10	201.0486111111	0.0910983	0.152105	1.55E-07	0.137955
7	19	1	20	201.0555555556	0.0855808	0.194022	0.0164212	0.126467
7	19	1	30	201.0625	0.0568513	0.11584	0.0167871	0.0893196
7	19	1	40	201.0694444444	0.088791	0.156618	5.13E-08	0.112374
7	19	1	50	201.0763888889	0.0295349	0.172715	0.0389499	0.0834106
7	19	2	0	201.0833333333	0.0690942	0.128012	0.0145466	0.11726
7	19	2	10	201.0902777778	0.078373	0.116743	0.00543289	0.0980785
7	19	2	20	201.0972222222	0.0779365	0.154875	0.00977584	0.073488
7	19	2	30	201.1041666667	0.057096	0.0837932	0.0267252	0.136872
7	19	2	40	201.1111111111	0.0483197	0.134717	0.0263752	0.0926023
7	19	2	50	201.1180555556	0.0743766	0.110913	0.00787445	0.0531226
7	19	3	0	201.125	0.0900261	0.0761227	0.027617	0.0704769
7	19	3	10	201.1319444444	0.0418293	0.166807	0.0144137	0.0677798
7	19	3	20	201.1388888889	0.0609485	0.0806948	0.0425578	0.0900212
7	19	3	30	201.1458333333	0.0785545	0.110012	0.0225641	0.0749737
7	19	3	40	201.1527777778	0.0818019	0.139711	0.0135327	0.0822768
7	19	3	50	201.1597222222	0.0483077	0.147772	0.0491775	0.0439408
7	19	4	0	201.1666666667	0.0752766	0.0476204	0.0494235	0.0793232
7	19	4	10	201.1736111111	0.0986875	0.106535	0.0404048	0.0586702
7	19	4	20	201.1805555556	0.0585307	0.146777	0.0521323	0.0820078
7	19	4	30	201.1875	0.0881821	0.169448	0.0287527	0.0888377
7	19	4	40	201.1944444444	0.0787509	0.100268	0.0484678	0.0762621
7	19	4	50	201.2013888889	0.112545	0.139605	0.0448098	0.0425071
7	19	5	0	201.2083333333	0.0751518	0.134808	0.0271048	0.0677576
7	19	5	10	201.2152777778	0.0461849	0.120277	0.0513033	0.0897465
7	19	5	20	201.2222222222	0.0948239	0.131028	0.0248205	0.0637847
7	19	8	50	201.3680555556	0.0504993	0.105207	0.0663237	0.0518721
7	19	9	0	201.375	0.0374292	0.18644	0.0338117	0.0654824
7	19	9	10	201.3819444444	0.0579608	0.12154	0.0672386	0.0444552
7	19	9	20	201.3888888889	0.09785	0.107449	0.0335085	0.059027
7	19	9	30	201.3958333333	0.0352893	0.143508	0.0731488	0.0347657
7	19	9	40	201.4027777778	0.0555642	0.166206	0.0581881	0.0464395
7	19	9	50	201.4097222222	0.0837149	0.133464	0.0773123	0.0291495
7	19	10	0	201.4166666667	0.0991916	0.113387	0.0452741	0.0697144
7	19	10	10	201.4236111111	0.0457698	0.22149	0.0579918	0.0721874
7	19	10	20	201.4305555556	0.0376973	0.227946	0.108369	0.0863672
7	19	10	30	201.4375	0.0532436	0.176026	0.0737548	0.0614592
7	19	10	40	201.4444444444	0.0261981	0.188724	0.0752535	0.149366
7	19	10	50	201.4513888889	0.0800264	0.144859	0.0308104	0.113598
7	19	11	0	201.4583333333	0.0974975	0.136576	0.0685128	0.0970114
7	19	11	10	201.4652777778	0.153193	0.0943559	0.0466242	0.139252
7	19	11	20	201.4722222222	0.139635	0.177873	0.0967331	0.0446083
7	19	11	30	201.4791666667	0.148992	0.177446	0.092373	0.0492617
7	19	11	40	201.4861111111	0.150524	0.162787	0.113841	0.0656821
7	19	11	50	201.4930555556	0.192981	0.202487	0.0597716	0.0372892
7	19	12	0	201.5	0.168504	0.104089	0.134189	0.0161046
7	19	12	10	201.5069444444	0.182104	0.0820779	0.0885244	0.0468918
7	19	12	20	201.5138888889	0.164857	0.147811	0.0913108	0.0438336
7	19	12	30	201.5208333333	0.174665	0.0665624	0.130365	0.0368519
7	19	12	40	201.5277777778	0.175424	0.131794	0.0842277	0.0465734
7	19	12	50	201.5347222222	0.159698	0.116152	0.119142	0.0550188
7	19	13	0	201.5416666667	0.129642	0.167917	0.109194	3.70E-08
7	19	13	10	201.5486111111	0.123966	0.142423	0.115162	0.0600402
7	19	13	20	201.5555555556	0.122266	0.10234	0.0880612	0.0585011
7	19	13	30	201.5625	0.13037	0.179282	0.0554551	0.0689245
7	19	13	40	201.5694444444	0.15981	0.195635	0.0611848	0.0815758
7	19	13	50	201.5763888889	0.126056	0.156809	0.0650772	0.235343
7	19	14	0	201.5833333333	0.155965	0.116528	0.0817506	0.0629278
7	19	14	10	201.5902777778	0.066842	0.168768	0.0506752	0.0521025
7	19	14	20	201.5972222222	0.0852142	0.26084	0.0492031	0.0757414
7	19	14	30	201.6041666667	0.0628236	0.199874	0.0846574	0.121741
7	19	14	40	201.6111111111	0.0711102	0.22713	0.0802324	0.129946
7	19	14	50	201.6180555556	0.05814	0.352768	0.048264	0.116406
7	19	15	0	201.625	0.0736788	0.177151	0.0559793	0.0814818
7	19	15	10	201.6319444444	0.0703041	0.242342	0.0402427	0.0896997
7	19	15	20	201.6388888889	0.0653451	0.158208	0.0649523	0.0578874
7	19	15	30	201.6458333333	0.0743303	0.202308	0.0926403	0.104293
7	19	15	40	201.6527777778	0.0650497	0.142629	0.0577009	0.107816
7	19	15	50	201.6597222222	0.0338197	0.124246	0.056192	0.11975
7	19	16	0	201.6666666667	0.0588218	0.105742	0.0202816	0.0916837
7	19	16	10	201.6736111111	0.0500501	0.0926123	0.0137168	0.0550829
7	19	16	20	201.6805555556	0.0912578	0.101925	0.0229901	0.0705983
7	19	16	30	201.6875	0.0886508	0.0957891	0.0689503	0.107548
7	19	16	40	201.6944444444	0.0757679	0.168161	0.0843337	0.0862748
7	19	16	50	201.7013888889	0.0471273	0.0772076	0.125419	0.0761553
7	19	17	0	201.7083333333	0.0871966	0.178367	0.0815501	0.106404
7	19	17	10	201.7152777778	0.0935103	0.165754	0.100112	0.0932651
7	19	17	20	201.7222222222	0.106352	0.170339	0.0917936	0.0778699
7	19	17	30	201.7291666667	0.0759	0.147867	0.0464682	0.0642728
7	19	17	40	201.7361111111	0.0344825	0.0582009	0.0202871	0.0707378
7	19	17	50	201.7430555556	0.00779004	0.733714	0.0292006	0.307327
7	19	18	0	201.75	0.0200761	0.0606498	0.0458737	0.0504919
7	19	18	10	201.7569444444	1.59E-07	0.0340229	0.0165527	0.0513856
7	19	18	20	201.7638888889	0.0383836	0.0786702	0.0322486	0.113614
7	19	18	30	201.7708333333	0.0658936	0.148809	0.0386262	0.081839
7	19	18	40	201.7777777778	0.0734345	0.133359	0.066778	0.0973763
7	19	18	50	201.7847222222	0.0966454	0.184215	0.0788141	0.103893
7	19	19	0	201.7916666667	0.040736	0.107488	0.0515428	0.0676526
7	19	19	10	201.7986111111	0.0841885	0.115326	0.0523677	0.0466511
7	19	19	20	201.8055555556	0.0683824	0.203629	0.0307557	0.0875532
7	19	19	30	201.8125	0.0818925	0.271972	0.0209482	0.112273
7	19	19	40	201.8194444444	0.108469	0.462505	0.0260837	0.154056
7	19	19	50	201.8263888889	0.0889745	0.375362	0.0548124	0.178418
7	19	20	0	201.8333333333	0.160839	0.537498	0.0212256	0.180236
7	19	20	10	201.8402777778	0.227499	0.319273	0.0137937	0.108579
7	19	20	20	201.8472222222	0.231223	0.298071	0.0287003	0.0558814
7	19	20	30	201.8541666667	0.181179	0.397101	0.0263457	0.0715355
7	19	20	40	201.8611111111	0.215976	0.359533	0.017995	0.0941403
7	19	20	50	201.8680555556	0.227294	0.317673	0.0365279	0.0679148
7	19	21	0	201.875	0.202923	0.289954	0.0354791	0.0858073
7	19	21	10	201.8819444444	0.174434	0.381355	0.0137288	0.0750046
7	19	21	20	201.8888888889	0.194984	0.351682	0.00104742	0.0691073
7	19	21	30	201.8958333333	0.174595	0.301299	0.0329263	0.119548
7	19	21	40	201.9027777778	0.160739	0.372077	0.00869052	0.0570613
7	19	21	50	201.9097222222	0.0897956	0.370228	0.0420539	0.109417
7	19	22	0	201.9166666667	0.114033	0.320022	3.47E-07	0.136708
7	19	22	10	201.9236111111	0.0829945	0.241398	0.0509315	0.0831575
7	19	22	20	201.9305555556	0.15869	0.325836	0.0437962	0.0510865
7	19	22	30	201.9375	0.152314	0.357814	0.000449943	0.0694241
7	19	22	40	201.9444444444	0.159809	0.310156	0.0180518	0.0592051
7	19	22	50	201.9513888889	0.138722	0.316021	0.0400757	0.0413632
7	19	23	0	201.9583333333	0.198897	0.317856	0.0255945	0.0958332
7	19	23	10	201.9652777778	0.166913	0.290926	0.0127307	0.0337892
7	19	23	20	201.9722222222	0.20239	0.250333	0.0222792	0.0431972
7	19	23	30	201.9791666667	0.160368	0.246567	0.0234541	0.061242
7	19	23	40	201.9861111111	0.118152	0.26323	0.0185415	0.0857275
7	19	23	50	201.9930555556	0.0464716	0.171421	0.0692749	0.0816042
7	20	0	0	202	0.0889396	0.346404	0.0359354	0.068691
7	20	0	10	202.0069444444	0.129269	0.254431	0.0399121	0.0455445
7	20	0	20	202.0138888889	0.172283	0.254512	0.0169773	0.0299478
7	20	0	30	202.0208333333	0.197183	0.240015	6.02E-08	0.02489
7	20	0	40	202.0277777778	0.203037	0.26165	0.0118306	0.0356744
7	20	0	50	202.0347222222	0.103611	0.278759	0.01958	0.0896673
7	20	1	0	202.0416666667	0.154983	0.192684	0.0221847	0.0432523
7	20	1	10	202.0486111111	0.137509	0.215824	0.0338506	0.0226126
7	20	1	20	202.0555555556	0.186376	0.230473	0.0199354	0.0312179
7	20	1	30	202.0625	0.0811143	0.182276	0.0731626	0.0591579
7	20	1	40	202.0694444444	0.14768	0.137211	0.0384693	0.0371293
7	20	1	50	202.0763888889	0.1646	0.22018	0.0240957	0.0299135
7	20	2	0	202.0833333333	0.172196	0.166589	0.0188468	0.0466204
7	20	2	10	202.0902777778	0.151547	0.207343	0.0109694	0.0298633
7	20	2	20	202.0972222222	0.171442	0.251636	0.00277526	0.0352082
7	20	2	30	202.1041666667	0.142101	0.147583	0.0345154	0.0447732
7	20	2	40	202.1111111111	0.233164	0.121587	0.0177662	0.016565
7	20	2	50	202.1180555556	0.159784	0.185503	0.00695767	0.0589673
7	20	3	0	202.125	0.125879	0.151043	0.00606874	0.0528456
7	20	3	10	202.1319444444	0.0669705	0.199954	0.0260189	0.044569
7	20	3	20	202.1388888889	0.161725	0.164923	0.0269941	0.0335637
7	20	3	30	202.1458333333	0.189556	0.211722	0.015563	0.0189151
7	20	3	40	202.1527777778	0.185602	0.209226	0.0360947	0.00872723
7	20	3	50	202.1597222222	0.246765	0.181198	0.0131986	0.0101682
7	20	4	0	202.1666666667	0.212095	0.113964	0.0102413	0.045294
7	20	4	10	202.1736111111	0.145292	0.167019	0.0360662	0.0432961
7	20	4	20	202.1805555556	0.0716847	0.128297	0.0227969	0.0682823
7	20	4	30	202.1875	0.139702	0.0968622	0.0100457	0.0361737
7	20	4	40	202.1944444444	0.217549	0.149206	3.37E-08	0.0402747
7	20	4	50	202.2013888889	0.207526	0.186184	0.054716	0.00137554
7	20	5	0	202.2083333333	0.232788	0.181995	0.0328762	0.0108191
7	20	5	10	202.2152777778	0.275522	0.189954	4.42E-08	0.0266418
7	20	5	20	202.2222222222	0.281371	0.160729	0.0109539	0.0398219
7	20	5	30	202.2291666667	0.251483	0.151799	0.0262653	0.0136434
7	20	5	40	202.2361111111	0.225692	0.213348	0.00587367	0.065829
7	20	5	50	202.2430555556	0.245139	0.121347	0.0423028	0.026666
7	20	6	0	202.25	0.340291	0.111092	5.21E-06	0.0156968
7	20	6	10	202.2569444444	0.320439	0.188154	6.68E-08	0.00365593
7	20	6	20	202.2638888889	0.3523	0.102045	0.00481318	0.0370664
7	20	6	30	202.2708333333	0.27511	0.141186	0.0178417	0.0619446
7	20	6	40	202.2777777778	0.269008	0.148951	2.73E-08	0.0477133
7	20	6	50	202.2847222222	0.292796	0.129441	0.0149022	0.0416671
7	20	7	0	202.2916666667	0.270574	0.145877	0.0214364	0.036428
7	20	7	10	202.2986111111	0.315042	0.159271	0.0193175	0.0205682
7	20	7	20	202.3055555556	0.312227	0.157783	3.93E-08	0.0319494
7	20	7	30	202.3125	0.281741	0.192742	0.0178131	0.0519777
7	20	7	40	202.3194444444	0.254996	0.13032	0.0312299	0.0402361
7	20	7	50	202.3263888889	0.290635	0.118241	0.0288045	0.0728555
7	20	8	0	202.3333333333	0.315336	0.158693	5.39E-08	0.0396939
7	20	8	10	202.3402777778	0.232802	0.137012	0.0568454	0.0498443
7	20	8	20	202.3472222222	0.30071	0.188579	0.0146611	0.0336134
7	20	8	30	202.3541666667	0.265575	0.172086	0.0165871	0.0447809
7	20	8	40	202.3611111111	0.276376	0.189526	0.0192917	0.0202719
7	20	8	50	202.3680555556	0.272178	0.170577	0.0133033	0.0750515
7	20	9	0	202.375	0.300135	0.165197	5.19E-07	0.0402571
7	20	9	25	202.3923611111	0.34349	0.16238	0.00723601	0.0348173
7	20	9	35	202.3993055556	0.264125	0.134521	0.0534601	0.0418695
7	20	9	45	202.40625	0.302829	0.203195	0.0130273	0.0586696
7	20	9	55	202.4131944444	0.437808	0.127117	0.0211911	4.26E-08
7	20	10	5	202.4201388889	0.502845	0.0708467	0.0140989	0.0164893
7	20	10	15	202.4270833333	0.466054	0.051212	0.0616657	0.0148915
7	20	10	25	202.4340277778	0.28886	0.120912	0.116407	0.0666563
7	20	10	35	202.4409722222	0.40284	0.109513	0.0857943	0.0169012
7	20	10	45	202.4479166667	0.372923	0.224388	0.0585258	0.0391697
7	20	10	55	202.4548611111	0.353777	0.158226	0.0989906	0.0222907
7	20	11	5	202.4618055556	0.324745	0.181824	0.0776957	0.0825385
7	20	11	15	202.46875	0.283868	0.159192	0.105545	0.0631554
7	20	11	25	202.4756944444	0.257633	0.168709	0.122422	0.0701003
7	20	11	35	202.4826388889	0.311187	0.100668	0.111569	0.0802395
7	20	11	45	202.4895833333	0.378831	0.162322	0.0918265	0.0419836
7	20	11	55	202.4965277778	0.401557	0.133167	0.127726	0.0390291
7	20	12	5	202.5034722222	0.406819	0.119396	0.136191	1.36E-07
7	20	12	15	202.5104166667	0.418889	0.149974	0.089742	0.0594716
7	20	12	25	202.5173611111	0.370319	0.13466	0.116858	0.015712
7	20	12	35	202.5243055556	0.327825	0.153602	0.0556559	0.0214729
7	20	12	45	202.53125	0.267525	0.146698	0.0892212	0.0186295
7	20	12	55	202.5381944444	0.0775898	0.103669	0.0755955	0.0397288
7	20	13	5	202.5451388889	0.217285	0.145296	0.0761036	0.0229924
7	20	13	15	202.5520833333	0.325668	0.232239	0.0506388	0.0639702
7	20	13	25	202.5590277778	0.409536	0.156692	0.0862563	0.0438871
7	20	13	35	202.5659722222	0.299673	0.211512	0.068123	0.035332
7	20	13	45	202.5729166667	0.296732	0.185908	0.0658425	0.0196615
7	20	13	55	202.5798611111	0.470988	0.172728	0.0775205	0.00507955
7	20	14	5	202.5868055556	0.439365	0.181625	0.0853681	0.0068951
7	20	14	15	202.59375	0.474952	0.178892	0.0597776	0.148422
7	20	14	25	202.6006944444	0.459311	0.196647	0.0741509	0.0165897
7	20	14	35	202.6076388889	0.390825	0.173063	0.132941	0.0210321
7	20	14	45	202.6145833333	0.421348	0.17455	0.10673	0.0302803
7	20	14	55	202.6215277778	0.415264	0.174963	0.123405	0.0335111
7	20	15	5	202.6284722222	0.425265	0.2103	0.0588097	0.071318
7	20	15	15	202.6354166667	0.427418	0.224127	0.076783	0.0319372
7	20	15	25	202.6423611111	0.359622	0.176959	0.109012	0.0194574
7	20	15	35	202.6493055556	0.389575	0.279675	0.0642064	0.020669
7	20	15	45	202.65625	0.3699	0.23048	0.130855	0.0259226
7	20	15	55	202.6631944444	0.386052	0.210325	0.0829701	0.0352106
7	20	16	5	202.6701388889	0.385403	0.18786	0.0593563	0.014299
7	20	16	15	202.6770833333	0.311047	0.192488	0.100529	0.0208494
7	20	16	25	202.6840277778	0.293242	0.176272	0.0566794	0.05304
7	20	16	35	202.6909722222	0.241994	0.338835	0.0952384	0.0535576
7	20	16	45	202.6979166667	0.175419	0.19339	0.0706474	0.0671333
7	20	16	55	202.7048611111	0.172463	0.219792	0.0625703	0.041855
7	20	17	5	202.7118055556	0.186398	0.331325	0.0338667	0.0548472
7	20	17	15	202.71875	0.217083	0.638621	0.0658277	0.116842
7	20	17	25	202.7256944444	0.243447	0.518218	0.0334175	0.10587
7	20	17	35	202.7326388889	0.178738	0.311084	0.0465593	0.100028
7	20	17	45	202.7395833333	0.152144	0.318164	0.0768021	0.0750859
7	20	17	55	202.7465277778	0.165752	0.285014	0.0524404	0.0446293
7	20	18	5	202.7534722222	0.215572	0.286615	0.0632899	0.030663
7	20	18	15	202.7604166667	0.16639	0.220003	0.0434892	0.0688884
7	20	18	25	202.7673611111	0.214165	0.23114	0.0824064	0.00849084
7	20	18	35	202.7743055556	0.217723	0.224954	0.0484847	0.0503496
7	20	18	45	202.78125	0.223029	0.230893	0.0455388	0.0373379
7	20	18	55	202.7881944444	0.209795	0.190051	0.0552855	0.0447992
7	20	19	5	202.7951388889	0.172033	0.231367	0.0231016	0.0481272
7	20	19	15	202.8020833333	0.156169	0.225618	0.0315149	0.0515174
7	20	19	25	202.8090277778	0.159104	0.187006	0.0479879	0.0270569
7	20	19	35	202.8159722222	0.165327	0.0985422	0.0677232	0.0439933
7	20	19	45	202.8229166667	0.21202	0.145728	0.0315781	0.0436384
7	20	19	55	202.8298611111	0.196033	0.197791	0.0497724	0.0176734
7	20	20	5	202.8368055556	0.175455	0.197046	0.0854964	0.0348288
7	20	20	15	202.84375	0.135674	0.232082	0.0408564	0.103744
7	20	20	25	202.8506944444	0.136312	0.232231	0.0392038	0.105215
7	20	20	35	202.8576388889	0.162238	0.222642	0.0120132	0.101417
7	20	20	45	202.8645833333	0.148966	0.277937	0.0378407	0.0866541
7	20	20	55	202.8715277778	0.196811	0.251253	0.0248559	0.0868016
7	20	21	5	202.8784722222	0.084557	0.198469	0.036094	0.14391
7	20	21	15	202.8854166667	0.0265177	0.0932344	0.0526753	0.0352554
7	20	21	25	202.8923611111	0.115508	0.168012	0.0551992	0.0529945
7	20	21	35	202.8993055556	0.0455338	0.0278184	0.037017	0.051805
7	20	21	45	202.90625	0.0125291	0.0828819	0.00979944	0.0424335
7	20	21	55	202.9131944444	5.95E-07	0.064423	0.01963	0.0459242
7	20	22	5	202.9201388889	0.0316311	0.0855879	4.01E-08	0.0388698
7	20	22	15	202.9270833333	7.66E-08	0.175042	0.0347003	0.0291701
7	20	22	25	202.9340277778	0.010703	0.136969	0.0467057	0.0598996
7	20	22	35	202.9409722222	0.0311223	0.124725	2.89E-08	0.0547183
7	20	22	45	202.9479166667	0.0251086	0.0567279	0.0531062	0.0409498
7	20	22	55	202.9548611111	0.0197909	0.0830978	0.0500723	0.0571317
7	20	23	5	202.9618055556	0.0229789	0.124133	0.032268	0.0862804
7	20	23	15	202.96875	2.47E-06	0.200813	3.37E-08	0.069561
7	20	23	25	202.9756944444	5.49E-07	0.204685	0.0253314	0.0896267
7	20	23	35	202.9826388889	0.0195599	0.0942861	0.0408503	0.0723776
7	20	23	45	202.9895833333	1.79E-07	0.144306	3.06E-08	0.0927057
7	20	23	55	202.9965277778	0.00931456	0.152202	0.0258317	0.0791751
7	21	0	5	203.0034722222	6.60E-08	0.141588	0.0309855	0.0901483
7	21	0	15	203.0104166667	1.95E-07	0.0808092	0.0263707	0.0676995
7	21	0	25	203.0173611111	3.46E-08	0.0756341	0.0511264	0.0637765
7	21	0	35	203.0243055556	0.0121573	0.100317	0.0156059	0.0533284
7	21	0	45	203.03125	0.018869	0.0792797	0.041155	0.039125
7	21	0	55	203.0381944444	0.0131281	0.0837371	0.0231541	0.0308488
7	21	1	5	203.0451388889	0.00481718	0.17606	0.0124362	0.0467268
7	21	1	15	203.0520833333	0.00272888	0.0736121	0.0225918	0.204363
7	21	1	25	203.0590277778	0.0186145	0.0833607	0.026862	0.0449437
7	21	1	35	203.0659722222	0.0202089	0.055289	0.037734	0.0564194
7	21	1	45	203.0729166667	0.0299731	0.110425	0.00682923	0.0322181
7	21	1	55	203.0798611111	4.30E-08	0.0834129	0.0358635	0.0313109
7	21	2	5	203.0868055556	5.65E-08	0.0723091	0.0450521	0.0106422
7	21	2	15	203.09375	3.44E-08	0.105082	0.0225368	0.0418423
7	21	2	25	203.1006944444	0.0309451	0.0670497	0.015029	0.0170736
7	21	2	35	203.1076388889	7.40E-08	0.181717	0.0123616	3.29E-08
7	21	2	45	203.1145833333	0.0194327	0.103821	1.82E-07	0.0363642
7	21	2	55	203.1215277778	1.31E-07	0.109478	0.0337261	0.00981549
7	21	3	5	203.1284722222	1.66E-08	0.052257	0.0392468	0.0204926
7	21	3	15	203.1354166667	0.0360021	0.00450091	0.0272364	0.00261695
7	21	3	25	203.1423611111	2.89E-08	0.099434	0.0385462	0.0254514
7	21	3	35	203.1493055556	0.0071975	0.109286	0.00660333	0.0303711
7	21	3	45	203.15625	0.020722	0.130015	3.19E-08	0.0380699
7	21	3	55	203.1631944444	6.56E-08	0.0239923	0.0301055	0.04986
7	21	4	5	203.1701388889	6.58E-07	0.0243331	0.0324342	0.00553773
7	21	4	15	203.1770833333	1.40E-08	0.051677	0.0811771	0.0122089
7	21	4	25	203.1840277778	0.0121331	0.0931218	0.0325123	0.0334424
7	21	4	35	203.1909722222	9.53E-09	0.132617	0.0593584	7.42E-09
7	21	4	45	203.1979166667	0.0471488	0.115379	0.0507094	0.0900099
7	21	4	55	203.2048611111	0.0235737	0.0790858	0.00686228	0.0455852
7	21	5	5	203.2118055556	5.10E-08	0.0211594	0.0442921	0.0429045
7	21	5	15	203.21875	2.64E-08	0.0948775	0.0324681	6.29E-08
7	21	5	25	203.2256944444	7.31E-08	0.108888	0.0350833	0.0368607
7	21	5	35	203.2326388889	0.00272602	0.154319	0.0107145	0.0508978
7	21	5	45	203.2395833333	4.31E-07	0.111924	0.0307368	0.0232871
7	21	5	55	203.2465277778	0.0465104	0.0704455	0.0248509	0.0235858
7	21	6	25	203.2673611111	0.0295897	0.0169286	0.0211637	0.0257068
7	21	6	35	203.2743055556	3.09E-07	0.0155739	0.0325706	0.0410985
7	21	6	45	203.28125	5.40E-08	0.202624	0.0206893	0.0683358
7	21	6	55	203.2881944444	0.0159625	0.15985	0.00925032	0.0278286
7	21	7	5	203.2951388889	0.0544721	0.200816	2.25E-07	0.0054276
7	21	7	15	203.3020833333	7.01E-08	0.125645	0.0260907	0.0498431
7	21	7	25	203.3090277778	0.0435751	0.0972606	0.0337738	0.0215502
7	21	7	35	203.3159722222	0.0374954	0.099069	0.0151147	0.0298486
7	21	7	45	203.3229166667	4.23E-08	0.129309	2.29E-08	0.039298
7	21	7	55	203.3298611111	0.00912403	0.0610239	0.0521158	0.0409079
7	21	8	5	203.3368055556	0.0496338	0.127774	0.010932	0.0251038
7	21	8	15	203.34375	0.0380981	0.161496	0.0138272	0.037664
7	21	8	25	203.3506944444	0.00929242	0.124934	0.0409625	0.0427103
7	21	8	35	203.3576388889	0.0481197	0.0943891	0.0127503	0.0603857
7	21	8	45	203.3645833333	0.0446605	0.173377	0.025288	0.0270861
7	21	8	55	203.3715277778	0.0284307	0.124865	0.0280822	0.0542547
7	21	9	5	203.3784722222	0.0127838	0.176407	0.0329683	0.0260866
7	21	9	15	203.3854166667	0.0383873	0.122427	0.0225392	0.0430957
7	21	9	25	203.3923611111	0.026362	0.157135	0.0135171	0.0457051
7	21	9	35	203.3993055556	7.49E-08	0.161875	0.070761	0.136508
7	21	9	45	203.40625	0.0113836	0.13303	0.0490789	0.0478043
7	21	9	55	203.4131944444	0.0207614	0.104187	0.0615581	0.0593443
7	21	10	5	203.4201388889	0.106918	0.128997	0.025416	0.0546349
7	21	10	15	203.4270833333	0.110206	0.173653	0.0533229	0.0220682
7	21	10	25	203.4340277778	0.125353	0.186101	0.0566598	0.046873
7	21	10	35	203.4409722222	0.120874	0.158795	0.088283	0.0367215
7	21	10	45	203.4479166667	0.09495	0.180315	0.0986196	0.0497224
7	21	10	55	203.4548611111	0.116504	0.0942628	0.116786	0.0513757
7	21	11	5	203.4618055556	0.111961	0.130157	0.0877115	0.128654
7	21	11	15	203.46875	0.136652	0.128149	0.119115	0.0503755
7	21	11	25	203.4756944444	0.158529	0.157269	0.0954179	0.0823808
7	21	11	35	203.4826388889	0.11388	0.145587	0.123957	0.068007
7	21	11	45	203.4895833333	0.133419	0.172227	0.131471	0.0466854
7	21	11	55	203.4965277778	0.132654	0.213534	0.12986	0.0444848
7	21	12	5	203.5034722222	0.107562	0.223729	0.130028	0.0649802
7	21	12	15	203.5104166667	0.12697	0.183342	0.165513	0.0656617
7	21	12	25	203.5173611111	0.116951	0.171417	0.170334	0.0592334
7	21	12	35	203.5243055556	0.119627	0.226816	0.146619	0.101784
7	21	12	45	203.53125	0.149965	0.135249	0.121068	0.037366
7	21	12	55	203.5381944444	0.0991094	0.0809832	0.0728651	0.168421
7	21	13	5	203.5451388889	0.0884003	0.00722289	0.0652492	0.0343244
7	21	15	15	203.6354166667	0.133255	0.10304	0.077807	0.0298025
7	21	15	25	203.6423611111	0.107061	0.0770548	0.071466	0.0307475
7	21	15	35	203.6493055556	0.132594	0.0798357	0.0414229	0.0231005
7	21	15	45	203.65625	0.088149	0.099498	0.0710593	0.0460818
7	21	15	55	203.6631944444	0.0728105	0.134635	0.0654135	0.0330971
7	21	16	5	203.6701388889	0.131364	0.102261	0.0835969	0.0658496
7	21	16	15	203.6770833333	0.160534	0.107848	0.0519739	0.0296242
7	21	16	25	203.6840277778	0.115282	0.11002	0.0394717	0.0717186
7	21	16	45	203.6979166667	0.173481	0.132185	0.0809209	0.0580471
7	21	16	55	203.7048611111	0.21695	0.284704	0.0735083	0.0681242
7	21	17	5	203.7118055556	0.234768	0.205233	0.0860832	0.0600579
7	21	17	15	203.71875	0.204869	0.177604	0.0744331	0.0488862
7	21	17	25	203.7256944444	0.183765	0.243	0.0885014	0.0753419
7	21	17	35	203.7326388889	0.243782	0.322346	0.0995723	0.0864224
7	21	17	45	203.7395833333	0.263001	0.411106	0.114546	0.0938247
7	21	17	55	203.7465277778	0.284229	0.368549	0.078079	0.135901
7	21	18	5	203.7534722222	0.21431	0.256535	0.118707	0.102116
7	21	18	15	203.7604166667	0.239076	0.291748	0.129119	0.124003
7	21	18	25	203.7673611111	0.250848	0.338619	0.109928	0.090219
7	21	18	35	203.7743055556	0.242436	0.380296	0.14237	0.168173
7	21	18	45	203.78125	0.243156	0.411093	0.107152	0.13819
7	21	18	55	203.7881944444	0.272338	0.438822	0.115917	0.122874
7	21	19	5	203.7951388889	0.288793	0.507694	0.085541	0.155679
7	21	19	15	203.8020833333	0.368291	0.453135	0.0894423	0.149964
7	21	19	25	203.8090277778	0.448757	0.521243	0.0532892	0.25735
7	21	19	35	203.8159722222	0.381306	0.492765	0.0837443	0.169752
7	21	19	45	203.8229166667	0.165182	0.163339	0.0932016	0.0711245
