year	month	day	hour	minute	DoY[LT]	 Acetone	 Acetic_Acid	 MVK+MACR	 Hexanals(83)
2008	6	22	0	0	174	0.355	0.087	-0.049	-0.028
2008	6	22	0	30	174.0208333333	0.319	0.087	-0.051	-0.033
2008	6	22	1	0	174.0416666667	0.312	0.101	-0.017	-0.026
2008	6	22	1	30	174.0625	0.309	0.104	-0.019	-0.024
2008	6	22	2	0	174.0833333333	0.327	0.101	-0.021	-0.027
2008	6	22	2	30	174.1041666667	0.337	0.103	-0.012	-0.025
2008	6	22	3	0	174.125	0.362	0.113	0.012	-0.019
2008	6	22	3	30	174.1458333333	0.362	0.122	0.016	-0.017
2008	6	22	4	0	174.1666666667	0.367	0.118	0.006	-0.016
2008	6	22	4	30	174.1875	0.364	0.109	0.007	-0.014
2008	6	22	5	0	174.2083333333	0.368	0.103	0.005	-0.023
2008	6	22	5	30	174.2291666667	0.36	0.11	0.002	-0.018
2008	6	22	6	0	174.25	0.346	0.107	-0.017	-0.024
2008	6	22	6	30	174.2708333333	0.37	0.113	-0.007	-0.021
2008	6	22	7	0	174.2916666667	0.386	0.122	0	-0.015
2008	6	22	7	30	174.3125	0.388	0.136	0	-0.019
2008	6	22	8	0	174.3333333333	0.387	0.134	0.001	-0.017
2008	6	22	8	30	174.3541666667	0.388	0.119	-0.009	-0.018
2008	6	22	9	0	174.375	0.377	0.128	-0.017	-0.02
2008	6	22	9	30	174.3958333333	0.401	0.136	-0.012	-0.017
2008	6	22	10	0	174.4166666667	0.411	0.14	-0.019	-0.022
2008	6	22	10	30	174.4375	0.406	0.146	-0.017	-0.016
2008	6	22	11	0	174.4583333333	0.447	0.136	-0.005	-0.016
2008	6	22	11	30	174.4791666667	0.504	0.136	0.034	-0.012
2008	6	22	12	0	174.5	0.498	0.136	0.052	-0.01
2008	6	22	12	30	174.5208333333	0.513	0.163	0.064	-0.015
2008	6	22	13	0	174.5416666667	0.542	0.189	0.086	-0.011
2008	6	22	13	30	174.5625	0.601	0.235	0.117	0.004
2008	6	22	14	0	174.5833333333	0.639	0.261	0.159	-0.003
2008	6	22	14	30	174.6041666667	0.656	0.264	0.218	0.007
2008	6	22	15	0	174.625	0.629	0.232	0.225	0.008
2008	6	22	15	30	174.6458333333	0.63	0.223	0.239	0.013
2008	6	22	16	0	174.6666666667	0.612	0.203	0.242	0.013
2008	6	22	16	30	174.6875	0.645	0.191	0.217	0.011
2008	6	22	17	0	174.7083333333	0.641	0.17	0.201	0.003
2008	6	22	17	30	174.7291666667	0.605	0.155	0.186	-0.003
2008	6	22	18	0	174.75	0.561	0.15	0.181	-0.005
2008	6	22	18	30	174.7708333333	0.576	0.153	0.179	-0.002
2008	6	22	19	0	174.7916666667	0.61	0.157	0.237	0.008
2008	6	22	19	30	174.8125	0.644	0.191	0.495	0.031
2008	6	22	20	0	174.8333333333	0.605	0.172	0.356	0.013
2008	6	22	20	30	174.8541666667	0.502	0.17	0.185	-0.003
2008	6	22	21	0	174.875	0.44	0.128	0.075	-0.02
2008	6	22	21	30	174.8958333333	0.421	0.099	0	-0.027
2008	6	22	22	0	174.9166666667	0.374	0.085	-0.042	-0.032
2008	6	22	22	30	174.9375	0.368	0.083	-0.054	-0.032
2008	6	22	23	0	174.9583333333	0.352	0.076	-0.077	-0.037
2008	6	22	23	30	174.9791666667	0.344	0.078	-0.071	-0.037
2008	6	23	0	0	175	0.343	0.093	-0.045	-0.031
2008	6	23	0	30	175.0208333333	0.353	0.102	-0.031	-0.038
2008	6	23	1	0	175.0416666667	0.387	0.101	-0.041	-0.035
2008	6	23	1	30	175.0625	0.395	0.101	-0.051	-0.035
2008	6	23	2	0	175.0833333333	0.381	0.095	-0.05	-0.033
2008	6	23	2	30	175.1041666667	0.373	0.1	-0.041	-0.034
2008	6	23	3	0	175.125	0.393	0.106	-0.014	-0.036
2008	6	23	3	30	175.1458333333	0.392	0.149	0.041	-0.022
2008	6	23	4	0	175.1666666667	0.419	0.184	0.074	-0.021
2008	6	23	4	30	175.1875	0.407	0.155	0.063	-0.021
2008	6	23	5	0	175.2083333333	0.392	0.133	0.034	-0.026
2008	6	23	5	30	175.2291666667	0.372	0.123	0.024	-0.027
2008	6	23	6	0	175.25	0.388	0.136	0.012	-0.028
2008	6	23	6	30	175.2708333333	0.372	0.146	0.009	-0.025
2008	6	23	7	0	175.2916666667	0.382	0.161	0.002	-0.025
2008	6	23	7	30	175.3125	0.355	0.153	-0.006	-0.026
2008	6	23	8	0	175.3333333333	0.393	0.16	0.005	-0.025
2008	6	23	8	30	175.3541666667	0.412	0.15	-0.01	-0.024
2008	6	23	9	0	175.375	0.429	0.155	-0.003	-0.027
2008	6	23	9	30	175.3958333333	0.449	0.156	-0.017	-0.023
2008	6	23	10	0	175.4166666667	0.475	0.189	-0.02	-0.027
2008	6	23	10	30	175.4375	0.47	0.213	-0.008	-0.029
2008	6	23	11	0	175.4583333333	0.503	0.213	0.007	-0.013
2008	6	23	11	30	175.4791666667	0.555	0.222	0.024	-0.014
2008	6	23	12	0	175.5	0.571	0.222	0.048	-0.015
2008	6	23	12	30	175.5208333333	0.577	0.247	0.06	-0.011
2008	6	23	13	0	175.5416666667	0.584	0.274	0.113	-0.015
2008	6	23	13	30	175.5625	0.629	0.263	0.159	0.002
2008	6	23	14	0	175.5833333333	0.589	0.257	0.135	-0.002
2008	6	23	14	30	175.6041666667	0.588	0.24	0.123	0.005
2008	6	23	15	0	175.625	0.586	0.246	0.117	-0.003
2008	6	23	15	30	175.6458333333	0.582	0.243	0.102	-0.004
2008	6	23	16	0	175.6666666667	0.564	0.233	0.07	-0.007
2008	6	23	16	30	175.6875	0.621	0.232	0.106	0.002
2008	6	23	17	0	175.7083333333	0.611	0.233	0.118	0.006
2008	6	23	17	30	175.7291666667	0.599	0.216	0.131	0.003
2008	6	23	18	0	175.75	0.575	0.221	0.132	0.005
2008	6	23	18	30	175.7708333333	0.615	0.23	0.156	0.007
2008	6	23	19	0	175.7916666667	0.582	0.229	0.149	0.01
2008	6	23	19	30	175.8125	NaN	NaN	NaN	NaN
2008	6	23	20	0	175.8333333333	NaN	NaN	NaN	NaN
2008	6	23	20	30	175.8541666667	NaN	NaN	NaN	NaN
2008	6	23	21	0	175.875	NaN	NaN	NaN	NaN
2008	6	23	21	30	175.8958333333	NaN	NaN	NaN	NaN
2008	6	23	22	0	175.9166666667	NaN	NaN	NaN	NaN
2008	6	23	22	30	175.9375	NaN	NaN	NaN	NaN
2008	6	23	23	0	175.9583333333	NaN	NaN	NaN	NaN
2008	6	23	23	30	175.9791666667	NaN	NaN	NaN	NaN
2008	6	24	0	0	176	NaN	NaN	NaN	NaN
2008	6	24	0	30	176.0208333333	NaN	NaN	NaN	NaN
2008	6	24	1	0	176.0416666667	NaN	NaN	NaN	NaN
2008	6	24	1	30	176.0625	NaN	NaN	NaN	NaN
2008	6	24	2	0	176.0833333333	NaN	NaN	NaN	NaN
2008	6	24	2	30	176.1041666667	NaN	NaN	NaN	NaN
2008	6	24	3	0	176.125	NaN	NaN	NaN	NaN
2008	6	24	3	30	176.1458333333	NaN	NaN	NaN	NaN
2008	6	24	4	0	176.1666666667	NaN	NaN	NaN	NaN
2008	6	24	4	30	176.1875	NaN	NaN	NaN	NaN
2008	6	24	5	0	176.2083333333	NaN	NaN	NaN	NaN
2008	6	24	5	30	176.2291666667	NaN	NaN	NaN	NaN
2008	6	24	6	0	176.25	NaN	NaN	NaN	NaN
2008	6	24	6	30	176.2708333333	NaN	NaN	NaN	NaN
2008	6	24	7	0	176.2916666667	NaN	NaN	NaN	NaN
2008	6	24	7	30	176.3125	NaN	NaN	NaN	NaN
2008	6	24	8	0	176.3333333333	NaN	NaN	NaN	NaN
2008	6	24	8	30	176.3541666667	NaN	NaN	NaN	NaN
2008	6	24	9	0	176.375	NaN	NaN	NaN	NaN
2008	6	24	9	30	176.3958333333	0.879	0.582	0.07	0.002
2008	6	24	10	0	176.4166666667	0.831	0.458	0.035	-0.014
2008	6	24	10	30	176.4375	0.739	0.417	0.011	-0.019
2008	6	24	11	0	176.4583333333	0.691	0.364	0.025	-0.013
2008	6	24	11	30	176.4791666667	0.734	0.379	0.051	-0.005
2008	6	24	12	0	176.5	0.776	0.38	0.085	0.004
2008	6	24	12	30	176.5208333333	0.75	0.386	0.1	0.005
2008	6	24	13	0	176.5416666667	0.781	0.387	0.144	0.001
2008	6	24	13	30	176.5625	0.77	0.409	0.184	0.006
2008	6	24	14	0	176.5833333333	0.783	0.402	0.177	0
2008	6	24	14	30	176.6041666667	0.699	0.383	0.097	-0.001
2008	6	24	15	0	176.625	0.689	0.365	0.129	0.001
2008	6	24	15	30	176.6458333333	0.721	0.377	0.161	0.005
2008	6	24	16	0	176.6666666667	0.731	0.371	0.217	0.005
2008	6	24	16	30	176.6875	0.736	0.365	0.174	0.007
2008	6	24	17	0	176.7083333333	0.723	0.381	0.169	0.002
2008	6	24	17	30	176.7291666667	0.775	0.384	0.368	0.02
2008	6	24	18	0	176.75	0.766	0.346	0.456	0.028
2008	6	24	18	30	176.7708333333	0.711	0.329	0.32	0.015
2008	6	24	19	0	176.7916666667	0.682	0.326	0.215	0.008
2008	6	24	19	30	176.8125	0.687	0.325	0.161	0.007
2008	6	24	20	0	176.8333333333	0.712	0.326	0.143	0.002
2008	6	24	20	30	176.8541666667	0.766	0.367	0.179	0.024
2008	6	24	21	0	176.875	NaN	NaN	NaN	NaN
2008	6	24	21	30	176.8958333333	NaN	NaN	NaN	NaN
2008	6	24	22	0	176.9166666667	NaN	NaN	NaN	NaN
2008	6	24	22	30	176.9375	NaN	NaN	NaN	NaN
2008	6	24	23	0	176.9583333333	NaN	NaN	NaN	NaN
2008	6	24	23	30	176.9791666667	NaN	NaN	NaN	NaN
2008	6	25	0	0	177	NaN	NaN	NaN	NaN
2008	6	25	0	30	177.0208333333	NaN	NaN	NaN	NaN
2008	6	25	1	0	177.0416666667	NaN	NaN	NaN	NaN
2008	6	25	1	30	177.0625	NaN	NaN	NaN	NaN
2008	6	25	2	0	177.0833333333	NaN	NaN	NaN	NaN
2008	6	25	2	30	177.1041666667	NaN	NaN	NaN	NaN
2008	6	25	3	0	177.125	NaN	NaN	NaN	NaN
2008	6	25	3	30	177.1458333333	NaN	NaN	NaN	NaN
2008	6	25	4	0	177.1666666667	NaN	NaN	NaN	NaN
2008	6	25	4	30	177.1875	NaN	NaN	NaN	NaN
2008	6	25	5	0	177.2083333333	NaN	NaN	NaN	NaN
2008	6	25	5	30	177.2291666667	NaN	NaN	NaN	NaN
2008	6	25	6	0	177.25	NaN	NaN	NaN	NaN
2008	6	25	6	30	177.2708333333	NaN	NaN	NaN	NaN
2008	6	25	7	0	177.2916666667	0.539	0.296	0	-0.041
2008	6	25	7	30	177.3125	0.548	0.302	0.001	-0.041
2008	6	25	8	0	177.3333333333	0.555	0.281	-0.094	0.033
2008	6	25	8	30	177.3541666667	0.564	0.294	-0.08	0.03
2008	6	25	9	0	177.375	0.592	0.295	0.055	0.013
2008	6	25	9	30	177.3958333333	0.648	0.325	0.074	0.021
2008	6	25	10	0	177.4166666667	0.677	0.275	0.002	0.002
2008	6	25	10	30	177.4375	0.808	0.344	0.023	0.011
2008	6	25	11	0	177.4583333333	0.782	0.363	0.127	-0.03
2008	6	25	11	30	177.4791666667	0.823	0.37	0.169	-0.017
2008	6	25	12	0	177.5	0.799	0.387	0.202	0.004
2008	6	25	12	30	177.5208333333	0.727	0.343	0.101	-0.01
2008	6	25	13	0	177.5416666667	0.743	0.284	0.075	-0.024
2008	6	25	13	30	177.5625	0.75	0.279	0.051	-0.025
2008	6	25	14	0	177.5833333333	0.852	0.328	0.101	0.011
2008	6	25	14	30	177.6041666667	0.895	0.334	0.141	0.008
2008	6	25	15	0	177.625	0.868	0.352	0.271	0
2008	6	25	15	30	177.6458333333	0.877	0.347	0.488	0.019
2008	6	25	16	0	177.6666666667	0.766	0.294	0.442	0.086
2008	6	25	16	30	177.6875	0.722	0.282	0.333	0.08
2008	6	25	17	0	177.7083333333	0.777	0.363	0.28	-0.027
2008	6	25	17	30	177.7291666667	0.768	0.368	0.292	-0.035
2008	6	25	18	0	177.75	0.806	0.283	0.343	0.014
2008	6	25	18	30	177.7708333333	0.772	0.302	0.504	0.035
2008	6	25	19	0	177.7916666667	0.753	0.344	0.532	0.034
2008	6	25	19	30	177.8125	0.726	0.356	0.555	0.034
2008	6	25	20	0	177.8333333333	0.661	0.283	0.464	0.056
2008	6	25	20	30	177.8541666667	0.841	0.301	0.461	0.066
2008	6	25	21	0	177.875	0.697	0.352	0.366	0.024
2008	6	25	21	30	177.8958333333	0.695	0.347	0.344	0.016
2008	6	25	22	0	177.9166666667	0.661	0.413	0.325	0.026
2008	6	25	22	30	177.9375	0.681	0.387	0.288	0.026
2008	6	25	23	0	177.9583333333	0.625	0.316	0.248	0.05
2008	6	25	23	30	177.9791666667	0.65	0.363	0.381	0.067
2008	6	26	0	0	178	0.755	0.323	0.159	0.025
2008	6	26	0	30	178.0208333333	0.767	0.337	0.161	0.021
2008	6	26	1	0	178.0416666667	0.836	0.332	0.124	0.031
2008	6	26	1	30	178.0625	0.838	0.321	0.12	0.032
2008	6	26	2	0	178.0833333333	0.837	0.302	0.164	0.013
2008	6	26	2	30	178.1041666667	0.839	0.299	0.201	0.02
2008	6	26	3	0	178.125	0.856	0.338	0.292	0.057
2008	6	26	3	30	178.1458333333	0.75	0.343	0.312	0.07
2008	6	26	4	0	178.1666666667	0.73	0.381	0.387	0.07
2008	6	26	4	30	178.1875	0.713	0.4	0.427	0.077
2008	6	26	5	0	178.2083333333	0.648	0.328	0.423	0.064
2008	6	26	5	30	178.2291666667	0.637	0.324	0.429	0.07
2008	6	26	6	0	178.25	0.623	0.343	0.353	0.056
2008	6	26	6	30	178.2708333333	0.677	0.355	0.354	0.053
2008	6	26	7	0	178.2916666667	0.638	0.412	0.213	-0.011
2008	6	26	7	30	178.3125	0.579	0.389	0.095	-0.024
2008	6	26	8	0	178.3333333333	0.426	0.29	0.16	0.014
2008	6	26	8	30	178.3541666667	0.428	0.304	0.153	0.022
2008	6	26	9	0	178.375	0.453	0.31	0.03	0.028
2008	6	26	9	30	178.3958333333	0.517	0.331	0.055	0.034
2008	6	26	10	0	178.4166666667	0.496	0.309	0.19	0.069
2008	6	26	10	30	178.4375	0.48	0.304	0.172	0.071
2008	6	26	11	0	178.4583333333	0.498	0.338	0.08	0.025
2008	6	26	11	30	178.4791666667	0.512	0.332	0.114	0.029
2008	6	26	12	0	178.5	0.515	0.261	0.136	0.035
2008	6	26	12	30	178.5208333333	0.551	0.275	0.125	0.037
2008	6	26	13	0	178.5416666667	0.631	0.33	0.142	0.031
2008	6	26	13	30	178.5625	0.644	0.34	0.146	0.032
2008	6	26	14	0	178.5833333333	0.688	0.336	0.223	0.073
2008	6	26	14	30	178.6041666667	0.678	0.339	0.254	0.078
2008	6	26	15	0	178.625	0.617	0.322	0.436	0.046
2008	6	26	15	30	178.6458333333	0.63	0.333	0.462	0.046
2008	6	26	16	0	178.6666666667	0.69	0.29	0.31	0.031
2008	6	26	16	30	178.6875	0.698	0.275	0.252	0.027
2008	6	26	17	0	178.7083333333	0.609	0.298	0.195	0.041
2008	6	26	17	30	178.7291666667	0.613	0.307	0.199	0.038
2008	6	26	18	0	178.75	0.606	0.292	0.158	0.016
2008	6	26	18	30	178.7708333333	0.52	0.281	0.182	0.013
2008	6	26	19	0	178.7916666667	0.551	0.257	0.236	-0.007
2008	6	26	19	30	178.8125	0.55	0.291	0.289	0.01
2008	6	26	20	0	178.8333333333	0.566	0.261	0.333	0.009
2008	6	26	20	30	178.8541666667	0.558	0.269	0.298	0.013
2008	6	26	21	0	178.875	0.493	0.228	0.284	0.009
2008	6	26	21	30	178.8958333333	0.487	0.234	0.242	0.001
2008	6	26	22	0	178.9166666667	0.509	0.256	0.182	0.041
2008	6	26	22	30	178.9375	0.511	0.246	0.192	0.042
2008	6	26	23	0	178.9583333333	0.473	0.249	0.134	0.044
2008	6	26	23	30	178.9791666667	0.455	0.242	0.091	0.039
2008	6	27	0	0	179	0.505	0.22	0.07	0.03
2008	6	27	0	30	179.0208333333	0.505	0.22	0.091	0.03
2008	6	27	1	0	179.0416666667	0.666	0.269	0.196	0.016
2008	6	27	1	30	179.0625	0.642	0.276	0.174	0.013
2008	6	27	2	0	179.0833333333	0.578	0.213	0.16	0.027
2008	6	27	2	30	179.1041666667	0.571	0.205	0.139	0.028
2008	6	27	3	0	179.125	0.575	0.237	0.142	0.04
2008	6	27	3	30	179.1458333333	0.596	0.233	0.156	0.038
2008	6	27	4	0	179.1666666667	0.588	0.239	0.117	0.033
2008	6	27	4	30	179.1875	0.589	0.248	0.108	0.032
2008	6	27	5	0	179.2083333333	0.535	0.212	0.109	0.053
2008	6	27	5	30	179.2291666667	0.573	0.216	0.124	0.054
2008	6	27	6	0	179.25	0.668	0.215	0.114	0.011
2008	6	27	6	30	179.2708333333	0.637	0.215	0.092	0.009
2008	6	27	7	0	179.2916666667	0.594	0.243	0.08	-0.031
2008	6	27	7	30	179.3125	0.638	0.302	0.103	-0.026
2008	6	27	8	0	179.3333333333	0.512	0.234	0.056	0.038
2008	6	27	8	30	179.3541666667	0.507	0.263	0.059	0.036
2008	6	27	9	0	179.375	0.558	0.265	0.098	0.029
2008	6	27	9	30	179.3958333333	0.595	0.28	0.096	0.037
2008	6	27	10	0	179.4166666667	0.689	0.281	0.149	0.001
2008	6	27	10	30	179.4375	0.746	0.314	0.16	0.003
2008	6	27	11	0	179.4583333333	0.787	0.323	0.158	0.014
2008	6	27	11	30	179.4791666667	0.92	0.383	0.209	0.018
2008	6	27	12	0	179.5	0.927	0.346	0.243	0.033
2008	6	27	12	30	179.5208333333	0.93	0.358	0.291	0.038
2008	6	27	13	0	179.5416666667	0.832	0.365	0.448	0.019
2008	6	27	13	30	179.5625	0.795	0.392	0.704	0.033
2008	6	27	14	0	179.5833333333	0.815	0.344	0.547	0.079
2008	6	27	14	30	179.6041666667	0.751	0.357	0.574	0.082
2008	6	27	15	0	179.625	0.755	0.412	0.713	0.078
2008	6	27	15	30	179.6458333333	0.809	0.389	0.581	0.071
2008	6	27	16	0	179.6666666667	0.857	0.321	0.56	0.049
2008	6	27	16	30	179.6875	0.833	0.387	0.804	0.065
2008	6	27	17	0	179.7083333333	0.858	0.328	0.612	0.031
2008	6	27	17	30	179.7291666667	0.762	0.331	0.597	0.024
2008	6	27	18	0	179.75	0.57	0.273	0.382	0.026
2008	6	27	18	30	179.7708333333	0.566	0.266	0.353	0.023
2008	6	27	19	0	179.7916666667	0.576	0.272	0.28	0.025
2008	6	27	19	30	179.8125	0.578	0.285	0.287	0.021
2008	6	27	20	0	179.8333333333	0.547	0.269	0.22	0.023
2008	6	27	20	30	179.8541666667	0.544	0.271	0.181	0.019
2008	6	27	21	0	179.875	0.586	0.276	0.285	0.053
2008	6	27	21	30	179.8958333333	0.625	0.348	0.388	0.087
2008	6	27	22	0	179.9166666667	0.537	0.315	0.16	0.022
2008	6	27	22	30	179.9375	0.529	0.31	0.073	0.008
2008	6	27	23	0	179.9583333333	0.477	0.245	0.075	-0.02
2008	6	27	23	30	179.9791666667	0.519	0.265	0.133	-0.015
2008	6	28	0	0	180	0.578	0.311	0.252	0.072
2008	6	28	0	30	180.0208333333	0.553	0.297	0.173	0.079
2008	6	28	1	0	180.0416666667	0.399	0.218	0.092	0.026
2008	6	28	1	30	180.0625	0.516	0.248	0.164	0.037
2008	6	28	2	0	180.0833333333	0.545	0.266	0.177	0.078
2008	6	28	2	30	180.1041666667	0.552	0.267	0.164	0.077
2008	6	28	3	0	180.125	0.599	0.249	0.182	-0.02
2008	6	28	3	30	180.1458333333	0.61	0.272	0.203	-0.013
2008	6	28	4	0	180.1666666667	0.555	0.253	0.12	0.006
2008	6	28	4	30	180.1875	0.524	0.254	0.089	0.008
2008	6	28	5	0	180.2083333333	0.492	0.227	0.122	0.026
2008	6	28	5	30	180.2291666667	0.458	0.218	0.046	0.008
2008	6	28	6	0	180.25	0.422	0.227	-0.021	-0.002
2008	6	28	6	30	180.2708333333	0.414	0.23	-0.03	0.003
2008	6	28	7	0	180.2916666667	0.432	0.237	0.028	0.007
2008	6	28	7	30	180.3125	0.376	0.229	0.039	0.01
2008	6	28	8	0	180.3333333333	0.391	0.221	0.074	0.01
2008	6	28	8	30	180.3541666667	0.45	0.237	0.071	0.011
2008	6	28	9	0	180.375	0.49	0.253	0.108	0.017
2008	6	28	9	30	180.3958333333	0.54	0.258	0.108	0.026
2008	6	28	10	0	180.4166666667	0.535	0.229	0.132	0.027
2008	6	28	10	30	180.4375	0.582	0.265	0.131	0.033
2008	6	28	11	0	180.4583333333	0.659	0.249	0.121	0.058
2008	6	28	11	30	180.4791666667	0.753	0.301	0.187	0.07
2008	6	28	12	0	180.5	0.78	0.328	0.222	0.043
2008	6	28	12	30	180.5208333333	0.823	0.354	0.262	0.051
2008	6	28	13	0	180.5416666667	0.852	0.377	0.37	0.04
2008	6	28	13	30	180.5625	0.824	0.392	0.428	0.047
2008	6	28	14	0	180.5833333333	0.754	0.399	0.538	0.039
2008	6	28	14	30	180.6041666667	0.713	0.402	0.772	0.053
2008	6	28	15	0	180.625	0.763	0.41	1.034	0.06
2008	6	28	15	30	180.6458333333	0.744	0.396	1.104	0.072
2008	6	28	16	0	180.6666666667	0.791	0.271	0.374	0.023
2008	6	28	16	30	180.6875	0.751	0.28	0.275	0.013
2008	6	28	17	0	180.7083333333	0.762	0.302	0.335	0.025
2008	6	28	17	30	180.7291666667	0.739	0.311	0.387	0.03
2008	6	28	18	0	180.75	0.74	0.287	0.586	0.041
2008	6	28	18	30	180.7708333333	0.745	0.298	0.559	0.035
2008	6	28	19	0	180.7916666667	0.727	0.279	0.417	0.018
2008	6	28	19	30	180.8125	NaN	NaN	NaN	NaN
2008	6	28	20	0	180.8333333333	NaN	NaN	NaN	NaN
2008	6	28	20	30	180.8541666667	NaN	NaN	NaN	NaN
2008	6	28	21	0	180.875	NaN	NaN	NaN	NaN
2008	6	28	21	30	180.8958333333	NaN	NaN	NaN	NaN
2008	6	28	22	0	180.9166666667	NaN	NaN	NaN	NaN
2008	6	28	22	30	180.9375	NaN	NaN	NaN	NaN
2008	6	28	23	0	180.9583333333	0.817	0.593	0.321	0.035
2008	6	28	23	30	180.9791666667	0.72	0.504	0.225	0.017
2008	6	29	0	0	181	0.789	0.452	0.151	0.042
2008	6	29	0	30	181.0208333333	0.699	0.435	0.131	0.036
2008	6	29	1	0	181.0416666667	0.632	0.402	0.149	-0.02
2008	6	29	1	30	181.0625	0.583	0.382	0.115	-0.03
2008	6	29	2	0	181.0833333333	0.674	0.339	0.124	0.025
2008	6	29	2	30	181.1041666667	0.661	0.335	0.141	0.019
2008	6	29	3	0	181.125	0.672	0.363	0.16	0.039
2008	6	29	3	30	181.1458333333	0.667	0.368	0.147	0.038
2008	6	29	4	0	181.1666666667	0.457	0.312	0.092	0.006
2008	6	29	4	30	181.1875	0.471	0.317	0.089	0.003
2008	6	29	5	0	181.2083333333	0.564	0.303	0.114	0.035
2008	6	29	5	30	181.2291666667	0.698	0.332	0.182	0.035
2008	6	29	6	0	181.25	0.673	0.325	0.153	-0.012
2008	6	29	6	30	181.2708333333	0.679	0.346	0.17	-0.006
2008	6	29	7	0	181.2916666667	0.701	0.33	0.156	-0.01
2008	6	29	7	30	181.3125	0.765	0.36	0.181	-0.005
2008	6	29	8	0	181.3333333333	0.577	0.337	0.119	0.014
2008	6	29	8	30	181.3541666667	0.539	0.339	0.092	0.008
2008	6	29	9	0	181.375	0.602	0.33	0.107	0.038
2008	6	29	9	30	181.3958333333	0.624	0.334	0.096	0.041
2008	6	29	10	0	181.4166666667	0.694	0.309	0.208	0.03
2008	6	29	10	30	181.4375	0.731	0.337	0.251	0.038
2008	6	29	11	0	181.4583333333	0.732	0.39	0.167	-0.003
2008	6	29	11	30	181.4791666667	0.779	0.404	0.238	0.006
2008	6	29	12	0	181.5	0.81	0.379	0.389	0.051
2008	6	29	12	30	181.5208333333	0.859	0.404	0.557	0.063
2008	6	29	13	0	181.5416666667	0.821	0.427	0.535	0.078
2008	6	29	13	30	181.5625	0.828	0.435	0.57	0.092
2008	6	29	14	0	181.5833333333	0.853	0.411	0.34	0.07
2008	6	29	14	30	181.6041666667	0.825	0.398	0.294	0.063
2008	6	29	15	0	181.625	0.664	0.347	0.257	0.041
2008	6	29	15	30	181.6458333333	0.639	0.323	0.174	0.033
2008	6	29	16	0	181.6666666667	0.689	0.3	0.2	0.032
2008	6	29	16	30	181.6875	0.6	0.287	0.158	0.02
2008	6	29	17	0	181.7083333333	0.674	0.347	0.27	0.024
2008	6	29	17	30	181.7291666667	0.69	0.351	0.166	0.009
2008	6	29	18	0	181.75	0.62	0.343	0.041	0.028
2008	6	29	18	30	181.7708333333	0.619	0.357	0.022	0.026
2008	6	29	19	0	181.7916666667	0.568	0.319	0.049	0.005
2008	6	29	19	30	181.8125	0.583	0.324	0.102	0.007
2008	6	29	20	0	181.8333333333	0.607	0.315	0.13	0.005
2008	6	29	20	30	181.8541666667	0.565	0.314	0.091	0.007
2008	6	29	21	0	181.875	0.538	0.292	0.108	-0.003
2008	6	29	21	30	181.8958333333	0.554	0.308	0.144	-0.001
2008	6	29	22	0	181.9166666667	0.605	0.304	0.162	0.022
2008	6	29	22	30	181.9375	0.632	0.327	0.154	0.026
2008	6	29	23	0	181.9583333333	0.599	0.294	0.154	0.014
2008	6	29	23	30	181.9791666667	0.569	0.297	0.157	0.016
2008	6	30	0	0	182	0.592	0.307	0.178	-0.02
2008	6	30	0	30	182.0208333333	0.626	0.317	0.182	-0.019
2008	6	30	1	0	182.0416666667	0.619	0.303	0.146	-0.001
2008	6	30	1	30	182.0625	0.622	0.306	0.135	-0.003
2008	6	30	2	0	182.0833333333	0.582	0.292	0.098	0.011
2008	6	30	2	30	182.1041666667	0.563	0.291	0.099	0.013
2008	6	30	3	0	182.125	0.481	0.254	0.084	-0.001
2008	6	30	3	30	182.1458333333	0.498	0.269	0.105	0.006
2008	6	30	4	0	182.1666666667	0.527	0.258	0.1	-0.01
2008	6	30	4	30	182.1875	0.549	0.261	0.105	-0.004
2008	6	30	5	0	182.2083333333	0.451	0.246	0.1	-0.004
2008	6	30	5	30	182.2291666667	0.428	0.236	0.087	-0.008
2008	6	30	6	0	182.25	0.366	0.225	0.036	0.017
2008	6	30	6	30	182.2708333333	0.531	0.275	0.099	0.024
