xGC_Date_Time_UTC, xGC_Date_Time_CDT, xGC_Date_Time_CST, ppb64_Isoprene, ppb105_MACR_m70, ppb120_MVK, ppb233_Pinene_alpha, ppb241_BZ_1ET_34_MT, ppb243_Pinene_beta, ppb258_Limonene,MT
608400,590400,586800,3.4349,0.8382,2.6821,0.2223,0.0199,0.1883,0.024,0.4346
610200,592200,588600,2.9217,0.8681,2.1644,0.1346,0.0146,0.1337,0.0134,0.2817
612000,594000,590400,2.9227,0.825,1.5107,0.1049,0.0133,0.1265,0.0093,0.2407
613800,595800,592200,3.5505,0.7999,1.2255,0.2923,0.0305,0.2883,0.0272,0.6078
615600,597600,594000,3.3541,0.7381,0.998,0.2111,0.0227,0.213,0.0183,0.4424
617400,599400,595800,3.1467,0.7404,1.0618,0.2107,0.0219,0.2031,0.0164,0.4302
619200,601200,597600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
621000,603000,599400,3.6328,0.6456,0.9368,0.8777,0.0705,0.8741,0.0624,1.8142
622800,604800,601200,3.4506,0.6479,0.9643,0.7114,0.0575,0.6306,0.0542,1.3962
624600,606600,603000,3.3244,0.691,1.275,0.6689,0.057,0.6125,0.0522,1.3336
626400,608400,604800,3.296,0.8072,1.6718,0.3102,0.0346,0.3212,0.0237,0.6551
628200,610200,606600,2.3603,0.6615,1.1192,0.1833,0.0241,0.2096,0.0141,0.407
630000,612000,608400,2.5991,0.6335,0.8498,0.2383,0.03,0.267,0.0168,0.5221
631800,613800,610200,2.5122,0.5051,0.4512,0.5315,0.0497,0.4604,0.0448,1.0367
633600,615600,612000,2.2252,0.4148,0.3561,0.5801,0.051,0.4649,0.0505,1.0955
635400,617400,613800,2.2722,0.4128,0.3979,0.6105,0.0552,0.501,0.056,1.1675
637200,619200,615600,2.3992,0.4097,0.4367,0.5188,0.0534,0.4648,0.0414,1.025
639000,621000,617400,2.1879,0.3611,0.3646,0.6626,0.0607,0.5358,0.0551,1.2535
640800,622800,619200,1.8601,0.3605,0.4305,0.4035,0.0468,0.3484,0.0321,0.784
642600,624600,621000,1.7701,0.3486,0.3925,0.3451,0.0404,0.3055,0.0318,0.6824
644400,626400,622800,1.7058,0.3347,0.4052,0.321,0.0385,0.2954,0.0314,0.6478
646200,628200,624600,2.1543,0.3195,0.3891,0.3849,0.0395,0.3259,0.0485,0.7593
648000,630000,626400,2.9728,0.3366,0.4401,0.537,0.0418,0.3666,0.088,0.9916
649800,631800,628200,2.5673,0.4013,0.5729,0.4738,0.0407,0.3314,0.0691,0.8743
651600,633600,630000,1.8553,0.4918,0.8237,0.3522,0.0273,0.2104,0.0367,0.5993
653400,635400,631800,3.4602,0.6485,1.0645,0.381,0.0289,0.2377,0.0558,0.6745
655200,637200,633600,3.5396,0.6191,1.106,0.2336,0.0193,0.1577,0.0494,0.4407
657000,639000,635400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
658800,640800,637200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
660600,642600,639000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
662400,644400,640800,4.0381,0.5969,1.3644,0.1343,0.013,0.1084,0.0575,0.3002
664200,646200,642600,3.5306,0.629,1.3239,0.1623,0.0137,0.1191,0.056,0.3374
666000,648000,644400,2.702,0.5568,1.0649,0.153,0.0119,0.0999,0.0503,0.3032
667800,649800,646200,5.0176,0.5379,1.0613,0.1562,0.0129,0.1146,0.0552,0.326
669600,651600,648000,5.9448,0.459,0.9239,0.1776,0.0152,0.1464,0.078,0.402
671400,653400,649800,4.106,0.4079,0.9689,0.0905,0.0085,0.079,0.0377,0.2072
673200,655200,651600,4.0424,0.3551,0.903,0.1444,0.0113,0.1106,0.0598,0.3148
675000,657000,653400,6.3335,0.3552,0.9484,0.1964,0.0158,0.1546,0.083,0.434
676800,658800,655200,3.169,0.2758,0.7128,0.1674,0.0109,0.102,0.0457,0.3151
678600,660600,657000,4.1333,0.4127,1.0292,0.1861,0.014,0.1289,0.0582,0.3732
680400,662400,658800,4.4436,0.4189,0.9837,0.2177,0.0145,0.1366,0.0622,0.4165
682200,664200,660600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
684000,666000,662400,4.945,0.4413,1.3577,0.2545,0.0283,0.1803,0.0732,0.508
685800,667800,664200,3.9669,0.437,1.2564,0.1998,0.0165,0.1312,0.0498,0.3808
687600,669600,666000,5.151,0.4842,1.302,0.2766,0.0214,0.1923,0.0788,0.5477
689400,671400,667800,5.7327,0.5691,1.4344,0.2369,0.0235,0.1946,0.0653,0.4968
691200,673200,669600,5.8405,0.5193,1.2218,0.3442,0.026,0.2438,0.0792,0.6672
693000,675000,671400,5.6376,0.5437,1.3225,0.2108,0.0199,0.1787,0.0503,0.4398
694800,676800,673200,3.9812,0.5444,1.3904,0.195,0.0196,0.1691,0.0403,0.4044
696600,678600,675000,4.6577,0.5723,1.4522,0.2337,0.0218,0.2064,0.0337,0.4738
698400,680400,676800,3.3702,0.6129,1.6391,0.256,0.024,0.2313,0.031,0.5183
700200,682200,678600,2.1415,0.5567,1.3887,0.2525,0.0235,0.2286,0.0238,0.5049
702000,684000,680400,2.0877,0.5736,1.2961,0.232,0.0287,0.2316,0.0187,0.4823
703800,685800,682200,2.3858,0.5766,1.2841,0.3421,0.0358,0.3053,0.0279,0.6753
705600,687600,684000,2.5833,0.5732,1.2106,0.3641,0.0392,0.3233,0.0301,0.7175
707400,689400,685800,1.9743,0.5833,1.2912,0.2999,0.0379,0.2788,0.0243,0.603
709200,691200,687600,1.6453,0.5082,1.1319,0.3483,0.0369,0.2852,0.0277,0.6612
711000,693000,689400,1.6346,0.4813,1.0626,0.3285,0.0363,0.2751,0.0266,0.6302
712800,694800,691200,1.2274,0.4557,1.0094,0.2976,0.0381,0.2543,0.0222,0.5741
714600,696600,693000,1.0987,0.4847,1.0049,0.2956,0.0397,0.2429,0.0218,0.5603
716400,698400,694800,0.9716,0.455,0.8758,0.2815,0.0436,0.2335,0.0206,0.5356
718200,700200,696600,0.7675,0.4333,0.8009,0.221,0.0438,0.1996,0.0138,0.4344
720000,702000,698400,0.6616,0.4214,0.8093,0.1911,0.045,0.1793,0.0125,0.3829
721800,703800,700200,0.5647,0.4205,0.8043,0.1705,0.044,0.1697,0.0064,0.3466
723600,705600,702000,0.4868,0.3746,0.7107,0.2936,0.047,0.2301,0.0137,0.5374
725400,707400,703800,0.3844,0.3249,0.6305,0.2082,0.0412,0.1716,0.0141,0.3939
727200,709200,705600,0.2711,0.2945,0.5747,0.1774,0.044,0.1488,0.0158,0.342
729000,711000,707400,0.2199,0.3042,0.5941,0.1973,0.0381,0.1562,0.0106,0.3641
730800,712800,709200,0.2492,0.3143,0.5391,0.2624,0.0446,0.1983,0.0122,0.4729
732600,714600,711000,0.3965,0.2742,0.4327,0.2703,0.0439,0.1893,0.03,0.4896
734400,716400,712800,0.7664,0.2716,0.4277,0.9012,0.0618,0.4752,0.0577,1.4341
736200,718200,714600,1.6477,0.3331,0.5487,0.9183,0.0613,0.4865,0.0667,1.4715
738000,720000,716400,2.4226,0.4652,0.8241,0.5366,0.068,0.3044,0.0645,0.9055
739800,721800,718200,3.3912,0.6601,1.3338,0.3236,0.04,0.1921,0.0535,0.5692
741600,723600,720000,3.5788,0.894,1.9464,0.2528,0.0289,0.1565,0.0448,0.4541
743400,725400,721800,2.3718,1.1028,2.8138,0.166,0.0285,0.1065,0.0358,0.3083
745200,727200,723600,4.8401,1.109,2.9148,0.2959,0.0357,0.184,0.0727,0.5526
747000,729000,725400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
748800,730800,727200,5.3827,1.0924,2.9224,0.1996,0.0339,0.1533,0.0472,0.4001
750600,732600,729000,4.9375,0.9287,2.3012,0.1611,0.0283,0.1416,0.0516,0.3543
752400,734400,730800,7.0457,0.982,2.2717,0.3945,0.0343,0.2149,0.0823,0.6917
754200,736200,732600,6.5353,0.9019,2.1361,0.1645,0.0215,0.1366,0.0526,0.3537
756000,738000,734400,5.7044,0.4543,1.1814,0.1161,0.0126,0.0881,0.035,0.2392
757800,739800,736200,7.5745,0.6507,1.7223,0.3422,0.025,0.2144,0.0903,0.6469
759600,741600,738000,6.9671,0.6465,1.7197,0.3021,0.0217,0.2002,0.0866,0.5889
761400,743400,739800,4.0991,0.6089,1.6179,0.1566,0.0121,0.1079,0.0492,0.3137
763200,745200,741600,4.8632,0.5411,1.5223,0.1364,0.0113,0.1006,0.058,0.295
765000,747000,743400,6.7011,0.4654,1.3082,0.2381,0.0161,0.1555,0.0717,0.4653
766800,748800,745200,6.9125,0.5865,1.7162,0.2059,0.0169,0.1671,0.0762,0.4492
768600,750600,747000,8.5566,0.666,1.7838,0.3408,0.0262,0.2365,0.1084,0.6857
770400,752400,748800,6.9182,0.7286,1.8423,0.2483,0.0208,0.1884,0.0754,0.5121
772200,754200,750600,6.0467,0.7729,1.9561,0.2567,0.02,0.184,0.0728,0.5135
774000,756000,752400,4.284,0.6281,1.6716,0.1661,0.0148,0.1332,0.044,0.3433
775800,757800,754200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
777600,759600,756000,8.2683,0.7964,1.7986,0.3497,0.0324,0.2892,0.1014,0.7403
779400,761400,757800,7.7917,0.9009,1.8894,0.3359,0.0311,0.2653,0.064,0.6652
781200,763200,759600,5.8522,0.9119,1.9212,0.3706,0.0348,0.2923,0.0421,0.705
783000,765000,761400,4.1146,0.918,2.0794,0.3022,0.0561,0.2726,0.0317,0.6065
784800,766800,763200,3.3094,0.985,2.2683,0.2528,0.047,0.2391,0.0251,0.517
786600,768600,765000,2.8893,1.0683,2.7391,0.2198,0.0337,0.2257,0.0189,0.4644
788400,770400,766800,2.4046,1.0065,1.8749,0.2439,0.0343,0.2461,0.0296,0.5196
790200,772200,768600,2.4204,0.9997,2.0835,0.2675,0.0412,0.2621,0.0213,0.5509
792000,774000,770400,1.7798,0.9045,1.9683,0.206,0.0313,0.2409,0.0212,0.4681
793800,775800,772200,1.5384,0.8091,1.817,0.1941,0.0255,0.2145,0.0156,0.4242
795600,777600,774000,1.5401,0.7846,1.7228,0.2693,0.0337,0.2831,0.0286,0.581
797400,779400,775800,1.6965,0.7787,1.6645,0.3176,0.0384,0.348,0.029,0.6946
799200,781200,777600,2.057,0.7834,1.5499,0.2879,0.0347,0.3192,0.0244,0.6315
801000,783000,779400,2.1233,0.6522,1.307,0.416,0.0374,0.3494,0.0319,0.7973
802800,784800,781200,1.9862,0.5904,1.1197,0.3715,0.0348,0.3294,0.0349,0.7358
804600,786600,783000,1.8838,0.5267,0.7732,0.4155,0.0359,0.3338,0.0364,0.7857
806400,788400,784800,1.5683,0.4358,0.5413,0.386,0.0334,0.3069,0.0334,0.7263
808200,790200,786600,1.5348,0.499,0.5618,0.3336,0.0345,0.3199,0.0289,0.6824
810000,792000,788400,0.9765,0.3241,0.3844,0.3173,0.0282,0.2654,0.0321,0.6148
811800,793800,790200,0.9617,0.2932,0.3233,0.3988,0.0333,0.3035,0.0418,0.7441
813600,795600,792000,0.8518,0.2278,0.2357,0.4339,0.0335,0.3143,0.0448,0.793
815400,797400,793800,0.7483,0.1898,0.1776,0.4008,0.0355,0.301,0.0478,0.7496
817200,799200,795600,0.6673,0.168,0.1848,0.4193,0.0317,0.3018,0.0466,0.7677
819000,801000,797400,0.6756,0.1447,0.1401,0.4171,0.0334,0.2979,0.0529,0.7679
820800,802800,799200,1.1257,0.1109,0.0977,0.3129,0.0263,0.2345,0.0407,0.5881
822600,804600,801000,1.3176,0.0819,0.0847,0.2434,0.0187,0.1724,0.0319,0.4477
824400,806400,802800,1.1131,0.0665,0.0737,0.1879,0.014,0.1268,0.0251,0.3398
826200,808200,804600,1.6989,0.082,0.0921,0.1726,0.0133,0.1119,0.0229,0.3074
828000,810000,806400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
829800,811800,808200,3.5598,0.146,0.1803,0.1636,0.0122,0.1151,0.0564,0.3351
831600,813600,810000,3.5352,0.1792,0.2576,0.1593,0.0102,0.1035,0.0455,0.3083
833400,815400,811800,5.0528,0.2575,0.409,0.2015,0.0131,0.1331,0.0606,0.3952
835200,817200,813600,5.7914,0.2906,0.6258,0.235,0.0146,0.1521,0.0531,0.4402
837000,819000,815400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
838800,820800,817200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
840600,822600,819000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
842400,824400,820800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
844200,826200,822600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
846000,828000,824400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
847800,829800,826200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
849600,831600,828000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
851400,833400,829800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
853200,835200,831600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
855000,837000,833400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
856800,838800,835200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
858600,840600,837000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
860400,842400,838800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
862200,844200,840600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
864000,846000,842400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
865800,847800,844200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
867600,849600,846000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
869400,851400,847800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
871200,853200,849600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
873000,855000,851400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
874800,856800,853200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
876600,858600,855000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
878400,860400,856800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
880200,862200,858600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
882000,864000,860400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
883800,865800,862200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
885600,867600,864000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
887400,869400,865800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
889200,871200,867600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
891000,873000,869400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
892800,874800,871200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
894600,876600,873000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
896400,878400,874800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
898200,880200,876600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
900000,882000,878400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
901800,883800,880200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
903600,885600,882000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
905400,887400,883800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
907200,889200,885600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
909000,891000,887400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
910800,892800,889200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
912600,894600,891000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
914400,896400,892800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
916200,898200,894600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
918000,900000,896400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
919800,901800,898200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
921600,903600,900000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
923400,905400,901800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
925200,907200,903600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
927000,909000,905400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
928800,910800,907200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
930600,912600,909000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
932400,914400,910800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
934200,916200,912600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
936000,918000,914400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
937800,919800,916200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
939600,921600,918000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
941400,923400,919800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
943200,925200,921600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
945000,927000,923400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
946800,928800,925200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
948600,930600,927000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
950400,932400,928800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
952200,934200,930600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
954000,936000,932400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
955800,937800,934200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
957600,939600,936000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
959400,941400,937800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
961200,943200,939600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
963000,945000,941400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
964800,946800,943200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
966600,948600,945000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
968400,950400,946800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
970200,952200,948600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
972000,954000,950400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
973800,955800,952200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
975600,957600,954000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
977400,959400,955800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
979200,961200,957600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
981000,963000,959400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
982800,964800,961200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
984600,966600,963000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
986400,968400,964800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
988200,970200,966600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
990000,972000,968400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
991800,973800,970200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
993600,975600,972000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
995400,977400,973800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
997200,979200,975600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
999000,981000,977400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1000800,982800,979200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1002600,984600,981000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1004400,986400,982800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1006200,988200,984600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1008000,990000,986400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1009800,991800,988200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1011600,993600,990000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1013400,995400,991800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1015200,997200,993600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1017000,999000,995400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1018800,1000800,997200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1020600,1002600,999000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1022400,1004400,1000800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1024200,1006200,1002600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1026000,1008000,1004400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1027800,1009800,1006200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1029600,1011600,1008000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1031400,1013400,1009800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1033200,1015200,1011600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1035000,1017000,1013400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1036800,1018800,1015200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1038600,1020600,1017000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1040400,1022400,1018800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1042200,1024200,1020600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1044000,1026000,1022400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1045800,1027800,1024200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1047600,1029600,1026000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1049400,1031400,1027800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1051200,1033200,1029600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1053000,1035000,1031400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1054800,1036800,1033200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1056600,1038600,1035000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1058400,1040400,1036800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1060200,1042200,1038600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1062000,1044000,1040400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1063800,1045800,1042200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1065600,1047600,1044000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1067400,1049400,1045800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1069200,1051200,1047600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1071000,1053000,1049400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1072800,1054800,1051200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1074600,1056600,1053000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1076400,1058400,1054800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1078200,1060200,1056600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1080000,1062000,1058400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1081800,1063800,1060200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1083600,1065600,1062000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1085400,1067400,1063800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1087200,1069200,1065600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1089000,1071000,1067400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1090800,1072800,1069200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1092600,1074600,1071000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1094400,1076400,1072800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1096200,1078200,1074600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1098000,1080000,1076400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1099800,1081800,1078200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1101600,1083600,1080000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1103400,1085400,1081800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1105200,1087200,1083600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1107000,1089000,1085400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1108800,1090800,1087200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1110600,1092600,1089000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1112400,1094400,1090800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1114200,1096200,1092600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1116000,1098000,1094400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1117800,1099800,1096200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1119600,1101600,1098000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1121400,1103400,1099800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1123200,1105200,1101600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1125000,1107000,1103400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
1126800,1108800,1105200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
