IEPOX-SOA	LO-OOA	MO-OOA	BBOA	ISOPOOH-SOA	T_series_start	T_series_end
0.629779	1.78394	0.248132	0.325278	0.0681226	11-6-2013 06:24	11-6-2013 06:28
					11-6-2013 06:28	11-6-2013 06:32
0.713366	1.73344	0.283458	0.334237	0.116689	11-6-2013 06:32	11-6-2013 06:36
					11-6-2013 06:36	11-6-2013 06:40
0.635714	1.65763	0.476454	0.308336	0.0529619	11-6-2013 06:40	11-6-2013 06:44
					11-6-2013 06:44	11-6-2013 06:48
0.63216	1.58276	0.291267	0.342122	0.181567	11-6-2013 06:48	11-6-2013 06:52
					11-6-2013 06:52	11-6-2013 06:56
0.679604	1.76913	0.242812	0.15318	0.161968	11-6-2013 06:56	11-6-2013 07:00
					11-6-2013 07:00	11-6-2013 07:04
0.64698	1.67601	0.36058	0.212991	0.128034	11-6-2013 07:04	11-6-2013 07:08
					11-6-2013 07:08	11-6-2013 07:12
0.659881	1.57108	0.562564	0.210032	0.166387	11-6-2013 07:12	11-6-2013 07:16
					11-6-2013 07:16	11-6-2013 07:20
0.660662	1.662	0.480203	0.131918	0.209485	11-6-2013 07:20	11-6-2013 07:24
					11-6-2013 07:24	11-6-2013 07:28
0.566023	1.48455	0.656392	0.271647	0.103075	11-6-2013 07:28	11-6-2013 07:32
					11-6-2013 07:32	11-6-2013 07:36
0.571496	1.62949	0.647515	0.138713	0.0873039	11-6-2013 07:36	11-6-2013 07:40
					11-6-2013 07:40	11-6-2013 07:44
0.523732	1.61043	0.780347	0.11486	0.0847629	11-6-2013 07:44	11-6-2013 07:48
					11-6-2013 07:48	11-6-2013 07:52
0.474298	1.51844	0.899244	0.124041	0.0535881	11-6-2013 07:52	11-6-2013 07:56
					11-6-2013 07:56	11-6-2013 08:00
0.491321	1.48736	0.835473	0.174942	0.10355	11-6-2013 08:00	11-6-2013 08:04
					11-6-2013 08:04	11-6-2013 08:08
0.477496	1.46434	0.90669	0.150737	0.105116	11-6-2013 08:08	11-6-2013 08:12
					11-6-2013 08:12	11-6-2013 08:16
0.427067	1.43013	0.995782	0.035486	0.0574865	11-6-2013 08:16	11-6-2013 08:20
					11-6-2013 08:20	11-6-2013 08:24
0.40912	1.32403	1.16146	0.115901	0.0530635	11-6-2013 08:24	11-6-2013 08:28
					11-6-2013 08:28	11-6-2013 08:32
0.417969	1.36814	1.05254	0.159598	0.11955	11-6-2013 08:32	11-6-2013 08:36
					11-6-2013 08:36	11-6-2013 08:40
0.459372	1.35148	1.04015	0.114401	0.121198	11-6-2013 08:40	11-6-2013 08:44
					11-6-2013 08:44	11-6-2013 08:48
0.493738	1.36535	0.929674	0.196721	0.116927	11-6-2013 08:48	11-6-2013 08:52
					11-6-2013 08:52	11-6-2013 08:56
0.465484	1.4385	1.0598	0.0760064	0.115968	11-6-2013 08:56	11-6-2013 09:00
					11-6-2013 09:00	11-6-2013 09:04
0.445263	1.26702	1.21869	0.0986228	0.106427	11-6-2013 09:04	11-6-2013 09:08
					11-6-2013 09:08	11-6-2013 09:12
0.456031	1.39009	1.04136	0.151221	0.106066	11-6-2013 09:12	11-6-2013 09:16
					11-6-2013 09:16	11-6-2013 09:20
0.522524	1.27549	1.03874	0.0628794	0.119509	11-6-2013 09:20	11-6-2013 09:24
					11-6-2013 09:24	11-6-2013 09:28
0.472876	1.19694	1.21628	0.0780622	0.056925	11-6-2013 09:28	11-6-2013 09:32
					11-6-2013 09:32	11-6-2013 09:36
0.483183	1.2072	1.3249	0.0650425	0.0979352	11-6-2013 09:36	11-6-2013 09:40
					11-6-2013 09:40	11-6-2013 09:44
0.455818	1.27113	1.12882	0.0786073	0.152337	11-6-2013 09:44	11-6-2013 09:48
					11-6-2013 09:48	11-6-2013 09:52
0.594134	1.18241	1.22444	0.0522704	0.138009	11-6-2013 09:52	11-6-2013 09:56
					11-6-2013 09:56	11-6-2013 10:00
0.574979	1.05824	1.32036	0.107098	0.134657	11-6-2013 10:00	11-6-2013 10:04
					11-6-2013 10:04	11-6-2013 10:08
0.601242	1.1037	1.27744	0.0475983	0.169173	11-6-2013 10:08	11-6-2013 10:12
					11-6-2013 10:12	11-6-2013 10:16
0.659845	1.00809	1.36127	0.100328	0.202182	11-6-2013 10:16	11-6-2013 10:20
					11-6-2013 10:20	11-6-2013 10:24
0.709883	1.02525	1.50425	0.0829179	0.103886	11-6-2013 10:24	11-6-2013 10:28
					11-6-2013 10:28	11-6-2013 10:32
0.816108	0.96106	1.45175	0.109869	0.153378	11-6-2013 10:32	11-6-2013 10:36
					11-6-2013 10:36	11-6-2013 10:40
0.832491	0.991135	1.33628	0.167877	0.166387	11-6-2013 10:40	11-6-2013 10:44
					11-6-2013 10:44	11-6-2013 10:48
1.0147	0.962976	1.67282	0.127164	0.156132	11-6-2013 10:48	11-6-2013 10:52
					11-6-2013 10:52	11-6-2013 10:56
1.0641	1.02367	1.50767	0.115524	0.176108	11-6-2013 10:56	11-6-2013 11:00
					11-6-2013 11:00	11-6-2013 11:04
1.08318	1.02016	1.67161	0.109516	0.185165	11-6-2013 11:04	11-6-2013 11:08
					11-6-2013 11:08	11-6-2013 11:12
					11-6-2013 11:12	11-6-2013 11:16
					11-6-2013 11:16	11-6-2013 11:20
					11-6-2013 11:20	11-6-2013 11:24
					11-6-2013 11:24	11-6-2013 11:28
					11-6-2013 11:28	11-6-2013 11:32
					11-6-2013 11:32	11-6-2013 11:36
1.04576	1.1742	1.65448	0.0431589	0.143501	11-6-2013 11:36	11-6-2013 11:40
					11-6-2013 11:40	11-6-2013 11:44
1.16382	1.05054	1.9748	0.0954753	0.0454528	11-6-2013 11:44	11-6-2013 11:48
					11-6-2013 11:48	11-6-2013 11:52
1.08283	1.0818	1.80189	0.152278	0.150116	11-6-2013 11:52	11-6-2013 11:56
					11-6-2013 11:56	11-6-2013 12:00
1.04793	1.16174	1.89893	0.08309	0.123968	11-6-2013 12:00	11-6-2013 12:04
					11-6-2013 12:04	11-6-2013 12:08
1.04949	1.17178	1.91344	0.0877212	0.123812	11-6-2013 12:08	11-6-2013 12:12
					11-6-2013 12:12	11-6-2013 12:16
1.06363	1.09976	1.92472	0.129229	0.156927	11-6-2013 12:16	11-6-2013 12:20
					11-6-2013 12:20	11-6-2013 12:24
1.03279	1.0657	2.02911	0.0859507	0.120714	11-6-2013 12:24	11-6-2013 12:28
					11-6-2013 12:28	11-6-2013 12:32
0.943976	1.06979	2.1202	0.0476762	0.127419	11-6-2013 12:32	11-6-2013 12:36
					11-6-2013 12:36	11-6-2013 12:40
0.933847	1.09647	2.14569	0.124901	0.111747	11-6-2013 12:40	11-6-2013 12:44
					11-6-2013 12:44	11-6-2013 12:48
1.00695	1.16052	2.1736	0.0282893	0.0918122	11-6-2013 12:48	11-6-2013 12:52
					11-6-2013 12:52	11-6-2013 12:56
0.910641	1.16834	1.98699	0.052195	0.123042	11-6-2013 12:56	11-6-2013 13:00
					11-6-2013 13:00	11-6-2013 13:04
0.941275	1.12572	2.11294	0.0332024	0.084017	11-6-2013 13:04	11-6-2013 13:08
					11-6-2013 13:08	11-6-2013 13:12
0.947423	1.17767	2.19123	0.0412557	0.121829	11-6-2013 13:12	11-6-2013 13:16
					11-6-2013 13:16	11-6-2013 13:20
0.941595	1.20657	2.06055	0.0302844	0.231256	11-6-2013 13:20	11-6-2013 13:24
					11-6-2013 13:24	11-6-2013 13:28
0.840097	1.10786	2.19677	0	0.128739	11-6-2013 13:28	11-6-2013 13:32
					11-6-2013 13:32	11-6-2013 13:36
0.958085	1.17786	2.03546	0.00935244	0.190338	11-6-2013 13:36	11-6-2013 13:40
					11-6-2013 13:40	11-6-2013 13:44
0.884058	1.05902	2.10609	0.0298565	0.148337	11-6-2013 13:44	11-6-2013 13:48
					11-6-2013 13:48	11-6-2013 13:52
0.925212	1.08667	2.03153	0.0513958	0.0642562	11-6-2013 13:52	11-6-2013 13:56
					11-6-2013 13:56	11-6-2013 14:00
0.90396	1.13229	2.10508	0.0125065	0.146075	11-6-2013 14:00	11-6-2013 14:04
					11-6-2013 14:04	11-6-2013 14:08
0.855343	1.19946	2.00402	0.00863195	0.172632	11-6-2013 14:08	11-6-2013 14:12
					11-6-2013 14:12	11-6-2013 14:16
0.891272	1.15601	1.92381	0	0.189337	11-6-2013 14:16	11-6-2013 14:20
					11-6-2013 14:20	11-6-2013 14:24
0.833309	1.04881	2.041	0.0395516	0.148149	11-6-2013 14:24	11-6-2013 14:28
					11-6-2013 14:28	11-6-2013 14:32
0.828511	1.05097	2.14055	0.00675745	0.0545045	11-6-2013 14:32	11-6-2013 14:36
					11-6-2013 14:36	11-6-2013 14:40
0.902502	1.02584	2.00432	0.142467	0.198042	11-6-2013 14:40	11-6-2013 14:44
					11-6-2013 14:44	11-6-2013 14:48
0.875849	1.03118	2.01369	0.00105024	0.168944	11-6-2013 14:48	11-6-2013 14:52
					11-6-2013 14:52	11-6-2013 14:56
0.856516	1.10481	2.04563	0	0.163788	11-6-2013 14:56	11-6-2013 15:00
					11-6-2013 15:00	11-6-2013 15:04
0.799298	0.991623	2.14599	0.0271778	0.134288	11-6-2013 15:04	11-6-2013 15:08
					11-6-2013 15:08	11-6-2013 15:12
					11-6-2013 15:12	11-6-2013 15:16
					11-6-2013 15:16	11-6-2013 15:20
					11-6-2013 15:20	11-6-2013 15:24
					11-6-2013 15:24	11-6-2013 15:28
					11-6-2013 15:28	11-6-2013 15:32
					11-6-2013 15:32	11-6-2013 15:36
					11-6-2013 15:36	11-6-2013 15:40
					11-6-2013 15:40	11-6-2013 15:44
					11-6-2013 15:44	11-6-2013 15:48
					11-6-2013 15:48	11-6-2013 15:52
					11-6-2013 15:52	11-6-2013 15:56
					11-6-2013 15:56	11-6-2013 16:00
					11-6-2013 16:00	11-6-2013 16:04
					11-6-2013 16:04	11-6-2013 16:08
					11-6-2013 16:08	11-6-2013 16:12
					11-6-2013 16:12	11-6-2013 16:16
					11-6-2013 16:16	11-6-2013 16:20
					11-6-2013 16:20	11-6-2013 16:24
					11-6-2013 16:24	11-6-2013 16:28
					11-6-2013 16:28	11-6-2013 16:32
					11-6-2013 16:32	11-6-2013 16:36
					11-6-2013 16:36	11-6-2013 16:40
					11-6-2013 16:40	11-6-2013 16:44
					11-6-2013 16:44	11-6-2013 16:48
					11-6-2013 16:48	11-6-2013 16:52
					11-6-2013 16:52	11-6-2013 16:56
					11-6-2013 16:56	11-6-2013 17:00
					11-6-2013 17:00	11-6-2013 17:04
					11-6-2013 17:04	11-6-2013 17:08
					11-6-2013 17:08	11-6-2013 17:12
					11-6-2013 17:12	11-6-2013 17:16
					11-6-2013 17:16	11-6-2013 17:20
					11-6-2013 17:20	11-6-2013 17:24
					11-6-2013 17:24	11-6-2013 17:28
					11-6-2013 17:28	11-6-2013 17:32
					11-6-2013 17:32	11-6-2013 17:36
					11-6-2013 17:36	11-6-2013 17:40
					11-6-2013 17:40	11-6-2013 17:44
					11-6-2013 17:44	11-6-2013 17:48
					11-6-2013 17:48	11-6-2013 17:52
					11-6-2013 17:52	11-6-2013 17:56
					11-6-2013 17:56	11-6-2013 18:00
					11-6-2013 18:00	11-6-2013 18:04
					11-6-2013 18:04	11-6-2013 18:08
					11-6-2013 18:08	11-6-2013 18:12
					11-6-2013 18:12	11-6-2013 18:16
					11-6-2013 18:16	11-6-2013 18:20
					11-6-2013 18:20	11-6-2013 18:24
					11-6-2013 18:24	11-6-2013 18:28
					11-6-2013 18:28	11-6-2013 18:32
					11-6-2013 18:32	11-6-2013 18:36
					11-6-2013 18:36	11-6-2013 18:40
					11-6-2013 18:40	11-6-2013 18:44
					11-6-2013 18:44	11-6-2013 18:48
					11-6-2013 18:48	11-6-2013 18:52
					11-6-2013 18:52	11-6-2013 18:56
0.818845	1.075	1.71242	0.0318901	0	11-6-2013 18:56	11-6-2013 19:00
					11-6-2013 19:00	11-6-2013 19:04
0.783519	1.05392	1.95586	0.0799138	0.000843285	11-6-2013 19:04	11-6-2013 19:08
					11-6-2013 19:08	11-6-2013 19:12
0.848199	1.19234	1.8824	0	0	11-6-2013 19:12	11-6-2013 19:16
					11-6-2013 19:16	11-6-2013 19:20
0.946037	1.21736	1.86547	0	0.00938942	11-6-2013 19:20	11-6-2013 19:24
					11-6-2013 19:24	11-6-2013 19:28
0.907549	1.23559	1.84431	0	0.00406159	11-6-2013 19:28	11-6-2013 19:32
					11-6-2013 19:32	11-6-2013 19:36
0.926455	1.36282	1.7901	0	0	11-6-2013 19:36	11-6-2013 19:40
					11-6-2013 19:40	11-6-2013 19:44
0.932426	1.23965	1.94548	0	0	11-6-2013 19:44	11-6-2013 19:48
					11-6-2013 19:48	11-6-2013 19:52
0.989536	1.22368	1.88411	0.0389106	0.0385585	11-6-2013 19:52	11-6-2013 19:56
					11-6-2013 19:56	11-6-2013 20:00
0.945326	1.32463	1.97047	0	0.0336765	11-6-2013 20:00	11-6-2013 20:04
					11-6-2013 20:04	11-6-2013 20:08
0.891557	1.37443	1.93963	0.0366614	0.044588	11-6-2013 20:08	11-6-2013 20:12
					11-6-2013 20:12	11-6-2013 20:16
1.01424	1.50372	1.95968	0.024295	0	11-6-2013 20:16	11-6-2013 20:20
					11-6-2013 20:20	11-6-2013 20:24
1.03684	1.47633	2.01137	0.0239205	0.0664571	11-6-2013 20:24	11-6-2013 20:28
					11-6-2013 20:28	11-6-2013 20:32
0.931999	1.47054	1.95112	0.0346688	0.114403	11-6-2013 20:32	11-6-2013 20:36
					11-6-2013 20:36	11-6-2013 20:40
1.00457	1.60049	1.92512	0	0	11-6-2013 20:40	11-6-2013 20:44
					11-6-2013 20:44	11-6-2013 20:48
1.01097	1.61945	2.05248	0	0	11-6-2013 20:48	11-6-2013 20:52
					11-6-2013 20:52	11-6-2013 20:56
1.01779	1.58828	1.98951	0	0.0329101	11-6-2013 20:56	11-6-2013 21:00
					11-6-2013 21:00	11-6-2013 21:04
0.97589	1.55827	2.19224	0	0.0131378	11-6-2013 21:04	11-6-2013 21:08
					11-6-2013 21:08	11-6-2013 21:12
1.02255	1.57169	2.17622	0	0.075685	11-6-2013 21:12	11-6-2013 21:16
					11-6-2013 21:16	11-6-2013 21:20
1.07906	1.68652	2.03213	0	0.0829351	11-6-2013 21:20	11-6-2013 21:24
					11-6-2013 21:24	11-6-2013 21:28
1.14345	1.83256	1.82477	0	0.103599	11-6-2013 21:28	11-6-2013 21:32
					11-6-2013 21:32	11-6-2013 21:36
1.15454	1.68854	2.09359	0	0.038147	11-6-2013 21:36	11-6-2013 21:40
					11-6-2013 21:40	11-6-2013 21:44
1.18223	1.67837	2.11213	0	0.107984	11-6-2013 21:44	11-6-2013 21:48
					11-6-2013 21:48	11-6-2013 21:52
1.13016	1.69007	1.96764	0	0.0410413	11-6-2013 21:52	11-6-2013 21:56
					11-6-2013 21:56	11-6-2013 22:00
1.13016	1.70168	2.14619	0	0	11-6-2013 22:00	11-6-2013 22:04
					11-6-2013 22:04	11-6-2013 22:08
1.17885	1.57455	1.97832	0.0172721	0	11-6-2013 22:08	11-6-2013 22:12
					11-6-2013 22:12	11-6-2013 22:16
1.21663	1.53423	1.83656	0.0312983	0.035165	11-6-2013 22:16	11-6-2013 22:20
					11-6-2013 22:20	11-6-2013 22:24
1.20028	1.68213	1.87273	0	0	11-6-2013 22:24	11-6-2013 22:28
					11-6-2013 22:28	11-6-2013 22:32
1.17185	1.59623	1.95434	0.0791859	0	11-6-2013 22:32	11-6-2013 22:36
					11-6-2013 22:36	11-6-2013 22:40
1.0829	1.70973	2.11294	0.00673933	0	11-6-2013 22:40	11-6-2013 22:44
					11-6-2013 22:44	11-6-2013 22:48
1.29229	1.67004	2.07193	0	0	11-6-2013 22:48	11-6-2013 22:52
					11-6-2013 22:52	11-6-2013 22:56
1.14164	1.74996	1.87636	0.0213098	0	11-6-2013 22:56	11-6-2013 23:00
					11-6-2013 23:00	11-6-2013 23:04
1.22011	1.79161	1.75957	0.0368032	0.0452454	11-6-2013 23:04	11-6-2013 23:08
					11-6-2013 23:08	11-6-2013 23:12
1.23941	1.79178	1.98598	0	0.0472528	11-6-2013 23:12	11-6-2013 23:16
					11-6-2013 23:16	11-6-2013 23:20
1.22626	1.82036	1.86144	0	0.00811391	11-6-2013 23:20	11-6-2013 23:24
					11-6-2013 23:24	11-6-2013 23:28
1.20746	1.83047	1.72925	0.28118	0.0297486	11-6-2013 23:28	11-6-2013 23:32
					11-6-2013 23:32	11-6-2013 23:36
1.15685	1.84406	2.04997	0	0	11-6-2013 23:36	11-6-2013 23:40
					11-6-2013 23:40	11-6-2013 23:44
1.14335	1.90173	1.87323	0	0.0310871	11-6-2013 23:44	11-6-2013 23:48
					11-6-2013 23:48	11-6-2013 23:52
1.13574	1.95314	1.86295	0	0.0320855	11-6-2013 23:52	11-6-2013 23:56
					11-6-2013 23:56	12-6-2013 00:00
1.17178	1.85713	1.87736	0	0.0134591	12-6-2013 00:00	12-6-2013 00:04
					12-6-2013 00:04	12-6-2013 00:08
1.12643	1.83238	2.07344	0.0176344	0	12-6-2013 00:08	12-6-2013 00:12
					12-6-2013 00:12	12-6-2013 00:16
1.12021	1.84319	1.84603	0	0.0852384	12-6-2013 00:16	12-6-2013 00:20
					12-6-2013 00:20	12-6-2013 00:24
1.08084	1.82018	2.03405	0	0.0287887	12-6-2013 00:24	12-6-2013 00:28
					12-6-2013 00:28	12-6-2013 00:32
1.11858	1.86775	1.88764	0	0.00495037	12-6-2013 00:32	12-6-2013 00:36
					12-6-2013 00:36	12-6-2013 00:40
1.03918	1.78377	2.15314	0	0	12-6-2013 00:40	12-6-2013 00:44
					12-6-2013 00:44	12-6-2013 00:48
1.08055	1.94948	1.87746	0	0	12-6-2013 00:48	12-6-2013 00:52
					12-6-2013 00:52	12-6-2013 00:56
1.09036	1.77645	2.12211	0	0	12-6-2013 00:56	12-6-2013 01:00
					12-6-2013 01:00	12-6-2013 01:04
1.12387	1.94808	1.95031	0	0.0220297	12-6-2013 01:04	12-6-2013 01:08
					12-6-2013 01:08	12-6-2013 01:12
1.09995	1.85434	2.0147	0	0.0126181	12-6-2013 01:12	12-6-2013 01:16
					12-6-2013 01:16	12-6-2013 01:20
1.10678	1.81217	2.01933	0	0	12-6-2013 01:20	12-6-2013 01:24
					12-6-2013 01:24	12-6-2013 01:28
1.05773	1.84894	2.05329	0	0	12-6-2013 01:28	12-6-2013 01:32
					12-6-2013 01:32	12-6-2013 01:36
1.07078	1.90661	2.01168	0	0.0394552	12-6-2013 01:36	12-6-2013 01:40
					12-6-2013 01:40	12-6-2013 01:44
1.07458	1.95418	2.10538	0.0752581	0	12-6-2013 01:44	12-6-2013 01:48
					12-6-2013 01:48	12-6-2013 01:52
1.09107	1.90191	1.99011	0	0	12-6-2013 01:52	12-6-2013 01:56
					12-6-2013 01:56	12-6-2013 02:00
1.15856	2.00297	1.92734	0	0	12-6-2013 02:00	12-6-2013 02:04
					12-6-2013 02:04	12-6-2013 02:08
1.05866	1.95314	1.89691	0	0.044843	12-6-2013 02:08	12-6-2013 02:12
					12-6-2013 02:12	12-6-2013 02:16
1.06495	1.9852	1.90225	0	0.00579062	12-6-2013 02:16	12-6-2013 02:20
					12-6-2013 02:20	12-6-2013 02:24
1.07877	1.97021	2.07657	0	0	12-6-2013 02:24	12-6-2013 02:28
					12-6-2013 02:28	12-6-2013 02:32
1.14072	1.94982	1.86225	0	0.0303207	12-6-2013 02:32	12-6-2013 02:36
					12-6-2013 02:36	12-6-2013 02:40
1.00784	1.98572	2.18448	0	0.0219534	12-6-2013 02:40	12-6-2013 02:44
					12-6-2013 02:44	12-6-2013 02:48
1.06886	2.02527	2.02991	0	0	12-6-2013 02:48	12-6-2013 02:52
					12-6-2013 02:52	12-6-2013 02:56
1.09491	2.00524	2.03697	0	0	12-6-2013 02:56	12-6-2013 03:00
					12-6-2013 03:00	12-6-2013 03:04
1.10717	2.08138	2.11737	0	0.0248469	12-6-2013 03:04	12-6-2013 03:08
					12-6-2013 03:08	12-6-2013 03:12
1.09754	2.11205	2.14861	0	0	12-6-2013 03:12	12-6-2013 03:16
					12-6-2013 03:16	12-6-2013 03:20
1.09054	2.16485	2.02347	0.099549	0	12-6-2013 03:20	12-6-2013 03:24
					12-6-2013 03:24	12-6-2013 03:28
1.00407	2.06448	2.07294	0	0	12-6-2013 03:28	12-6-2013 03:32
					12-6-2013 03:32	12-6-2013 03:36
1.04956	2.05019	2.081	0	0	12-6-2013 03:36	12-6-2013 03:40
					12-6-2013 03:40	12-6-2013 03:44
1.12881	2.05768	1.84129	0	0.034147	12-6-2013 03:44	12-6-2013 03:48
					12-6-2013 03:48	12-6-2013 03:52
1.06424	2.04322	1.96523	0	0	12-6-2013 03:52	12-6-2013 03:56
					12-6-2013 03:56	12-6-2013 04:00
1.05781	2.02806	1.95313	0.0132336	0	12-6-2013 04:00	12-6-2013 04:04
					12-6-2013 04:04	12-6-2013 04:08
1.06698	2.04462	1.83938	0	0	12-6-2013 04:08	12-6-2013 04:12
					12-6-2013 04:12	12-6-2013 04:16
1.01377	2.04949	2.1474	0	0	12-6-2013 04:16	12-6-2013 04:20
					12-6-2013 04:20	12-6-2013 04:24
0.959684	2.065	2.13088	0	0	12-6-2013 04:24	12-6-2013 04:28
					12-6-2013 04:28	12-6-2013 04:32
0.959542	1.86392	2.12725	0	0	12-6-2013 04:32	12-6-2013 04:36
					12-6-2013 04:36	12-6-2013 04:40
0.979799	1.8871	1.88139	0	0	12-6-2013 04:40	12-6-2013 04:44
					12-6-2013 04:44	12-6-2013 04:48
0.989323	1.75554	1.73801	0	0.0212674	12-6-2013 04:48	12-6-2013 04:52
					12-6-2013 04:52	12-6-2013 04:56
0.979586	1.92195	1.66274	0	0	12-6-2013 04:56	12-6-2013 05:00
					12-6-2013 05:00	12-6-2013 05:04
1.03229	1.97701	1.64572	0	0	12-6-2013 05:04	12-6-2013 05:08
					12-6-2013 05:08	12-6-2013 05:12
0.997497	1.7822	1.83666	0	0	12-6-2013 05:12	12-6-2013 05:16
					12-6-2013 05:16	12-6-2013 05:20
1.04594	1.73425	1.66869	0	0	12-6-2013 05:20	12-6-2013 05:24
					12-6-2013 05:24	12-6-2013 05:28
0.974539	1.7829	1.73176	0	0	12-6-2013 05:28	12-6-2013 05:32
					12-6-2013 05:32	12-6-2013 05:36
1.00951	2.00994	1.85046	0	0	12-6-2013 05:36	12-6-2013 05:40
					12-6-2013 05:40	12-6-2013 05:44
0.880788	1.79875	1.89782	0	0	12-6-2013 05:44	12-6-2013 05:48
					12-6-2013 05:48	12-6-2013 05:52
0.954815	1.35087	1.53327	0.0082713	0	12-6-2013 05:52	12-6-2013 05:56
					12-6-2013 05:56	12-6-2013 06:00
1.00336	1.57565	1.71242	0.00399032	0.00657038	12-6-2013 06:00	12-6-2013 06:04
					12-6-2013 06:04	12-6-2013 06:08
1.07988	2.28455	1.93721	0	0.0656857	12-6-2013 06:08	12-6-2013 06:12
					12-6-2013 06:12	12-6-2013 06:16
1.02156	1.9446	1.79746	0	0	12-6-2013 06:16	12-6-2013 06:20
					12-6-2013 06:20	12-6-2013 06:24
1.0383	2.09096	1.76018	0	0	12-6-2013 06:24	12-6-2013 06:28
					12-6-2013 06:28	12-6-2013 06:32
0.953003	1.9324	1.91041	0.0430901	0.0442012	12-6-2013 06:32	12-6-2013 06:36
					12-6-2013 06:36	12-6-2013 06:40
0.971483	2.01221	1.73096	0	0	12-6-2013 06:40	12-6-2013 06:44
					12-6-2013 06:44	12-6-2013 06:48
1.03211	1.85678	1.95213	0	0	12-6-2013 06:48	12-6-2013 06:52
					12-6-2013 06:52	12-6-2013 06:56
1.02739	2.00419	1.72068	0	0	12-6-2013 06:56	12-6-2013 07:00
					12-6-2013 07:00	12-6-2013 07:04
0.954104	1.73644	1.71413	0	0	12-6-2013 07:04	12-6-2013 07:08
					12-6-2013 07:08	12-6-2013 07:12
0.916753	1.60701	1.59151	0.0291614	0	12-6-2013 07:12	12-6-2013 07:16
					12-6-2013 07:16	12-6-2013 07:20
0.911174	1.5513	1.57216	0	0	12-6-2013 07:20	12-6-2013 07:24
					12-6-2013 07:24	12-6-2013 07:28
0.98314	1.27519	1.14504	0.0258295	0.0506725	12-6-2013 07:28	12-6-2013 07:32
					12-6-2013 07:32	12-6-2013 07:36
0.951332	1.29647	1.30908	0.0353942	0	12-6-2013 07:36	12-6-2013 07:40
					12-6-2013 07:40	12-6-2013 07:44
0.985912	1.3041	1.14695	0.0983687	0.0233371	12-6-2013 07:44	12-6-2013 07:48
					12-6-2013 07:48	12-6-2013 07:52
1.02426	1.20161	1.48117	0.0956392	0	12-6-2013 07:52	12-6-2013 07:56
					12-6-2013 07:56	12-6-2013 08:00
0.886546	1.2191	1.32248	0.0828605	0	12-6-2013 08:00	12-6-2013 08:04
					12-6-2013 08:04	12-6-2013 08:08
0.984277	1.27631	1.28741	0	0	12-6-2013 08:08	12-6-2013 08:12
					12-6-2013 08:12	12-6-2013 08:16
0.979905	1.13205	1.05667	0.0741007	0	12-6-2013 08:16	12-6-2013 08:20
					12-6-2013 08:20	12-6-2013 08:24
1.0271	1.02586	0.919678	0.062331	0	12-6-2013 08:24	12-6-2013 08:28
					12-6-2013 08:28	12-6-2013 08:32
1.04956	1.04435	0.8802	0	0	12-6-2013 08:32	12-6-2013 08:36
					12-6-2013 08:36	12-6-2013 08:40
1.03513	1.02269	0.880553	0.0432967	0	12-6-2013 08:40	12-6-2013 08:44
					12-6-2013 08:44	12-6-2013 08:48
0.943656	1.18331	1.11834	0	0	12-6-2013 08:48	12-6-2013 08:52
					12-6-2013 08:52	12-6-2013 08:56
1.03346	0.775278	0.907527	0.0068731	0.0252453	12-6-2013 08:56	12-6-2013 09:00
					12-6-2013 09:00	12-6-2013 09:04
0.909042	0.827308	1.11763	0.0690958	0	12-6-2013 09:04	12-6-2013 09:08
					12-6-2013 09:08	12-6-2013 09:12
0.944616	0.797843	1.01083	0.0299868	0	12-6-2013 09:12	12-6-2013 09:16
					12-6-2013 09:16	12-6-2013 09:20
0.932568	0.768412	0.9848	0.0701761	0	12-6-2013 09:20	12-6-2013 09:24
					12-6-2013 09:24	12-6-2013 09:28
0.905843	0.53804	0.909673	0.0593556	0.0498864	12-6-2013 09:28	12-6-2013 09:32
					12-6-2013 09:32	12-6-2013 09:36
0.887647	0.500804	0.81651	0.0711056	0.0741407	12-6-2013 09:36	12-6-2013 09:40
					12-6-2013 09:40	12-6-2013 09:44
0.930756	0.525878	0.746623	0.0352196	0.0365937	12-6-2013 09:44	12-6-2013 09:48
					12-6-2013 09:48	12-6-2013 09:52
0.908189	0.226765	0.945543	0.241491	0.0487504	12-6-2013 09:52	12-6-2013 09:56
					12-6-2013 09:56	12-6-2013 10:00
0.918744	0.423873	0.883092	0.00292811	0.0265404	12-6-2013 10:00	12-6-2013 10:04
					12-6-2013 10:04	12-6-2013 10:08
1.09519	0.362626	0.59919	0.0557737	0.101337	12-6-2013 10:08	12-6-2013 10:12
					12-6-2013 10:12	12-6-2013 10:16
0.893973	0.388623	0.759258	0.0756614	0.111247	12-6-2013 10:16	12-6-2013 10:20
					12-6-2013 10:20	12-6-2013 10:24
0.976281	0.257938	1.01133	0.115836	0.0809752	12-6-2013 10:24	12-6-2013 10:28
					12-6-2013 10:28	12-6-2013 10:32
0.989039	0.384738	1.04408	0.0517983	0.0825416	12-6-2013 10:32	12-6-2013 10:36
					12-6-2013 10:36	12-6-2013 10:40
0.872046	0.476688	1.18252	0.0654212	0.0079067	12-6-2013 10:40	12-6-2013 10:44
					12-6-2013 10:44	12-6-2013 10:48
0.911209	0.470066	1.02685	0.0893359	0.11514	12-6-2013 10:48	12-6-2013 10:52
					12-6-2013 10:52	12-6-2013 10:56
