Start_LT	aPinene	bPinene	Isoprene	Limonene	Myrcene	O3	OH	nitrateSSfromben
3456246300	0.1489333386222521	0.1834833373626073	5.47391676902771	0.02666666669150193	0.003866666695103049	680243368715.0696		
3456246600	0.1412000060081482	0.1764000058174133	5.657400131225586	0.02639999985694885	0.003800000064074993	682674936187.9967		
3456246900	0.2277833422025045	0.2327000002066294	5.64235011736552	0.04043333356579145	0.006566666842748721	659774268425.1299		
3456247200	0.3143666783968607	0.2889999945958455	5.627300103505452	0.05446666727463405	0.009333333621422449	636337840411.5038		
3456247500	0.400950014591217	0.3452999889850616	5.612250089645386	0.06850000098347664	0.01210000040009618	557051696640.6211		
3456247800	0.4875333507855733	0.4015999833742777	5.597200075785319	0.08253333469231924	0.01486666717876991	478127563912.0331		
3456248100	0.5741166869799296	0.4578999777634938	5.582150061925252	0.09656666840116183	0.01763333395744363	459192855694.6487		
3456248400	0.6607000231742859	0.51419997215271	5.567100048065186	0.1106000021100044	0.02040000073611736	439752752054.0361		
3456248700	0.6517333487669627	0.5280333062012991	5.696100076039632	0.1089500014980634	0.0193000005868574	442675204483.0381		
3456249000	0.6427666743596395	0.5418666402498881	5.825100104014079	0.1073000008861224	0.01820000043759743	445494881957.9286		
3456249300	0.6337999999523163	0.5556999742984772	5.954100131988525	0.1056500002741814	0.01710000028833747	448858122496.5305		
3456249600	0.624833325544993	0.5695333083470663	6.083100159962972	0.1039999996622403	0.0160000001390775	452353784289.1124		
3456249900	0.6158666511376699	0.5833666423956553	6.212100187937419	0.1023499990502993	0.01489999998981754	440330526568.2057		
3456250200	0.6068999767303467	0.5971999764442444	6.341100215911865	0.1006999984383583	0.01379999984055758	428660336731.5524		
3456250500	0.6309999823570251	0.6042666435241699	6.246516863505046	0.1038166657090187	0.01463333315526446	384912836749.7659		
3456250800	0.6550999879837036	0.6113333106040955	6.151933511098226	0.1069333329796791	0.01546666646997134	341106792104.2366		
3456251100	0.6791999936103821	0.618399977684021	6.057350158691406	0.1100500002503395	0.01629999978467822	346016334049.5576		
3456251400	0.7032999992370605	0.6254666447639465	5.962766806284587	0.1131666675209999	0.0171333330993851	350700618205.8273		
3456251700	0.727400004863739	0.6325333118438721	5.868183453877767	0.1162833347916603	0.01796666641409198	361419303798.3145		
3456252000	0.7515000104904175	0.6395999789237976	5.773600101470947	0.1194000020623207	0.01879999972879887	372130812500.549		
3456252300	0.7399166723092397	0.6228833198547363	5.587583382924397	0.1181833346684774	0.01818333317836126	377776163541.6511		
3456252600	0.7283333341280619	0.606166660785675	5.401566664377849	0.116966667274634	0.01756666662792365	383511661640.4149		
3456252900	0.7167499959468842	0.5894500017166138	5.215549945831299	0.1157499998807907	0.01695000007748604	378039431082.1453		
3456253200	0.7051666577657064	0.5727333426475525	5.029533227284749	0.1145333324869474	0.01633333352704843	372892395390.1645		
3456253500	0.6935833195845286	0.5560166835784912	4.8435165087382	0.113316665093104	0.01571666697661082	356133485542.5187		
3456253800	0.6819999814033508	0.5393000245094299	4.65749979019165	0.1120999976992607	0.01510000042617321	339511044198.2758		
3456254100	0.7013999819755554	0.5612500210603079	4.580599864323934	0.1132833311955134	0.01581666711717844	321749738397.226		
3456254400	0.72079998254776	0.5832000176111857	4.503699938456218	0.1144666646917661	0.01653333380818367	303832187382.5475		
3456254700	0.7401999831199646	0.6051500141620636	4.426800012588501	0.1156499981880188	0.0172500004991889	300444118793.7792		
3456255000	0.7595999836921692	0.6271000107129415	4.349900086720784	0.1168333316842715	0.01796666719019413	297155833896.7156		
3456255300	0.7789999842643738	0.6490500072638193	4.273000160853068	0.1180166651805242	0.01868333388119936	292432733099.8524		
3456255600	0.7983999848365784	0.6710000038146973	4.196100234985352	0.1191999986767769	0.01940000057220459	287739276739.7307		
3456255900	0.8060999910036722	0.6741833388805389	4.082750201225281	0.1190333316723506	0.01916666701436043	275004279741.3057		
3456256200	0.8137999971707662	0.6773666739463806	3.96940016746521	0.1188666646679242	0.01893333345651627	262146439059.6649		
3456256500	0.8215000033378601	0.6805500090122223	3.856050133705139	0.1186999976634979	0.0186999998986721	291904597112.118		
3456256800	0.829200009504954	0.683733344078064	3.742700099945068	0.1185333306590716	0.01846666634082794	321600804605.0587		
3456257100	0.836900015672048	0.6869166791439056	3.629350066184998	0.1183666636546453	0.01823333278298378	317141179508.1021		
3456257400	0.8446000218391418	0.6901000142097473	3.516000032424927	0.118199996650219	0.01799999922513962	312971517028.4113		
3456257700	0.8111333549022675	0.6660666763782501	3.381983359654745	0.1136833305160205	0.01738333267470201	347119446674.2627		
3456258000	0.7776666879653931	0.6420333385467529	3.247966686884562	0.1091666643818219	0.0167666661242644	381193420991.5797		
3456258300	0.7442000210285187	0.6180000007152557	3.11395001411438	0.1046499982476234	0.01614999957382679	354817381144.2885		
3456258600	0.7107333540916443	0.5939666628837585	2.979933341344198	0.1001333321134249	0.01553333302338918	328498608651.5946		
3456258900	0.6772666871547699	0.5699333250522614	2.845916668574015	0.09561666597922643	0.01491666647295157	366376223292.6503		
3456259200	0.6438000202178955	0.5458999872207642	2.711899995803833	0.09109999984502792	0.01429999992251396	404143418233.319		
3456259500	0.6694500148296356	0.5580666561921438	2.728116671244303	0.09826666737596194	0.01498333333681027	421155872769.0018		
3456259800	0.6951000094413757	0.5702333251635233	2.744333346684774	0.105433334906896	0.01566666675110658	438156898043.9954		
3456260100	0.7207500040531158	0.582399994134903	2.760550022125244	0.11260000243783	0.01635000016540289	381448177340.2902		
3456260400	0.746399998664856	0.5945666631062826	2.776766697565714	0.119766669968764	0.0170333335796992	325295716177.4702		
3456260700	0.7720499932765961	0.6067333320776621	2.792983373006185	0.126933337499698	0.01771666699399551	272253185259.815		
3456261000	0.7976999878883362	0.6189000010490417	2.809200048446655	0.134100005030632	0.01840000040829182	218807192145.6992		
3456261300	0.7681833207607269	0.6058500011761984	2.704533378283183	0.1249666710694631	0.01716666699697574	298270199268.6627		
3456261600	0.7386666536331177	0.5928000013033549	2.59986670811971	0.1158333371082942	0.01593333358565966	377484802641.0707		
3456261900	0.7091499865055084	0.5797500014305115	2.495200037956238	0.1067000031471252	0.01470000017434359	378565112798.5695		
3456262200	0.6796333193778992	0.5667000015576681	2.390533367792765	0.09756666918595631	0.01346666676302751	379643696088.7661		
3456262500	0.6501166522502899	0.5536500016848246	2.285866697629293	0.08843333522478738	0.01223333335171143	367281075921.9475		
3456262800	0.6205999851226807	0.5406000018119812	2.18120002746582	0.07930000126361847	0.01099999994039536	355002375102.0842		
3456263100	0.643749992052714	0.5560500025749207	2.183133363723755	0.08150000125169754	0.01160000000769893	306032170802.6396		
3456263400	0.6668999989827474	0.5715000033378601	2.185066699981689	0.08370000123977661	0.01220000007500251	256968183540.125		
3456263700	0.6900500059127808	0.5869500041007996	2.187000036239624	0.08590000122785568	0.01280000014230609	218342934643.0161		
3456264000	0.7132000128428141	0.602400004863739	2.188933372497559	0.08810000121593475	0.01340000020960967	179700136401.0044		
3456264300	0.7363500197728475	0.6178500056266785	2.190866708755493	0.09030000120401382	0.01400000027691325	240692598287.2382		
3456264600	0.7595000267028809	0.6333000063896179	2.192800045013428	0.0925000011920929	0.01460000034421682	301492588158.2269		
3456264900	0.7843500177065531	0.6307166715463003	2.161683360735575	0.1018833344181379	0.01628333376720548	262727767696.7299		
3456265200	0.8092000087102255	0.6281333367029825	2.130566676457723	0.1112666676441828	0.01796666719019413	224268315959.9323		
3456265500	0.8340499997138977	0.6255500018596649	2.099449992179871	0.1206500008702278	0.01965000061318278	175075572899.4986		
3456265800	0.8588999907175699	0.6229666670163473	2.068333307902018	0.1300333340962728	0.02133333403617144	125925314763.074		
3456266100	0.8837499817212423	0.6203833321730295	2.037216623624166	0.1394166673223177	0.02301666745916009	155561816252.1153		
3456266400	0.9085999727249146	0.6177999973297119	2.006099939346313	0.1488000005483627	0.02470000088214874	185113261804.1332		
3456266700	0.8599999745686849	0.6088666617870331	2.011966625849406	0.1351500004529953	0.02208333400388559	243953628887.36		
3456267000	0.8113999764124552	0.5999333262443542	2.017833312352499	0.1215000003576279	0.01946666712562243	302733082089.1355		
3456267300	0.7627999782562256	0.5909999907016754	2.023699998855591	0.1078500002622604	0.01685000024735928	297891355055.763		
3456267600	0.714199980099996	0.5820666551589966	2.029566685358683	0.09420000016689301	0.01423333336909612	292993398992.6404		
3456267900	0.6655999819437664	0.5731333196163177	2.035433371861776	0.08055000007152557	0.01161666649083297	298905175251.3089		
3456268200	0.6169999837875366	0.5641999840736389	2.041300058364868	0.06689999997615814	0.008999999612569809	304615465041.9953		
3456268500	0.5904999872048696	0.5446333189805349	1.984650055567424	0.06353333344062169	0.008283332999174794	315487142771.6263		
3456268800	0.5639999906222025	0.5250666538874308	1.928000052769979	0.06016666690508524	0.007566666385779778	326604109091.7702		
3456269100	0.5374999940395355	0.5054999887943268	1.871350049972534	0.0568000003695488	0.006849999772384763	329644195207.8212		
3456269400	0.5109999974568685	0.4859333237012227	1.81470004717509	0.05343333383401234	0.006133333158989748	332384518836.6846		
3456269700	0.4845000008742014	0.4663666586081187	1.758050044377645	0.0500666672984759	0.005416666545594732	340937936160.6788		
3456270000	0.4580000042915344	0.4467999935150146	1.7014000415802	0.04670000076293945	0.004699999932199717	349827208505.3904		
3456270300	0.4424333373705546	0.4316166589657466	1.632883369922638	0.04551666726668676	0.004866666626185179	337898086989.8393		
3456270600	0.4268666704495748	0.4164333244164785	1.564366698265076	0.04433333377043406	0.005033333320170641	326146334892.2156		
3456270900	0.411300003528595	0.4012499898672104	1.495850026607513	0.04315000027418137	0.005200000014156103	339344502661.4652		
3456271200	0.3957333366076152	0.3860666553179423	1.427333354949951	0.04196666677792867	0.005366666708141565	352498564615.5339		
3456271500	0.3801666696866353	0.3708833207686742	1.358816683292389	0.04078333328167597	0.005533333402127028	346232961533.4813		
3456271800	0.3646000027656555	0.3556999862194061	1.290300011634827	0.03959999978542328	0.00570000009611249	340080604800.2269		
3456272100	0.3744333336750666	0.3537999888261159	1.222400009632111	0.04204999965926012	0.006233333377167583	300815505763.3963		
3456272400	0.3842666645844777	0.3518999914328257	1.154500007629395	0.04449999953309695	0.006766666658222675	261611789589.7433		
3456272700	0.3940999954938889	0.3499999940395355	1.086600005626678	0.04694999940693378	0.007299999939277768	266034041483.2146		
3456273000	0.4039333264033	0.3480999966462453	1.018700003623962	0.04939999928077062	0.007833333220332861	270282516662.0261		
3456273300	0.4137666573127111	0.3461999992529551	0.9508000016212463	0.05184999915460746	0.008366666501387954	274290794254.8043		
3456273600	0.4235999882221222	0.3443000018596649	0.8828999996185303	0.05429999902844429	0.008899999782443047	278335565734.6668		
3456273900	0.4435666551192601	0.3519666691621144	0.8631333311398824	0.05541666597127914	0.009466666417817274	290978925425.0707		
3456274200	0.4635333220163981	0.359633336464564	0.8433666626612345	0.056533332914114	0.0100333330531915	303528252829.7536		
3456274500	0.4834999889135361	0.3673000037670135	0.8235999941825867	0.05764999985694885	0.01059999968856573	283596095486.924		
3456274800	0.5034666558106741	0.3749666710694631	0.8038333257039388	0.05876666679978371	0.01116666632393996	263749055243.3965		
3456275100	0.523433322707812	0.3826333383719127	0.7840666572252909	0.05988333374261856	0.01173333295931419	263983602135.5244		
3456275400	0.54339998960495	0.3903000056743622	0.7642999887466431	0.06100000068545341	0.01229999959468842	264218149027.6523		
3456275700	0.5387333234151205	0.3929166694482167	0.7715999881426493	0.06166666684051355	0.01211666626234849	256791246821.3602		
3456276000	0.5340666572252909	0.3955333332220713	0.7788999875386556	0.06233333299557368	0.01193333293000857	249337959738.9918		
3456276300	0.5293999910354614	0.3981499969959259	0.7861999869346619	0.06299999915063381	0.01174999959766865	248721060172.9782		
3456276600	0.524733324845632	0.4007666607697805	0.7934999863306681	0.06366666530569394	0.01156666626532873	248297168623.0965		
3456276900	0.5200666586558024	0.4033833245436351	0.8007999857266744	0.06433333146075408	0.0113833329329888	245355196080.121		
3456277200	0.5153999924659729	0.4059999883174896	0.8080999851226807	0.06499999761581421	0.01119999960064888	242446161161.9228		
3456277500	0.511816660563151	0.4029166549444199	0.807916651169459	0.06431666451195876	0.0109999996299545	248610930012.1223		
3456277800	0.5082333286603292	0.3998333215713501	0.8077333172162374	0.0636333314081033	0.01079999965926011	254857634030.0008		
3456278100	0.5046499967575073	0.3967499881982803	0.8075499832630157	0.06294999830424786	0.01059999968856573	248061637420.0302		
3456278400	0.5010666648546854	0.3936666548252106	0.8073666493097941	0.0622666652003924	0.01039999971787135	241539044851.5602		
3456278700	0.4974833329518636	0.3905833214521408	0.8071833153565725	0.06158333209653696	0.01019999974717697	244868736141.3174		
3456279000	0.4939000010490417	0.387499988079071	0.8069999814033508	0.0608999989926815	0.009999999776482582	248255265217.5977		
3456279300	0.4991833368937175	0.3930499901374181	0.8261666496594747	0.06181666565438112	0.01034999980280797	256239663497.8596		
3456279600	0.5044666727383932	0.3985999921957652	0.8453333179155985	0.06273333231608073	0.01069999982913335	264224061778.1215		
3456279900	0.5097500085830688	0.4041499942541122	0.8644999861717224	0.06364999897778034	0.01104999985545874	250681573636.1746		
3456280200	0.5150333444277445	0.4096999963124593	0.8836666544278463	0.06456666563947995	0.01139999988178412	237112700027.703		
3456280500	0.5203166802724203	0.4152499983708064	0.9028333226839701	0.06548333230117957	0.01174999990810951	219062122839.8373		
3456280800	0.5256000161170959	0.4208000004291534	0.921999990940094	0.06639999896287918	0.01209999993443489	201091651293.8729		
3456281100	0.5119000126918157	0.4112333357334137	0.940533330043157	0.06416666569809119	0.01141666667535901	199947304043.6645		
3456281400	0.4982000092665355	0.401666671037674	0.9590666691462199	0.0619333324333032	0.01073333341628313	198783106273.5565		
3456281700	0.4845000058412552	0.3921000063419342	0.9776000082492828	0.05969999916851521	0.01005000015720725	219087964372.1364		
3456282000	0.4708000024159749	0.3825333416461945	0.9961333473523458	0.05746666590372721	0.009366666898131371	239403016680.6739		
3456282300	0.4570999989906947	0.3729666769504547	1.014666686455409	0.05523333263893922	0.00868333363905549	213069856786.5416		
3456282600	0.4433999955654144	0.363400012254715	1.033200025558472	0.05299999937415123	0.00800000037997961	186773113031.6482		
3456282900	0.4612499922513962	0.3737500111262004	1.108833352724711	0.05706666596233845	0.009033333665380875	161432200129.082		
3456283200	0.4790999889373779	0.3841000099976857	1.18446667989095	0.06113333255052567	0.01006666695078214	136091287226.5158		
3456283500	0.4969499856233597	0.3944500088691711	1.26010000705719	0.06519999913871288	0.0111000002361834	133096564353.3459		
3456283800	0.5147999823093414	0.4048000077406566	1.335733334223429	0.0692666657269001	0.01213333352158467	130115428869.0766		
3456284100	0.5326499789953232	0.4151500066121419	1.411366661389669	0.07333333231508732	0.01316666680698593	136816338108.2965		
3456284400	0.5504999756813049	0.4255000054836273	1.486999988555908	0.07739999890327454	0.0142000000923872	143658033686.8901		
3456284700	0.5696666439374288	0.4343333393335342	1.70276665687561	0.07906666522224744	0.01455000011871258	163634925179.6102		
3456285000	0.5888333121935526	0.4431666731834412	1.918533325195312	0.08073333154122035	0.01490000014503797	183523029818.3399		
3456285300	0.6079999804496765	0.4520000070333481	2.134299993515015	0.08239999786019325	0.01525000017136335	192139321464.586		
3456285600	0.6271666487058004	0.460833340883255	2.350066661834717	0.08406666417916615	0.01560000019768874	200610756332.1837		
3456285900	0.6463333169619242	0.4696666747331619	2.565833330154419	0.08573333049813907	0.01595000022401412	218358519547.8262		
3456286200	0.6654999852180481	0.4785000085830688	2.781599998474121	0.08739999681711197	0.01630000025033951	236229092026.8107		
3456286500	0.6692333221435547	0.4761166721582413	2.894000013669332	0.08601666366060574	0.0160166669326524	267969360132.1205		
3456286800	0.6729666590690613	0.4737333357334137	3.006400028864542	0.08463333050409953	0.01573333361496528	299579110720.8023		
3456287100	0.6766999959945679	0.4713499993085861	3.118800044059753	0.08324999734759331	0.01545000029727817	299742491715.3481		
3456287400	0.6804333329200745	0.4689666628837585	3.231200059254964	0.08186666419108708	0.01516666697959105	300006048844.8615		
3456287700	0.6841666698455811	0.466583326458931	3.343600074450175	0.08048333103458087	0.01488333366190394	298976687135.0634		
3456288000	0.6879000067710876	0.4641999900341034	3.456000089645386	0.07909999787807465	0.01460000034421682	297718035368.9941		
3456288300						330434694353.3157		
3456288600						363037663403.1673		
3456288900						370501538941.1443		
3456289200						378050590870.4813		
3456289500						368302214106.5289		
3456289800						358367060355.6094		
3456290100						383674469446.873		
3456290400						408854711166.3957		
3456290700						426041003226.5434		
3456291000						442920659530.8823		
3456291300						440385962635.8923		
3456291600						437896672442.8877		
3456291900						444023024853.0042		
3456292200						449761381352.23		
3456292500						459590191920.2792		
3456292800						469717946576.9642		
3456293100								
3456293400								
3456293700	0.3284666587909063	0.2996499886115392	6.567600011825562	0.07828333353002866	0.01055000023916364			
3456294000	0.3292333285013835	0.299099991718928	6.767899990081787	0.07906666646401088	0.01090000011026859			
3456294300	0.3299999982118607	0.2985499948263168	6.968199968338013	0.07984999939799309	0.01124999998137355			
3456294600	0.3307666679223378	0.2979999979337056	7.168499946594238	0.0806333323319753	0.0115999998524785			
3456294900	0.3315333376328151	0.2974500010410945	7.368799924850464	0.08141666526595752	0.01194999972358346	490005067836.0573		
3456295200	0.3323000073432922	0.2969000041484833	7.569099903106689	0.08219999819993973	0.01229999959468842	507236152643.4526		
3456295500	0.311866673330466	0.2783833369612694	7.271633227666219	0.07784999844928582	0.01159999969725808	534862175869.4487		
3456295800	0.2914333393176397	0.2598666697740555	6.974166552225749	0.07349999869863193	0.01089999979982773	561947373200.536		
3456296100	0.2710000053048134	0.2413500025868416	6.676699876785278	0.06914999894797802	0.01019999990239739	585484819601.4307		
3456296400	0.2505666712919871	0.2228333353996277	6.379233201344808	0.06479999919732411	0.009500000004967053	608820536202.3909		
3456296700	0.2301333372791608	0.2043166682124138	6.081766525904338	0.06044999944667022	0.008800000107536713	628869452760.5432		
3456297000	0.2097000032663345	0.1858000010251999	5.784299850463867	0.05609999969601631	0.008100000210106373	649106563462.6682		
3456297300	0.2142500032981237	0.1903666680057844	5.915849844614665	0.05984999922414621	0.008483333513140678	656057113629.4894		
3456297600	0.2188000033299128	0.1949333349863688	6.047399838765462	0.06359999875227611	0.008866666816174984	662695734540.9808		
3456297900	0.223350003361702	0.1995000019669533	6.17894983291626	0.067349998280406	0.00925000011920929	667296723749.1404		
3456298200	0.2279000033934911	0.2040666689475377	6.310499827067058	0.07109999780853589	0.009633333422243595	670791642773.6188		
3456298500	0.2324500034252802	0.2086333359281222	6.442049821217855	0.07484999733666579	0.0100166667252779	659152446032.274		
3456298800	0.2370000034570694	0.2132000029087067	6.573599815368652	0.07859999686479568	0.01040000002831221	647497858617.5522		
3456299100						659654205211.1571		
3456299400						671093150794.5696		
3456299700						675387421296.4293		
3456300000						680125243120.6914		
3456300300						660865232412.7372		
3456300600						642020979502.1458		
3456300900						640339947817.5841		
3456301200						637957222800.7703		
3456301500						623359386610.069		
3456301800						608703644205.1522		
3456302100						604932298932.4546		
3456302400						600504901345.6215		
3456302700	0.2654500032464663	0.2474500065048536	8.261266390482584	0.08619999761382739	0.01273333327844739	644926022360.7727		
3456303000	0.256100003918012	0.2427000055710475	8.37673314412435	0.08719999839862187	0.0128666665405035	689220822295.6384		
3456303300	0.2467500045895576	0.2379500046372414	8.492199897766113	0.08819999918341637	0.01299999980255961	702190692525.7319		
3456303600	0.2374000052611033	0.2332000037034353	8.607666651407877	0.08919999996821086	0.01313333306461573	714982372183.5294		
3456303900	0.228050005932649	0.2284500027696292	8.723133405049643	0.09020000075300534	0.01326666632667184	717023578830.1818		
3456304200	0.2187000066041946	0.2237000018358231	8.838600158691406	0.09120000153779984	0.01339999958872795	719154566024.9497		
3456304500	0.2156833385427793	0.220400000611941	8.67900013923645	0.09090000142653783	0.01336666631201903	729521102644.558		
3456304800	0.2126666704813639	0.217099999388059	8.519400119781494	0.09060000131527583	0.01333333303531011	739945834282.4452		
3456305100	0.2096500024199486	0.2137999981641769	8.359800100326538	0.09030000120401382	0.01329999975860119	766979442187.3948		
3456305400	0.2066333343585332	0.2104999969402949	8.200200080871582	0.09000000109275182	0.01326666648189227	793464032789.9926		
3456305700	0.2036166662971179	0.2071999957164129	8.040600061416626	0.08970000098148982	0.01323333320518335	771081130856.9987		
3456306000	0.2005999982357025	0.2038999944925308	7.88100004196167	0.08940000087022781	0.01319999992847443	749704476089.649		
3456306300	0.2033333306511243	0.2054833297928174	7.914933443069458	0.09156666696071625	0.01313333321983615	755605948981.2656		
3456306600	0.2060666630665461	0.207066665093104	7.948866844177246	0.09373333305120468	0.01306666651119789	761256513331.9025		
3456306900	0.2087999954819679	0.2086500003933907	7.982800245285034	0.09589999914169312	0.01299999980255961	759819210557.7678		
3456307200	0.2115333278973897	0.2102333356936773	8.016733646392822	0.09806666523218155	0.01293333309392134	758306970495.9164		
3456307500	0.2142666603128115	0.2118166709939639	8.05066704750061	0.10023333132267	0.01286666638528307	783655237535.0475		
3456307800	0.2169999927282333	0.2134000062942505	8.084600448608398	0.1023999974131584	0.0127999996766448	809079388389.8992		
3456308100	0.2261666630705198	0.2254333396752675	8.515017032623291	0.1055666642884413	0.01323333304996292	818044644788.4889		
3456308400	0.2353333334128062	0.2374666730562846	8.945433616638184	0.1087333311637243	0.01366666642328103	826482295429.0889		
3456308700	0.2445000037550926	0.2495000064373016	9.375850200653076	0.1118999980390072	0.01409999979659915	806390036493.9183		
3456309000	0.253666674097379	0.2615333398183187	9.806266784667969	0.1150666649142901	0.01453333316991726	786107932731.2402		
3456309300	0.2628333444396655	0.2735666731993358	10.23668336868286	0.118233331789573	0.01496666654323538	742436211142.1479		
3456309600	0.2720000147819519	0.2856000065803528	10.66709995269775	0.121399998664856	0.0153999999165535	698674494093.8009		
3456309900	0.2582666799426079	0.2670500054955482	10.01873326301575	0.1118166657785575	0.01425000000745058	703971929449.8678		
3456310200	0.2445333451032639	0.2485000044107437	9.37036657333374	0.102233332892259	0.01310000009834766	709807836220.9214		
3456310500	0.2308000102639198	0.2299500033259392	8.721999883651733	0.09265000000596046	0.01195000018924475	755127600422.2119		
3456310800	0.2170666754245758	0.2114000022411346	8.073633193969727	0.08306666711966196	0.01080000028014183	800162552450.3264		
3456311100	0.2033333405852318	0.1928500011563301	7.42526650428772	0.07348333423336348	0.009650000371038914	805714280965.5168		
3456311400	0.1896000057458878	0.1743000000715256	6.776899814605713	0.06390000134706497	0.008500000461935997	811269682473.4399		
3456311700	0.2380166724324226	0.2074833338459333	7.690466483434041	0.07318333412210147	0.01010000053793192	783169723377.2546		
3456312000	0.2864333391189575	0.240666667620341	8.604033152262369	0.08246666689713796	0.01170000061392784	755506664312.4384		
3456312300	0.3348500058054924	0.2738500013947487	9.517599821090698	0.09174999967217445	0.01330000068992376	729792027339.5564		
3456312600	0.3832666724920273	0.3070333351691564	10.43116648991903	0.1010333324472109	0.01490000076591969	704018792785.2791		
3456312900	0.4316833391785622	0.3402166689435641	11.34473315874736	0.1103166652222475	0.01650000084191561	619462999916.5984		
3456313200	0.480100005865097	0.3734000027179718	12.25829982757568	0.1195999979972839	0.01810000091791153	535781658182.838		
3456313500	0.4458000063896179	0.3521833345293999	11.40474987030029	0.1110166646540165	0.01673333408931891	506095754444.9955		
3456313800	0.4115000069141388	0.3309666663408279	10.5511999130249	0.1024333313107491	0.01536666726072629	476322876359.0663		
3456314100	0.3772000074386597	0.309749998152256	9.697649955749512	0.09384999796748161	0.01400000043213367	481659745524.6005		
3456314400	0.3429000079631805	0.2885333299636841	8.844099998474121	0.08526666462421417	0.01263333360354106	487541353159.8375		
3456314700	0.3086000084877014	0.2673166617751122	7.99055004119873	0.07668333128094673	0.01126666677494844	504871183152.0286		
3456315000	0.2743000090122223	0.2460999935865402	7.13700008392334	0.06809999793767929	0.00989999994635582	522683438795.3533		
3456315300	0.2647500062982241	0.2326499943931898	6.828266700108846	0.06476666467885177	0.009649999905377626	577402437654.7583		
3456315600	0.255200003584226	0.2191999951998393	6.519533316294353	0.06143333142002424	0.009399999864399433	631946268275.171		
3456315900	0.2456500008702278	0.2057499960064888	6.210799932479858	0.05809999816119671	0.00914999982342124	652258879956.3031		
3456316200	0.2360999981562297	0.1922999968131383	5.902066548665365	0.05476666490236919	0.008899999782443047	672083712218.434		
3456316500	0.2265499954422315	0.1788499976197879	5.593333164850871	0.05143333164354166	0.008649999741464853	684844082668.141		
3456316800	0.2169999927282333	0.1653999984264374	5.284599781036377	0.04809999838471413	0.00839999970048666	696839125648.6377		
3456317100	0.2187499950329463	0.1681666647394498	5.464383125305176	0.04948333216210207	0.008516666479408741	690455384346.8926		
3456317400	0.2204999973376592	0.1709333310524623	5.644166469573975	0.05086666593949	0.008633333258330822	683318437468.8455		
3456317700	0.2222499996423721	0.1736999973654747	5.823949813842773	0.05224999971687794	0.008750000037252903	680861174336.1097		
3456318000	0.2240000019470851	0.1764666636784872	6.003733158111572	0.05363333349426588	0.008866666816174984	678927990145.3607		
3456318300	0.225750004251798	0.1792333299914996	6.183516502380371	0.05501666727165381	0.008983333595097065	669380889590.6527		
3456318600	0.2275000065565109	0.181999996304512	6.36329984664917	0.05640000104904175	0.009100000374019146	660984372005.4998		
3456318900						642353736978.6819		
3456319200						622939141004.5718		
3456319500						664183830258.0776		
3456319800						705570373214.3906		
3456320100						731863274423.0382		
3456320400						757440949556.0607		
3456320700								
3456321000								
3456321300								
3456321600								
3456321900								
3456322200								
3456322500								
3456322800								
3456323100								
3456323400								
3456323700								
3456324000								
3456324300	0.255950003862381	0.1782999982436498	1.260116696357727	0.04659999907016754	0.007183333315576117			
3456324600	0.289000004529953	0.2017999986807505	1.295233368873596	0.05099999904632568	0.008066666622956594			
3456324900	0.322050005197525	0.2252999991178513	1.330350041389465	0.05539999902248383	0.008949999930337071			
3456325200	0.355100005865097	0.248799999554952	1.365466713905334	0.05979999899864197	0.009833333237717548			
3456325500	0.3881500065326691	0.2722999999920527	1.400583386421204	0.06419999897480011	0.01071666654509803			
3456325800	0.4212000072002411	0.2958000004291534	1.435700058937073	0.06859999895095825	0.0115999998524785			
3456326100								
3456326400								
3456326700								
3456327000								
3456327300								
3456327600								
3456327900								
3456328200								
3456328500								
3456328800								
3456329100								
3456329400								
3456329700	0.2662833333015442	0.2062666639685631	1.317483325799306	0.05313333434363206	0.006749999942258			
3456330000	0.2631666660308838	0.2059333324432373	1.219066659609477	0.05096666763226191	0.006599999964237213			
3456330300	0.2600499987602234	0.2056000009179115	1.120649993419647	0.04880000092089176	0.006449999986216426			
3456330600	0.256933331489563	0.2052666693925858	1.022233327229818	0.04663333420952161	0.006300000008195639			
3456330900	0.2538166642189026	0.20493333786726	0.9238166610399883	0.04446666749815146	0.006150000030174851			
3456331200	0.2506999969482422	0.2046000063419342	0.8253999948501587	0.04230000078678131	0.006000000052154064			
3456331500	0.2479333306352297	0.2039166713754336	0.8738333384195963	0.04213333378235499	0.006133333391820391			
3456331800	0.2451666643222173	0.203233336408933	0.9222666819890341	0.04196666677792867	0.006266666731486718			
3456332100	0.2423999980092049	0.2025500014424324	0.9707000255584717	0.04179999977350235	0.006400000071153045			
3456332400	0.2396333316961924	0.2018666664759318	1.019133369127909	0.04163333276907603	0.006533333410819371			
3456332700	0.23686666538318	0.2011833315094312	1.067566712697347	0.04146666576464971	0.006666666750485699			
3456333000	0.2340999990701675	0.2004999965429306	1.116000056266785	0.04129999876022339	0.006800000090152025			
3456333300	0.2669000004728635	0.2226666634281476	1.120500048001607	0.04463333201905092	0.007200000109151006			
3456333600	0.2997000018755595	0.2448333303133647	1.12500003973643	0.04796666527787844	0.007600000128149986			
3456333900	0.3325000032782555	0.2669999971985817	1.129500031471252	0.05129999853670597	0.008000000147148967			
3456334200	0.3653000046809515	0.2891666640837987	1.134000023206075	0.05463333179553349	0.008400000166147947			
