HRNO3_Amb_CU	HROrg_Amb_CU	t_series_Local_Start
		3455923088
		3455923202
0.027	1.051	3455923235
		3455923327
		3455923442
		3455923476
		3455923569
		3455923683
0.031	1.15	3455923718
		3455923810
		3455923922
		3455923955
		3455924047
		3455924162
0.03	1.412	3455924195
		3455924287
		3455924402
		3455924436
		3455924529
		3455924642
0.031	1.323	3455924675
		3455924768
		3455924882
		3455924916
		3455925008
		3455925122
0.039	1.297	3455925156
		3455925249
		3455925362
		3455925396
		3455925488
		3455925603
0.033	1.466	3455925636
		3455925728
		3455925842
		3455925875
		3455925968
		3455926082
0.03	1.383	3455926116
		3455926208
		3455926322
		3455926355
		3455926448
		3455926562
0.043	1.34	3455926596
		3455926688
		3455926802
		3455926835
		3455926927
		3455927042
0.041	1.392	3455927076
		3455927168
		3455927282
		3455927315
		3455927407
		3455927522
0.036	1.071	3455927556
		3455927648
		3455927762
		3455927796
		3455927888
		3455928002
0.035	1.367	3455928035
		3455928128
		3455928243
		3455928277
		3455928369
		3455928482
0.037	1.22	3455928516
		3455928608
		3455928722
		3455928755
		3455928848
		3455928962
0.034	1.178	3455928996
		3455929088
		3455929202
		3455929235
		3455929328
		3455929442
0.033	1.047	3455929475
		3455929568
		3455929683
		3455929716
		3455929809
		3455929922
0.032	1.389	3455929957
		3455930049
		3455930162
		3455930194
		3455930287
		3455930402
0.036	1.123	3455930436
		3455930528
		3455930642
		3455930676
		3455930768
		3455930882
0.033	1.102	3455930917
		3455931009
		3455931122
		3455931156
		3455931248
		3455931362
0.026	1.2	3455931396
		3455931488
		3455931602
		3455931635
		3455931727
		3455931843
0.03	1.283	3455931876
		3455931968
		3455932082
		3455932115
		3455932208
		3455932322
0.033	1.184	3455932355
		3455932448
		3455932562
		3455932596
		3455932688
		3455932802
0.044	1.331	3455932836
		3455932928
		3455933043
		3455933076
		3455933169
		3455933282
0.042	1.467	3455933316
		3455933408
		3455933522
		3455933556
		3455933648
		3455933763
0.047	1.576	3455933798
		3455933891
		3455934012
		3455934046
		3455934138
		3455934242
0.039	1.511	3455934277
		3455934369
		3455934482
		3455934515
		3455934607
		3455934722
0.041	1.305	3455934756
		3455934848
		3455934962
		3455934996
		3455935088
		3455935202
0.029	1.323	3455935236
		3455935328
		3455935442
		3455935476
		3455935568
		3455935682
0.035	1.294	3455935716
		3455935808
		3455935923
		3455935955
		3455936048
		3455936162
0.034	1.378	3455936195
		3455936288
		3455936402
		3455936436
		3455936528
		3455936642
0.022	0.84	3455936676
