xGC_Date_Time_UTC, xGC_Date_Time_CDT, xGC_Date_Time_CST, ppb02_Ethane, ppb05_Ethene, ppb06_Propane, ppb10_Propene, ppb11_Ethyne, ppb12_Butane_iso, ppb13_Butane_n, ppb31_Pentane_iso_Al, ppb34_Pentane_n_Al, ppb46_Acetal_m44, ppb49_Methanol, ppb64_Isoprene, ppb66_Ethanol, ppb74_Propanal, ppb76_Dimethylsulfide, ppb77_Acetone_m58, ppb90_Acetonitrile, ppb100_Hexane_n, ppb105_MACR_m70, ppb118_Butanal_n, ppb120_MVK, ppb121_Butadione_23, ppb125_MEK_m72, ppb141_Nitrate_1ethyl, ppb145_BZ, ppb164_Nitrate_iPropyl, ppb189_Toluene, ppb215_BZ_1ethyl, ppb218_Xylenes_mp, ppb225_Xylene_o, ppb233_Pinene_alpha, ppb236_Camphene, ppb241_BZ_1ET_34_MT, ppb243_Pinene_beta, ppb245_BZ_135trimethyl, ppb246_Decane_n, ppb247_Myrcene, ppb254_BZ_124trimethyl, ppb255_BZ_aldehyde, ppb258_Limonene, ppb261_Cymene_para
3168000,3150000,3146400,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3169800,3151800,3148200,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3171600,3153600,3150000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3173400,3155400,3151800,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3175200,3157200,3153600,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3177000,3159000,3155400,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3178800,3160800,3157200,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3180600,3162600,3159000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3182400,3164400,3160800,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3184200,3166200,3162600,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3186000,3168000,3164400,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3187800,3169800,3166200,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3189600,3171600,3168000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3191400,3173400,3169800,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3193200,3175200,3171600,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3195000,3177000,3173400,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3196800,3178800,3175200,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3198600,3180600,3177000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3200400,3182400,3178800,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3202200,3184200,3180600,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000,-9999.0000
3204000,3186000,3182400,1.4198,0.2537,0.5087,0.0442,0.2955,0.0269,0.0577,0.0550,0.0383,0.8629,12.1100,2.8758,1.9317,0.0689,0.0034,2.4862,0.2094,0.0145,0.9122,0.0205,2.5422,0.0281,0.2891,0.0084,0.0640,0.0153,0.0279,0.0093,0.0116,0.0072,0.1220,0.0196,0.0266,0.1639,0.0102,0.0208,0.0043,0.0115,0.0492,0.0194,0.0088
3205800,3187800,3184200,1.4096,0.2450,0.4848,0.0413,0.2850,0.0264,0.0612,0.0495,0.0376,0.7514,11.8368,2.0536,1.8951,0.0642,0.0030,2.4544,0.2212,0.0118,0.8546,0.0264,2.4812,0.0240,0.2667,0.0080,0.0620,0.0155,0.0243,0.0052,0.0068,0.0049,0.1073,0.0160,0.0166,0.1330,0.0051,0.0127,0.0036,0.0057,0.0522,0.0224,0.0082
3207600,3189600,3186000,1.4200,0.2594,0.3594,0.0475,0.2840,0.0262,0.0558,0.0532,0.0390,0.7536,12.5184,2.4656,2.0729,0.0628,0.0043,2.5191,0.2232,0.0121,0.9137,0.0215,2.5097,0.0266,0.3006,0.0099,0.0605,0.0165,0.0246,0.0051,0.0071,0.0040,0.1600,0.0254,0.0256,0.2224,0.0053,0.0102,0.0027,0.0046,0.0639,0.0186,0.0123
3209400,3191400,3187800,1.4122,0.2893,0.4044,0.0539,0.2882,0.0261,0.0585,0.0461,0.0361,0.7876,13.7011,3.4581,2.1662,0.0651,0.0049,2.6613,0.2120,0.0126,0.9728,0.0191,2.5215,0.0294,0.3547,0.0089,0.0605,0.0154,0.0284,0.0052,0.0061,0.0041,0.1906,0.0372,0.0317,0.3055,0.0045,0.0104,0.0019,0.0041,0.0528,0.0159,0.0146
3211200,3193200,3189600,1.4138,0.2915,0.4922,0.0584,0.2831,0.0287,0.0587,0.0600,0.0421,0.8602,13.8369,3.5854,2.2692,0.0653,0.0049,2.7483,0.1973,0.0124,0.9638,0.0196,2.4446,0.0268,0.3658,0.0097,0.0608,0.0158,0.0272,0.0050,0.0081,0.0037,0.1979,0.0473,0.0339,0.3324,0.0065,0.0101,-0.0001,0.0025,0.0681,0.0140,0.0154
3213000,3195000,3191400,1.4290,0.2833,0.3837,0.0597,0.2901,0.0281,0.0624,0.0585,0.0413,0.8115,13.0334,3.2916,2.2692,0.0706,0.0050,2.7338,0.2132,0.0126,0.9611,0.0198,2.3882,0.0256,0.3659,0.0090,0.0595,0.0127,0.0307,0.0058,0.0088,0.0047,0.1925,0.0450,0.0321,0.3173,0.0061,0.0076,0.0016,0.0040,0.0702,0.0157,0.0150
3214800,3196800,3193200,1.4564,0.3217,0.4733,0.0631,0.2962,0.0300,0.0641,0.0577,0.0495,0.8559,12.3356,3.0276,2.3411,0.0729,0.0049,2.7451,0.1949,0.0138,0.9191,0.0154,2.2035,0.0264,0.3744,0.0095,0.0649,0.0162,0.0349,0.0068,0.0108,0.0050,0.2563,0.0516,0.0369,0.3608,0.0060,0.0075,0.0064,0.0046,0.0821,0.0340,0.0181
3216600,3198600,3195000,1.4706,0.4195,0.7437,0.0891,0.2907,0.0384,0.0781,0.0816,0.0642,0.8364,8.4633,2.0519,2.4419,0.0714,0.0055,2.4162,0.1603,0.0217,0.5928,0.0176,1.2700,0.0245,0.2856,0.0089,0.0617,0.0163,0.0504,0.0091,0.0211,0.0100,0.4581,0.0868,0.0438,0.4325,0.0151,0.0118,0.0086,0.0094,0.0808,0.0635,0.0265
3218400,3200400,3196800,1.4141,0.4759,0.6296,0.0866,0.2764,0.0381,0.0807,0.0883,0.0623,0.7178,6.9648,1.4981,1.7593,0.0622,0.0048,2.2587,0.1492,0.0210,0.4748,0.0197,0.9007,0.0169,0.2494,0.0094,0.0599,0.0164,0.0498,0.0089,0.0208,0.0092,0.3966,0.0768,0.0375,0.3511,0.0076,0.0101,0.0090,0.0094,0.0659,0.0563,0.0219
3220200,3202200,3198600,1.4236,0.2906,0.5946,0.0582,0.2737,0.0394,0.0812,0.0669,0.0522,0.5729,6.2529,0.8307,1.1424,0.0506,0.0036,2.2269,0.1721,0.0185,0.3589,0.0167,0.6136,0.0113,0.2168,0.0086,0.0535,0.0156,0.0398,0.0072,0.0144,0.0062,0.3147,0.0589,0.0283,0.2697,0.0068,0.0091,0.0075,0.0057,0.0559,0.0468,0.0148
3222000,3204000,3200400,1.3993,0.3169,0.6264,0.0562,0.2658,0.0370,0.0757,0.0652,0.0565,0.5630,6.2418,0.7795,1.1683,0.0490,0.0030,2.2074,0.1695,0.0187,0.3532,0.0190,0.5848,0.0120,0.2177,0.0084,0.0533,0.0134,0.0435,0.0071,0.0157,0.0070,0.4058,0.0677,0.0355,0.3456,0.0098,0.0085,0.0115,0.0079,0.0606,0.0716,0.0214
3223800,3205800,3202200,1.3901,0.3363,0.6134,0.0599,0.2682,0.0380,0.0728,0.0650,0.0561,0.5370,5.0830,0.7031,1.0665,0.0436,0.0037,2.1942,0.1477,0.0209,0.3125,0.0159,0.4570,0.0138,0.2006,0.0075,0.0552,0.0145,0.0422,0.0075,0.0152,0.0071,0.5001,0.0775,0.0408,0.4016,0.0085,0.0074,0.0157,0.0069,0.0414,0.0925,0.0255
3225600,3207600,3204000,1.4535,0.3695,0.6839,0.0663,0.3076,0.0409,0.0843,0.0840,0.0669,0.6211,5.0688,0.6400,1.3756,0.0602,0.0037,2.2073,0.1477,0.0276,0.3353,0.0252,0.4479,0.0139,0.2005,0.0082,0.0668,0.0155,0.0773,0.0139,0.0375,0.0159,0.4998,0.0810,0.0485,0.4335,0.0144,0.0165,0.0131,0.0209,0.0523,0.0661,0.0239
3227400,3209400,3205800,1.5166,0.4877,0.6409,0.0786,0.3345,0.0449,0.0974,0.1019,0.0749,0.6971,6.1076,0.5672,1.6058,0.0890,0.0040,2.2547,0.1519,0.0342,0.3877,0.0247,0.5051,0.0151,0.2226,0.0085,0.0698,0.0144,0.0845,0.0140,0.0348,0.0155,0.5172,0.0791,0.0511,0.4443,0.0187,0.0271,0.0076,0.0241,0.0647,0.0499,0.0233
3229200,3211200,3207600,1.4608,0.4322,0.6698,0.0692,0.3045,0.0418,0.0888,0.0892,0.0671,0.6773,5.1283,0.5052,1.3485,0.0968,0.0036,2.1469,0.1517,0.0312,0.2819,0.0352,0.2780,0.0112,0.1848,0.0069,0.0653,0.0142,0.0566,0.0103,0.0217,0.0108,0.4324,0.0711,0.0403,0.3907,0.0118,0.0125,0.0105,0.0106,0.0538,0.0777,0.0230
3231000,3213000,3209400,1.4690,0.4427,0.6708,0.0673,0.3080,0.0439,0.0941,0.0973,0.0740,0.7597,5.3749,0.4845,1.2446,0.1060,0.0032,2.0684,0.1466,0.0292,0.3005,0.0359,0.2805,0.0152,0.1873,0.0094,0.0646,0.0151,0.0584,0.0104,0.0230,0.0110,0.3696,0.0654,0.0353,0.3232,0.0071,0.0138,0.0072,0.0105,0.0590,0.0533,0.0196
3232800,3214800,3211200,1.5379,0.4286,0.7783,0.0656,0.3112,0.0450,0.0948,0.0989,0.0716,0.6805,4.8908,0.4472,1.2430,0.0909,0.0026,2.0140,0.1457,0.0240,0.2992,0.0394,0.3113,0.0120,0.1770,0.0083,0.0630,0.0140,0.0604,0.0101,0.0213,0.0099,0.4192,0.0670,0.0354,0.3309,0.0103,0.0118,0.0091,0.0102,0.0596,0.0619,0.0248
3234600,3216600,3213000,1.5138,0.4321,0.7837,0.0684,0.3045,0.0462,0.0967,0.0970,0.0742,0.6327,4.4602,0.4031,1.2134,0.0724,0.0025,1.9899,0.1356,0.0230,0.2785,0.0247,0.3268,0.0131,0.1604,0.0071,0.0648,0.0145,0.0552,0.0103,0.0217,0.0088,0.4136,0.0652,0.0355,0.3366,0.0072,0.0124,0.0100,0.0084,0.0399,0.0540,0.0221
3236400,3218400,3214800,1.4906,0.4365,0.6233,0.0738,0.2945,0.0471,0.1009,0.1016,0.0749,0.5811,3.9814,0.3294,1.1352,0.0564,0.0023,1.9156,0.1292,0.0243,0.2047,0.0228,0.2583,0.0111,0.1417,0.0080,0.0643,0.0125,0.0589,0.0104,0.0218,0.0099,0.4121,0.0666,0.0351,0.3313,0.0098,0.0104,0.0093,0.0103,0.0478,0.0537,0.0216
3238200,3220200,3216600,1.5232,0.6428,0.7482,0.2291,0.2969,0.0557,0.1170,0.1077,0.0847,0.5648,4.0046,0.6385,1.2204,0.0487,0.0024,1.9180,0.1187,0.0237,0.1645,0.0139,0.1930,0.0098,0.1329,0.0085,0.0648,0.0117,0.0624,0.0099,0.0232,0.0102,0.4815,0.0733,0.0388,0.3799,0.0076,0.0098,0.0126,0.0108,0.0386,0.0729,0.0264
3240000,3222000,3218400,1.5512,0.5702,0.7947,0.0946,0.3593,0.0655,0.1625,0.2186,0.1474,0.8736,5.4753,1.6639,3.9973,0.0778,0.0029,1.9840,0.1231,0.0384,0.2421,0.0228,0.3369,0.0130,0.1627,0.0078,0.0783,0.0135,0.0974,0.0170,0.0451,0.0186,0.7637,0.0910,0.0586,0.6003,0.0161,0.0154,0.0172,0.0194,0.0528,0.0917,0.0357
3241800,3223800,3220200,1.6203,0.6675,1.0000,0.1106,0.4177,0.0947,0.2814,0.4344,0.2585,1.1216,6.5553,1.5042,2.6304,0.1380,0.0049,2.2292,0.1370,0.0687,0.3921,0.0392,0.5820,0.0150,0.5037,0.0088,0.1020,0.0139,0.2839,0.0457,0.1480,0.0570,0.5892,0.0855,0.1021,0.4859,0.0793,0.1479,0.0164,0.1308,0.0858,0.0849,0.0479
3243600,3225600,3222000,1.6319,0.7115,1.0087,0.1145,0.4433,0.1002,0.3114,0.4845,0.2921,1.1683,6.3181,1.9958,1.9886,0.1539,0.0052,2.3293,0.1280,0.0738,0.4422,0.0418,0.6111,0.0172,0.4520,0.0083,0.1077,0.0170,0.2902,0.0448,0.1289,0.0537,0.5680,0.0922,0.0926,0.4609,0.0664,0.1348,0.0193,0.1144,0.1246,0.0858,0.0458
3245400,3227400,3223800,1.6159,0.6948,1.0360,0.1301,0.4221,0.0986,0.2985,0.4714,0.2783,1.3183,6.7395,3.0253,2.5217,0.1736,0.0065,2.3921,0.1360,0.0760,0.5167,0.0517,0.6798,0.0160,0.3092,0.0094,0.1054,0.0170,0.2107,0.0343,0.0907,0.0410,0.5305,0.0827,0.0645,0.4115,0.0267,0.0565,0.0208,0.0549,0.0701,0.0870,0.0405
3247200,3229200,3225600,1.6149,0.7031,1.2148,0.1203,0.4330,0.1026,0.3041,0.4756,0.2836,1.2784,7.2122,3.3796,3.3572,0.2070,0.0065,2.4601,0.1411,0.0806,0.6009,0.0566,0.8501,0.0188,0.3078,0.0095,0.1069,0.0164,0.2109,0.0352,0.0964,0.0417,0.4858,0.0803,0.0610,0.4013,0.0324,0.0487,0.0185,0.0504,0.0965,0.0896,0.0370
3249000,3231000,3227400,1.6134,0.6981,2.6424,0.1127,0.4063,0.1137,0.2648,0.3577,0.2247,1.0784,6.7684,2.6471,2.1477,0.1581,0.0059,2.4187,0.1436,0.0719,0.7026,0.0517,1.0126,0.0184,0.3246,0.0077,0.1020,0.0182,0.2635,0.0394,0.1038,0.0449,0.2947,0.0582,0.0589,0.2585,0.0307,0.0651,0.0099,0.0642,0.0659,0.0627,0.0288
3250800,3232800,3229200,1.5689,0.6531,3.6309,0.1075,0.3660,0.1145,0.2462,0.3238,0.2025,1.1806,7.7672,3.5375,2.7411,0.1731,0.0073,2.4663,0.1489,0.0764,0.8385,0.0654,0.9632,0.0223,0.3446,0.0085,0.0957,0.0173,0.2626,0.0366,0.0971,0.0422,0.2496,0.0496,0.0532,0.2381,0.0222,0.0497,0.0106,0.0501,0.0848,0.0708,0.0262
3252600,3234600,3231000,1.6584,0.6550,14.6425,0.1231,0.3941,0.2132,0.2650,0.3027,0.1804,1.1798,7.7500,4.0851,2.2771,0.2191,0.0068,2.5789,0.1467,0.0647,0.9588,0.0638,1.3721,0.0197,0.3400,0.0087,0.0916,0.0258,0.1706,0.0347,0.0875,0.0376,0.2417,0.0383,0.0392,0.2100,0.0123,0.0307,0.0108,0.0285,0.0836,0.0723,0.0210
3254400,3236400,3232800,1.6676,0.6821,15.6357,0.1239,0.4048,0.2810,0.3218,0.3951,0.2307,1.1822,7.4545,3.6916,2.8533,0.1844,0.0052,2.6838,0.1490,0.0741,1.0886,0.0445,1.7701,0.0192,0.3975,0.0090,0.1004,0.0273,0.2105,0.0344,0.0855,0.0391,0.3092,0.0405,0.0480,0.2379,0.0154,0.0438,0.0147,0.0373,0.0691,0.0890,0.0292
3256200,3238200,3234600,1.5669,0.5752,1.2200,0.0769,0.3580,0.0897,0.2789,0.3445,0.2085,1.4906,8.0273,3.6781,12.1242,0.1498,0.0059,2.7833,0.1534,0.0634,1.1652,0.0451,2.1638,0.0202,0.4174,0.0096,0.0878,0.0185,0.2427,0.0355,0.0890,0.0400,0.3252,0.0442,0.0605,0.2742,0.0247,0.0698,0.0102,0.0542,0.0880,0.0732,0.0283
3258000,3240000,3236400,1.5260,0.5163,1.0849,0.0595,0.3284,0.0770,0.2239,0.2707,0.1697,1.1292,8.3409,2.9850,5.2055,0.1223,0.0052,2.7263,0.1622,0.0585,0.9876,0.0347,2.0799,0.0178,0.4016,0.0076,0.0792,0.0195,0.1406,0.0313,0.0820,0.0369,0.2132,0.0276,0.0332,0.1752,0.0098,0.0295,0.0075,0.0212,0.0570,0.0567,0.0180
3259800,3241800,3238200,1.4803,0.4568,0.7310,0.0502,0.3005,0.0659,0.1763,0.2056,0.1309,1.0142,8.4467,3.6479,3.2829,0.0989,0.0044,2.8063,0.1754,0.0424,0.8208,0.0270,2.0601,0.0185,0.4017,0.0078,0.0704,0.0190,0.1301,0.0236,0.0588,0.0265,0.2012,0.0241,0.0328,0.1667,0.0106,0.0330,0.0083,0.0218,0.0508,0.0618,0.0150
3261600,3243600,3240000,1.4818,0.4055,0.8304,0.0453,0.2976,0.0615,0.1612,0.1719,0.1104,1.0666,9.8068,4.2361,4.4011,0.1085,0.0044,2.8823,0.1772,0.0365,0.6914,0.0339,1.5794,0.0205,0.4183,0.0082,0.0683,0.0194,0.0893,0.0165,0.0344,0.0160,0.2814,0.0263,0.0283,0.2186,0.0051,0.0181,0.0117,0.0090,0.0538,0.0825,0.0183
3263400,3245400,3241800,1.4743,0.3446,0.7037,0.0390,0.2771,0.0558,0.1417,0.1455,0.0906,1.0874,10.5345,4.5341,5.0950,0.1184,0.0045,3.0517,0.1758,0.0328,0.6412,0.0415,1.3720,0.0174,0.4192,0.0090,0.0626,0.0199,0.0724,0.0143,0.0233,0.0127,0.2613,0.0214,0.0241,0.2008,0.0049,0.0196,0.0127,0.0055,0.0593,0.0857,0.0168
